"pair"
"ARP9, LCB1"
"ARP9, LIP1"
"ARP9, LST8"
"ARP9, NOP2"
"ARP9, POL1"
"ARP9, DCP2"
"ARP9, KRE33"
"ARP9, SRV2"
"ARP9, TIM23"
"ARP9, SEC12"
"ARP9, NOG2"
"ARP9, SMC5"
"ARP9, PRE6"
"ARP9, BRX1"
"ARP9, RFC4"
"ARP9, HRP1"
"ARP9, NOP8"
"ARP9, SGT1"
"ARP9, CDC21"
"ARP9, UFE1"
"ARP9, PFY1"
"ARP9, SMP3"
"ARP9, DFR1"
"APC5, ARP9"
"ARP9, SEC63"
"ARP9, RPT4"
"ARP9, PRE10"
"ARP9, TFC8"
"ARP9, GPI2"
"ARP9, SEC62"
"ARP9, TIF6"
"ARP7, ARP9"
"ARP9, PRE2"
"ARP9, SPN1"
"ARP9, SGV1"
"ARP9, PRP4"
"EFB1, ERB1"
"ERB1, MAK16"
"ERB1, PRP6"
"ERB1, SEC18"
"ERB1, SPP381"
"ARC40, ERB1"
"ERB1, TSC13"
"ERB1, UBC9"
"ERB1, RPN6"
"ERB1, QRI1"
"ERB1, RPN5"
"CWC2, ERB1"
"ERB1, TIM22"
"ERB1, RPC11"
"ERB1, PDC2"
"ERB1, PDS1"
"CDC37, ERB1"
"ERB1, PCF11"
"ERB1, FMN1"
"ERB1, RRP45"
"ERB1, FCF1"
"ERB1, TFC6"
"ERB1, RPT3"
"ERB1, SYF1"
"ERB1, SEC4"
"ERB1, SMC1"
"ERB1, RPN11"
"CDC14, ERB1"
"ERB1, RPT6"
"ERB1, SEC15"
"ERB1, PRP38"
"ERB1, PRP31"
"ERB1, ESP1"
"ERB1, TEL2"
"ERB1, MTR3"
"BIG1, ERB1"
"CDC12, ERB1"
"CIA2, ERB1"
"DNA2, ERB1"
"ERB1, SPC97"
"ERB1, UTP9"
"ERB1, TIM44"
"ERB1, NEO1"
"ERB1, NUP159"
"ERB1, NUP192"
"ERB1, PSF2"
"ERB1, SMC3"
"ARP4, ERB1"
"ERB1, KRE9"
"ERB1, HYS2"
"ERB1, SUI2"
"ERB1, ESS1"
"ERB1, SSC1"
"ERB1, FIP1"
"ERB1, MIF2"
"ABF1, ERB1"
"ERB1, RPT1"
"ERB1, RSC4"
"BET3, ERB1"
"ERB1, PRP19"
"ERB1, FRS1"
"EMG1, ERB1"
"ERB1, SEC13"
"ERB1, SEC22"
"ERB1, SEC61"
"ERB1, SEC39"
"ERB1, NBP1"
"ERB1, PGA3"
"ERB1, PRP24"
"ERB1, HAS1"
"ERB1, LIP1"
"ERB1, RLP7"
"ERB1, LST8"
"ERB1, NOP2"
"ERB1, POL1"
"ERB1, SRV2"
"ERB1, PRP2"
"ERB1, NOG2"
"DIS3, ERB1"
"ERB1, PRE6"
"ERB1, NUF2"
"ERB1, TPT1"
"ERB1, HRP1"
"ERB1, MED7"
"ERB1, NOP8"
"ERB1, OST2"
"ERB1, PFY1"
"ERB1, SMP3"
"ERB1, PUP1"
"ERB1, MED4"
"ERB1, LAS17"
"ERB1, TOA1"
"DED1, ERB1"
"ERB1, MGE1"
"ERB1, RPT4"
"ERB1, YTM1"
"ERB1, RRS1"
"ALA1, ERB1"
"ERB1, RPA190"
"ERB1, TFC8"
"ERB1, TIM50"
"CDC60, ERB1"
"ERB1, NAB3"
"ERB1, HRR25"
"ERB1, NIP7"
"ERB1, TIF6"
"ASA1, ERB1"
"ERB1, PRE2"
"ERB1, RPN7"
"ERB1, SGV1"
"ERB1, PRP4"
"EFB1, RNA14"
"POL12, RNA14"
"RNA14, SEC18"
"CMD1, RNA14"
"ALG1, RNA14"
"RIB7, RNA14"
"CDC28, RNA14"
"MED8, RNA14"
"RNA14, TAF5"
"AME1, RNA14"
"APC11, RNA14"
"NOP1, RNA14"
"KIN28, RNA14"
"RNA14, RPN5"
"CDC36, RNA14"
"RNA14, RPC11"
"LCB2, RNA14"
"PDC2, RNA14"
"RNA14, RRP1"
"FMN1, RNA14"
"RNA14, TRS23"
"RNA14, RRP45"
"GPI19, RNA14"
"RNA14, UTP6"
"RNA14, TFB3"
"COG3, RNA14"
"RNA14, YPT1"
"CDC26, RNA14"
"ALG13, RNA14"
"RNA14, SPC105"
"CDC43, RNA14"
"RNA14, SNU71"
"PRP31, RNA14"
"ESP1, RNA14"
"CBF2, RNA14"
"RNA14, SKI6"
"RNA14, RRP3"
"BIG1, RNA14"
"CTF8, RNA14"
"MET30, RNA14"
"MCM10, RNA14"
"DSN1, RNA14"
"RNA14, RPC17"
"MTR4, RNA14"
"ARP4, RNA14"
"KRE9, RNA14"
"PRP21, RNA14"
"NUP85, RNA14"
"ARP3, RNA14"
"RNA14, YJR141W"
"RNA14, SNU114"
"RNA14, SDS22"
"NTR2, RNA14"
"BET3, RNA14"
"ORC3, RNA14"
"RNA14, SED5"
"RNA14, SEC10"
"RNA14, UTP13"
"RNA14, YLR317W"
"KAP95, RNA14"
"RNA14, SMC6"
"ERG13, RNA14"
"NOP2, RNA14"
"POL1, RNA14"
"RNA14, SRV2"
"RNA14, SEC12"
"ARC35, RNA14"
"MVD1, RNA14"
"NUF2, RNA14"
"HRP1, RNA14"
"MED7, RNA14"
"NOP8, RNA14"
"RAT1, RNA14"
"CDC21, RNA14"
"PFY1, RNA14"
"RNA14, THI80"
"RNA14, RPB2"
"RNA14, TOA1"
"DED1, RNA14"
"DFR1, RNA14"
"ESA1, RNA14"
"CLP1, RNA14"
"GCD1, RNA14"
"GPN2, RNA14"
"MYO2, RNA14"
"ALA1, RNA14"
"RNA14, TIM50"
"RNA14, TBF1"
"NAB3, RNA14"
"NIP7, RNA14"
"CET1, RNA14"
"RNA14, RVB2"
"RNA14, SRP54"
"PRE2, RNA14"
"RNA14, SGV1"
"NUT2, RNA14"
"RNA14, SEC23"
"SEC14, TFC3"
"RFA1, SEC14"
"SEC14, STU1"
"ILS1, SEC14"
"ALG14, SEC14"
"GRS1, SEC14"
"CKS1, SEC14"
"SEC14, SLI15"
"ABD1, SEC14"
"SEC14, TSC10"
"MCD1, SEC14"
"APC11, SEC14"
"PRP9, SEC14"
"RPN6, SEC14"
"RPO21, SEC14"
"NOP14, SEC14"
"CDC36, SEC14"
"CDC34, SEC14"
"LCB2, SEC14"
"RRP1, SEC14"
"SEC14, SUP35"
"SEC14, SLY1"
"RRP45, SEC14"
"SEC14, TFB1"
"SEC14, YCG1"
"BCP1, SEC14"
"SEC14, UTP5"
"RPB7, SEC14"
"SEC14, SYF1"
"SEC14, SNM1"
"SEC14, SMT3"
"GDI1, SEC14"
"SCC4, SEC14"
"SEC14, SPT15"
"COG3, SEC14"
"SEC14, SMC1"
"CAK1, SEC14"
"MOB2, SEC14"
"CDC14, SEC14"
"SEC14, STT3"
"CEG1, SEC14"
"SEC14, TFG2"
"SEC14, SMD1"
"PRP31, SEC14"
"DAM1, SEC14"
"MTR3, SEC14"
"SEC14, ZPR1"
"SDA1, SEC14"
"ERG11, SEC14"
"SEC14, YHR020W"
"MAS2, SEC14"
"CIA2, SEC14"
"SEC14, UTP9"
"BET1, SEC14"
"SEC14, TIM44"
"CAB2, SEC14"
"MCM10, SEC14"
"DSN1, SEC14"
"ARP4, SEC14"
"KRE9, SEC14"
"PRP21, SEC14"
"SEC14, SWD2"
"RPT1, SEC14"
"HYM1, SEC14"
"ORC3, SEC14"
"PRP19, SEC14"
"COF1, SEC14"
"NSE1, SEC14"
"SDO1, SEC14"
"SEC14, SED5"
"SEC14, SPC3"
"RGR1, SEC14"
"SEC14, SMC4"
"CDC123, SEC14"
"GSP1, SEC14"
"SEC14, YHC1"
"RPP0, SEC14"
"AFG2, SEC14"
"SEC14, SEN1"
"RLP7, SEC14"
"GPI15, SEC14"
"NOP2, SEC14"
"SEC14, SRV2"
"HRP1, SEC14"
"HSP10, SEC14"
"PFY1, SEC14"
"LAS17, SEC14"
"MGE1, SEC14"
"DFR1, SEC14"
"RPT4, SEC14"
"PRT1, SEC14"
"PRE10, SEC14"
"MRS6, SEC14"
"SEC14, ULP1"
"NOP4, SEC14"
"CDC60, SEC14"
"NIP7, SEC14"
"NSL1, SEC14"
"SEC14, SUA7"
"RPN7, SEC14"
"CTF13, TFC3"
"CTF13, EFB1"
"CTF13, MAK16"
"CTF13, MCM2"
"CTF13, GPI18"
"CTF13, PRP6"
"CKS1, CTF13"
"CTF13, MAK5"
"CTF13, RIB7"
"CTF13, SLI15"
"CDC28, CTF13"
"CTF13, TAF5"
"ARC40, CTF13"
"CTF13, TSC10"
"CDC10, CTF13"
"CTF13, MCD1"
"APC11, CTF13"
"CTF13, TSC13"
"CTF13, MPS1"
"CTF13, PRP9"
"CTF13, RPN6"
"CTF13, SNU23"
"CDC2, CTF13"
"CTF13, QRI1"
"CTF13, NSE4"
"CTF13, NOP14"
"CTF13, PDS1"
"CTF13, DOP1"
"CTF13, SEC5"
"CTF13, SUP35"
"CTF13, FMN1"
"CTF13, SNU56"
"CTF13, PRP28"
"CTF13, NSE3"
"CTF13, RSC3"
"CTF13, SPC110"
"BCP1, CTF13"
"CTF13, RPB7"
"CTF13, SYF1"
"CTF13, SLD5"
"CTF13, SMT3"
"CTF13, PUP3"
"COG3, CTF13"
"CDC4, CTF13"
"CTF13, MOB2"
"CTF13, YPT1"
"CTF13, RPN11"
"CDC14, CTF13"
"CTF13, RSC8"
"CTF13, ERG26"
"ALG13, CTF13"
"CTF13, SPC105"
"CTF13, SLD3"
"CTF13, GPI10"
"CDC43, CTF13"
"CTF13, SPT16"
"CTF13, PRP38"
"CTF13, DBF2"
"CTF13, TEL2"
"CTF13, YIP1"
"CTF13, SKI6"
"CTF13, SDA1"
"CTF13, TAF1"
"CTF13, YHR020W"
"CTF13, MAS2"
"BRL1, CTF13"
"CTF13, MED6"
"CTF13, IPI1"
"CTF13, RPF1"
"CTF13, ORC6"
"CTF13, SPC97"
"CTF13, KOG1"
"CTF13, GPI16"
"CTF13, CTF8"
"CTF13, MET30"
"CTF13, NEO1"
"CTF13, TID3"
"CTF13, PRI1"
"ARP4, CTF13"
"CTF13, EXO70"
"CTF13, KRE9"
"CTF13, HYS2"
"CTF13, ESS1"
"CTF13, TAH11"
"CDC8, CTF13"
"CTF13, FIP1"
"CTF13, NNF1"
"CSE4, CTF13"
"CTF13, RPT1"
"CTF13, SDS22"
"CTF13, NTR2"
"BET3, CTF13"
"CTF13, SDO1"
"CTF13, RSC58"
"CTF13, SPC3"
"CTF13, RGR1"
"CFT2, CTF13"
"CTF13, SEC10"
"CTF13, EMG1"
"CTF13, NMT1"
"CTF13, UTP13"
"CDC46, CTF13"
"CTF13, DBP9"
"CTF13, STT4"
"CTF13, TAD3"
"CTF13, KAP95"
"CTF13, SEC61"
"CTF13, NOP2"
"CTF13, POL1"
"CTF13, SPC98"
"CTF13, TIM23"
"CTF13, DBP6"
"CTF13, NOG2"
"CTF13, SMC5"
"CTF13, NUF2"
"CTF13, HRP1"
"CTF13, SGT1"
"CTF13, OST2"
"CTF13, PFY1"
"CTF13, MED4"
"CTF13, LAS17"
"CTF13, TOA1"
"CTF13, DED1"
"CTF13, DFR1"
"CTF13, ESA1"
"APC5, CTF13"
"CLP1, CTF13"
"CTF13, SEC63"
"CTF13, RPT4"
"CTF13, RRS1"
"ALA1, CTF13"
"CTF13, MRS6"
"CTF13, TFC8"
"CTF13, GPI2"
"CTF13, MOT1"
"CTF13, MEX67"
"CTF13, IPL1"
"CTF13, NIP7"
"CET1, CTF13"
"CTF13, NSL1"
"ARP7, CTF13"
"CTF13, SEC8"
"CTF13, SRP54"
"CTF13, PRE2"
"CTF13, SPN1"
"CTF13, SGV1"
"CTF13, NUT2"
"CTF13, RPC82"
"MAK16, MED11"
"MED11, RFA1"
"CDC15, MED11"
"LSM2, MED11"
"ILS1, MED11"
"CDC27, MED11"
"IPP1, MED11"
"CDS1, MED11"
"MED11, SLI15"
"MED11, TAF5"
"MED11, PRP5"
"MED11, SRB6"
"CDC10, MED11"
"MCD1, MED11"
"APC11, MED11"
"MED11, TSC13"
"MED11, SNU23"
"KIN28, MED11"
"MED11, RRP42"
"CCT4, MED11"
"MED11, NUS1"
"GLE1, MED11"
"DAD1, MED11"
"FAL1, MED11"
"HEM13, MED11"
"MED11, TPI1"
"MAK21, MED11"
"APC4, MED11"
"DOP1, MED11"
"MED11, SEC5"
"MED11, SCC2"
"MED11, SLY1"
"FMN1, MED11"
"MED11, SEC26"
"MED11, PRP28"
"GPI11, MED11"
"FCF1, MED11"
"BCP1, MED11"
"MED11, RPT3"
"MED11, UTP5"
"GPI17, MED11"
"MED11, UTP6"
"CAB1, MED11"
"GLC7, MED11"
"CAK1, MED11"
"MED11, YPT1"
"MED11, SAD1"
"CDC14, MED11"
"MED11, PRE4"
"MED11, RPT6"
"MED11, TAF6"
"MED11, SLD3"
"MED11, PRP18"
"MED11, PRP38"
"MED11, PRP31"
"MED11, OKP1"
"MED11, TYS1"
"MED11, SKI6"
"CRM1, MED11"
"ERG11, MED11"
"MED11, YHR020W"
"MAS2, MED11"
"MED11, RPN1"
"BIG1, MED11"
"DNA2, MED11"
"ERG9, MED11"
"CTF8, MED11"
"MED11, TIM44"
"MED11, NEO1"
"MED11, PRI1"
"MED11, RPC17"
"MED11, NUP192"
"MED11, MTR4"
"ESS1, MED11"
"MED11, NUP85"
"MED11, SSC1"
"MED11, TAH11"
"ARP3, MED11"
"MED11, NPA3"
"MED11, YJR141W"
"MAK11, MED11"
"MED11, YJU2"
"MED11, RSC4"
"BET3, MED11"
"GRC3, MED11"
"MED11, SDO1"
"MED11, SMC4"
"GAA1, MED11"
"EMG1, MED11"
"MED11, SEC13"
"MED11, UTP13"
"GSP1, MED11"
"MED11, YHC1"
"KAP95, MED11"
"MED11, SEC39"
"MED11, TAF11"
"MED11, NSE5"
"MED11, POB3"
"MED11, TAF4"
"MED11, RLP7"
"LST8, MED11"
"GPI15, MED11"
"GCD10, MED11"
"MED11, POL1"
"DCP2, MED11"
"MED11, SRV2"
"MED11, TIM23"
"MED11, SEC12"
"ARC35, MED11"
"DBP6, MED11"
"MED11, SMC5"
"MED11, PRE6"
"MED11, RIB2"
"MED11, UTP23"
"HSP10, MED11"
"MED11, SGT1"
"MED11, OST2"
"MED11, PFY1"
"MED11, SMP3"
"MED11, RPB2"
"MED11, PUP1"
"MED11, MED4"
"MED11, TOA1"
"DED1, MED11"
"MED11, RPB8"
"DFR1, MED11"
"ESA1, MED11"
"APC5, MED11"
"MED11, YTM1"
"MED11, MYO2"
"MED11, RPA190"
"MED11, PRE10"
"MED11, TFC8"
"MED11, NOP4"
"GPI2, MED11"
"MED11, SEC62"
"MED11, TBF1"
"MED11, MEX67"
"MED11, NAB3"
"HRR25, MED11"
"IPL1, MED11"
"MED11, NIP7"
"CET1, MED11"
"MED11, NSL1"
"MED11, TIF6"
"CCL1, MED11"
"DIB1, MED11"
"MED11, SUA7"
"MED11, PRE2"
"MED11, SGV1"
"DPM1, MED11"
"SPC24, TFC3"
"MAK16, SPC24"
"CDC15, SPC24"
"MCM2, SPC24"
"ILS1, SPC24"
"PKC1, SPC24"
"PRP6, SPC24"
"RFC5, SPC24"
"SPC24, SPP381"
"RPB5, SPC24"
"SLI15, SPC24"
"CDC28, SPC24"
"POP7, SPC24"
"MED8, SPC24"
"PRP5, SPC24"
"ENP1, SPC24"
"APC11, SPC24"
"SPC24, TSC13"
"PRP9, SPC24"
"LUC7, SPC24"
"RRP42, SPC24"
"RPN5, SPC24"
"SEC31, SPC24"
"SPC24, TIM22"
"SPC24, YRB1"
"PSF1, SPC24"
"SPC24, TPI1"
"MAK21, SPC24"
"LCB2, SPC24"
"RLI1, SPC24"
"SEC1, SPC24"
"SEC5, SPC24"
"CDC37, SPC24"
"SCC2, SPC24"
"CCT6, SPC24"
"PRP28, SPC24"
"SPC24, TFB1"
"SPC110, SPC24"
"SPC24, TFC6"
"SPC24, UTP5"
"RPB7, SPC24"
"SPC24, SYF1"
"PRP3, SPC24"
"SMT3, SPC24"
"RSP5, SPC24"
"GLC7, SPC24"
"SCC4, SPC24"
"SMC1, SPC24"
"SPC24, YPT1"
"ERG26, SPC24"
"SPC24, USE1"
"SPC24, TAF6"
"SEC27, SPC24"
"GUS1, SPC24"
"PRP38, SPC24"
"PRP31, SPC24"
"SPC24, VAS1"
"NUP57, SPC24"
"MTR3, SPC24"
"CRM1, SPC24"
"MAS2, SPC24"
"BRL1, SPC24"
"MED6, SPC24"
"SPC24, SPC97"
"CTF8, SPC24"
"SPC24, TIM44"
"MET30, SPC24"
"ARC15, SPC24"
"MOB1, SPC24"
"NUP159, SPC24"
"MCM10, SPC24"
"NUP192, SPC24"
"ARP4, SPC24"
"PHS1, SPC24"
"ESS1, SPC24"
"NUP85, SPC24"
"SPC24, TAH11"
"ARP3, SPC24"
"FIP1, SPC24"
"SPC24, YJR141W"
"ASK1, SPC24"
"RRN3, SPC24"
"RPT1, SPC24"
"SPC24, YKT6"
"GRC3, SPC24"
"PRP19, SPC24"
"BOS1, SPC24"
"SMC4, SPC24"
"ERG27, SPC24"
"NMT1, SPC24"
"PWP1, SPC24"
"SPC24, UTP13"
"SEC22, SPC24"
"DBP9, SPC24"
"GSP1, SPC24"
"SPC24, YHC1"
"SPC24, YLR317W"
"SMC6, SPC24"
"AFG2, SPC24"
"SEN1, SPC24"
"LST8, SPC24"
"NOP2, SPC24"
"POL1, SPC24"
"KRE33, SPC24"
"SPC24, SRV2"
"PRP2, SPC24"
"SEC12, SPC24"
"NOG2, SPC24"
"SMC5, SPC24"
"NUF2, SPC24"
"HRP1, SPC24"
"MED7, SPC24"
"HSP10, SPC24"
"RAT1, SPC24"
"OST2, SPC24"
"PFY1, SPC24"
"SMP3, SPC24"
"MED4, SPC24"
"RPB8, SPC24"
"ESA1, SPC24"
"RPT4, SPC24"
"RRS1, SPC24"
"MYO2, SPC24"
"ALA1, SPC24"
"RPA190, SPC24"
"GPI2, SPC24"
"MOT1, SPC24"
"SEC62, SPC24"
"MEX67, SPC24"
"NAB3, SPC24"
"IPL1, SPC24"
"NIP7, SPC24"
"CET1, SPC24"
"NSL1, SPC24"
"SPC24, TIF6"
"CCL1, SPC24"
"SEC8, SPC24"
"DIB1, SPC24"
"PRE2, SPC24"
"SPC24, SPN1"
"SGV1, SPC24"
"RPC82, SPC24"
"GPI18, SPC24"
"IPP1, SPC24"
"ORC2, SPC24"
"SPC24, TAF5"
"ARC40, SPC24"
"SPC24, UBC9"
"NOP14, SPC24"
"RPS13, SPC24"
"GPI11, SPC24"
"BCP1, SPC24"
"SNM1, SPC24"
"SLD3, SPC24"
"ESP1, SPC24"
"ERG11, SPC24"
"RRP3, SPC24"
"NEO1, SPC24"
"PRI1, SPC24"
"PRE3, SPC24"
"MTR4, SPC24"
"KRE9, SPC24"
"CDC8, SPC24"
"CCT5, SPC24"
"CSE4, SPC24"
"BET3, SPC24"
"SDO1, SPC24"
"FRS1, SPC24"
"SPC24, SPC3"
"RGR1, SPC24"
"SEN2, SPC24"
"EMG1, SPC24"
"SEC13, SPC24"
"CDC123, SPC24"
"SPC24, STT4"
"SPC24, TAD3"
"SEC39, SPC24"
"SPC24, SPC98"
"RPC34, SPC24"
"ARC35, SPC24"
"DBP6, SPC24"
"DIS3, SPC24"
"CDC21, SPC24"
"DED1, SPC24"
"DFR1, SPC24"
"GPN2, SPC24"
"PRE10, SPC24"
"SPC24, TBF1"
"SPC24, SRP54"
"NUT2, SPC24"
"MTW1, TIF34"
"CDC24, TIF34"
"LSM2, TIF34"
"STU1, TIF34"
"POL12, TIF34"
"ERD2, TIF34"
"PRE7, TIF34"
"CDC27, TIF34"
"BRN1, TIF34"
"PKC1, TIF34"
"IPP1, TIF34"
"CDS1, TIF34"
"ORC2, TIF34"
"ALG14, TIF34"
"RPG1, TIF34"
"EXO84, TIF34"
"CMD1, TIF34"
"GRS1, TIF34"
"MAK5, TIF34"
"CDC28, TIF34"
"POP7, TIF34"
"MED8, TIF34"
"TAF5, TIF34"
"CDC47, TIF34"
"AME1, TIF34"
"PRP5, TIF34"
"CDC10, TIF34"
"MCD1, TIF34"
"APC11, TIF34"
"NOP1, TIF34"
"TIF34, TSC13"
"CDC7, TIF34"
"MPS1, TIF34"
"ARP2, TIF34"
"PRP9, TIF34"
"PRP11, TIF34"
"FAD1, TIF34"
"TIF34, USO1"
"RPN6, TIF34"
"CDC2, TIF34"
"QRI1, TIF34"
"NSE4, TIF34"
"RRP42, TIF34"
"RPO21, TIF34"
"NUS1, TIF34"
"GLE1, TIF34"
"CDC13, TIF34"
"PSF1, TIF34"
"DAD1, TIF34"
"RPC11, TIF34"
"TIF34, TPI1"
"DBF4, TIF34"
"CDC34, TIF34"
"MAK21, TIF34"
"PDC2, TIF34"
"STN1, TIF34"
"SSS1, TIF34"
"RRP1, TIF34"
"RLI1, TIF34"
"APC4, TIF34"
"TAF12, TIF34"
"SEC1, TIF34"
"CDC37, TIF34"
"SUP35, TIF34"
"SCC2, TIF34"
"CCT6, TIF34"
"SPC19, TIF34"
"TCP1, TIF34"
"PCF11, TIF34"
"SRP101, TIF34"
"TFB1, TIF34"
"GPI8, TIF34"
"FCF1, TIF34"
"SPC110, TIF34"
"BCP1, TIF34"
"FRQ1, TIF34"
"TIF34, UTP5"
"GPI17, TIF34"
"GPI19, TIF34"
"TIF34, UTP6"
"TFB3, TIF34"
"SNM1, TIF34"
"SLD5, TIF34"
"SEC20, TIF34"
"RBA50, TIF34"
"RSP5, TIF34"
"SCC4, TIF34"
"COG3, TIF34"
"SMC1, TIF34"
"CDC4, TIF34"
"MOB2, TIF34"
"ACT1, TIF34"
"SEC53, TIF34"
"SAD1, TIF34"
"ECO1, TIF34"
"RSC8, TIF34"
"PRE4, TIF34"
"ERG26, TIF34"
"STT3, TIF34"
"RNA15, TIF34"
"RPT6, TIF34"
"HSF1, TIF34"
"NBP35, TIF34"
"SPC105, TIF34"
"TAF6, TIF34"
"SLD3, TIF34"
"CDC20, TIF34"
"CEG1, TIF34"
"SEC27, TIF34"
"GPI10, TIF34"
"GUS1, TIF34"
"BRR6, TIF34"
"SWC4, TIF34"
"TFG2, TIF34"
"PRP18, TIF34"
"PRP38, TIF34"
"PRP31, TIF34"
"DBF2, TIF34"
"ESP1, TIF34"
"TEL2, TIF34"
"DAM1, TIF34"
"TIF34, YIP1"
"OKP1, TIF34"
"TIF34, TYS1"
"TIF34, ZPR1"
"GPI1, TIF34"
"CRM1, TIF34"
"ERG11, TIF34"
"TIF34, YHR020W"
"MAS2, TIF34"
"RPN1, TIF34"
"BRL1, TIF34"
"MED6, TIF34"
"IPI1, TIF34"
"RPF1, TIF34"
"CDC12, TIF34"
"ORC6, TIF34"
"CIA2, TIF34"
"DNA2, TIF34"
"SPC97, TIF34"
"GPI16, TIF34"
"CTF8, TIF34"
"NEO1, TIF34"
"ARC15, TIF34"
"SHQ1, TIF34"
"MOB1, TIF34"
"NUP159, TIF34"
"RHO3, TIF34"
"MCM10, TIF34"
"PAN1, TIF34"
"PRI1, TIF34"
"DSN1, TIF34"
"STS1, TIF34"
"PRE3, TIF34"
"CDC35, TIF34"
"RPC17, TIF34"
"PSF2, TIF34"
"SMC3, TIF34"
"ARP4, TIF34"
"EXO70, TIF34"
"KRE9, TIF34"
"CDC6, TIF34"
"PRP21, TIF34"
"SUI2, TIF34"
"ESS1, TIF34"
"CDC8, TIF34"
"ARP3, TIF34"
"CDC11, TIF34"
"FIP1, TIF34"
"NNF1, TIF34"
"MAK11, TIF34"
"ASK1, TIF34"
"RRN3, TIF34"
"RPT1, TIF34"
"SNU114, TIF34"
"HYM1, TIF34"
"RSC4, TIF34"
"BET3, TIF34"
"SOF1, TIF34"
"GRC3, TIF34"
"SSL1, TIF34"
"SED5, TIF34"
"STU2, TIF34"
"SPC3, TIF34"
"ERG27, TIF34"
"CDC45, TIF34"
"SEC10, TIF34"
"EMG1, TIF34"
"NMT1, TIF34"
"PWP1, TIF34"
"SEC13, TIF34"
"CDC123, TIF34"
"DBP9, TIF34"
"GCD7, TIF34"
"GSP1, TIF34"
"STT4, TIF34"
"CDC3, TIF34"
"KAP95, TIF34"
"SEC61, TIF34"
"SEC39, TIF34"
"ORC1, TIF34"
"POB3, TIF34"
"BET5, TIF34"
"TAF13, TIF34"
"SEC65, TIF34"
"TAF8, TIF34"
"ERG13, TIF34"
"RSC9, TIF34"
"GPI12, TIF34"
"HAS1, TIF34"
"LCB1, TIF34"
"LIP1, TIF34"
"GPI15, TIF34"
"NOP2, TIF34"
"POL1, TIF34"
"SRV2, TIF34"
"RPC34, TIF34"
"SEC12, TIF34"
"ARC35, TIF34"
"DBP6, TIF34"
"NOG2, TIF34"
"DIS3, TIF34"
"PRE6, TIF34"
"NUF2, TIF34"
"RFC4, TIF34"
"TIF34, TPT1"
"HRP1, TIF34"
"MED7, TIF34"
"NOP8, TIF34"
"HSP10, TIF34"
"SGT1, TIF34"
"OST2, TIF34"
"RPO31, TIF34"
"PFY1, TIF34"
"RPB2, TIF34"
"PUP1, TIF34"
"MED4, TIF34"
"LAS17, TIF34"
"TIF34, TOA1"
"DED1, TIF34"
"ESA1, TIF34"
"CLP1, TIF34"
"RPT4, TIF34"
"GCD1, TIF34"
"GPN2, TIF34"
"TIF34, YTM1"
"MYO2, TIF34"
"KRE5, TIF34"
"PRE10, TIF34"
"TFC8, TIF34"
"TIF34, ULP1"
"TIF34, TIM50"
"GPI2, TIF34"
"MOT1, TIF34"
"SEC16, TIF34"
"SEC62, TIF34"
"TBF1, TIF34"
"NAB3, TIF34"
"NIP7, TIF34"
"CET1, TIF34"
"NSL1, TIF34"
"DIM1, TIF34"
"TIF34, TIF6"
"SEC8, TIF34"
"SUA7, TIF34"
"RDS3, TIF34"
"PRE2, TIF34"
"SGV1, TIF34"
"NUT2, TIF34"
"PRP4, TIF34"
"DPM1, TIF34"
"STU1, SWP1"
"SEC17, SWP1"
"ILS1, SWP1"
"CDC27, SWP1"
"BRN1, SWP1"
"PKC1, SWP1"
"PRP6, SWP1"
"CKS1, SWP1"
"SLI15, SWP1"
"SWP1, TAF5"
"CDC10, SWP1"
"RSC6, SWP1"
"RPT2, SWP1"
"SWP1, TSC13"
"CDC7, SWP1"
"RPN6, SWP1"
"CDC2, SWP1"
"RPO21, SWP1"
"NUS1, SWP1"
"DBF4, SWP1"
"MAK21, SWP1"
"PDC2, SWP1"
"APC4, SWP1"
"SWP1, TAF12"
"SCC2, SWP1"
"CCT6, SWP1"
"CAB5, SWP1"
"SWP1, TCP1"
"FMN1, SWP1"
"GPI11, SWP1"
"SWP1, TFB1"
"SWP1, SYF1"
"PUP3, SWP1"
"RSP5, SWP1"
"COG3, SWP1"
"SEC4, SWP1"
"SMC1, SWP1"
"MOB2, SWP1"
"SWP1, YPT1"
"ACT1, SWP1"
"CDC14, SWP1"
"CDC26, SWP1"
"RSC8, SWP1"
"STT3, SWP1"
"DUO1, SWP1"
"SRM1, SWP1"
"CEG1, SWP1"
"SWP1, TIP20"
"SNU71, SWP1"
"PRP38, SWP1"
"SWP1, TEL2"
"DAM1, SWP1"
"SWP1, TYS1"
"SKI6, SWP1"
"SWP1, YHR020W"
"ORC6, SWP1"
"DNA2, SWP1"
"CDC23, SWP1"
"KOG1, SWP1"
"GPI16, SWP1"
"CTF8, SWP1"
"SWP1, TIM44"
"MET30, SWP1"
"NEO1, SWP1"
"SWP1, TID3"
"PAN1, SWP1"
"DSN1, SWP1"
"OST1, SWP1"
"KAR2, SWP1"
"MTR4, SWP1"
"EXO70, SWP1"
"PHS1, SWP1"
"KRE9, SWP1"
"HYS2, SWP1"
"CCT5, SWP1"
"CDC11, SWP1"
"MAK11, SWP1"
"CSE4, SWP1"
"RPT1, SWP1"
"RSC58, SWP1"
"FRS1, SWP1"
"SPC3, SWP1"
