"from","to","weight","activation","EC50","n"
"MIG2","DOG2",1,FALSE,0.522369141876698,1.57151767031988
"MIG2","HXT13",1,FALSE,0.489416289515793,1.49532772506122
"MIG2","JEN1",1,FALSE,0.403331508068368,1.17075100277085
"MIG2","REG2",1,FALSE,0.474753390531987,1.6025281716045
"MIG2","TPS1",1,FALSE,0.587513470556587,1.40280445273034
"MIG2","YBR101C",1,FALSE,0.448296621348709,1.56641041979426
"MIG2","YDR516C",1,FALSE,0.441672541666776,1.30752576643368
"MIG2","YEL070W",1,FALSE,0.53371103471145,1.08463805146981
"MIG2","YFL054C",1,FALSE,0.490568539965898,1.21252973456401
"MIG2","YKR075C",1,FALSE,0.409475587448105,1.09850561432308
"MIG2","YLR042C",1,FALSE,0.429139669798315,1.07963113140315
"MOT3","AAC3",1,FALSE,0.406318044476211,1.13886724127922
"MOT3","ANB1",1,FALSE,0.58792995242402,1.4842379647959
"MOT3","HEM13",1,FALSE,0.550945333344862,1.44931116430322
"MSN1","MUC1",1,TRUE,0.590311227506027,1.65437923123594
"MSN1","STA2",1,TRUE,0.570120387105271,1.66867453083629
"MSN2","ALD2",1,TRUE,0.537588055804372,1.47595345615409
"MSN2","ALD3",1,TRUE,0.521297532645985,1.16623689104337
"MSN2","ARA1",1,TRUE,0.402963379118592,1.58776126907673
"MSN2","CPH1",1,TRUE,0.425702431751415,1.31834433953278
"MSN2","CTT1",1,TRUE,0.500096825882792,1.31620174421463
"MSN2","DDR2",1,TRUE,0.557738161366433,1.10426305430941
"MSN2","DOG2",1,TRUE,0.436552323959768,1.27002722607227
"MSN2","GDH3",1,TRUE,0.551651856675744,1.26527042447589
"MSN2","GLK1",1,TRUE,0.583119420241564,1.62360731481109
"MSN2","GLO1",1,TRUE,0.465674890996888,1.32172440617811
"MSN2","GRE3",1,TRUE,0.444666231889278,1.52406580272363
"MSN2","GRX1",1,TRUE,0.46265159053728,1.12519124669721
"MSN2","HOR2",1,TRUE,0.503745228564367,1.31033039375907
"MSN2","HSP104",1,TRUE,0.503183849714696,1.50555009185104
"MSN2","HSP12",1,TRUE,0.463479642383754,1.25831262002233
"MSN2","HSP26",1,TRUE,0.505434837006032,1.28279105105903
"MSN2","HSP42",1,TRUE,0.476628856360912,1.54219262438593
"MSN2","HSP78",1,TRUE,0.467381479218602,1.2409689221927
"MSN2","HXK1",1,TRUE,0.524027163581923,1.26827594630886
"MSN2","MDJ1",1,TRUE,0.403899795003235,1.37071008942556
"MSN2","MTC2",1,TRUE,0.556063516112044,1.06795474521816
"MSN2","PGM2",1,TRUE,0.509605098189786,1.16453882570611
"MSN2","PNC1",1,TRUE,0.527035022480413,1.18011360775214
"MSN2","RAS2",1,TRUE,0.529434673627838,1.30555285746465
"MSN2","SOD2",1,TRUE,0.594402540335432,1.44250132300192
"MSN2","SPS100",1,TRUE,0.570907908352092,1.29664959452348
"MSN2","SSA3",1,TRUE,0.54505219287239,1.315784009411
"MSN2","SSA4",1,TRUE,0.509993810532615,1.29022465325426
"MSN2","TKL2",1,TRUE,0.495034745940939,1.39740125710377
"MSN2","TPS1",1,TRUE,0.428318911558017,1.15394715219969
"MSN2","TTR1",1,TRUE,0.561785898823291,1.37217505508335
"MSN2","UBI4",1,TRUE,0.409183631883934,1.57869547254639
"MSN2","YGR086C",1,TRUE,0.56749180778861,1.43055699404096
"MSN2","YKL151C",1,TRUE,0.514726248476654,1.66537279047072
"MSN2","YNL077W",1,TRUE,0.560266669839621,1.13002396075986
"MSN4","ALD2",1,TRUE,0.470481473440304,1.56504824226722
"MSN4","ALD3",1,TRUE,0.423954320279881,1.25450166573981
"MSN4","ARA1",1,TRUE,0.498423215001822,1.26823073176667
"MSN4","CPH1",1,TRUE,0.492323271045461,1.14432212930406
"MSN4","CTT1",1,TRUE,0.42174744810909,1.46095438412856
"MSN4","DOG2",1,TRUE,0.595082734059542,1.32167508710874
"MSN4","GDH3",1,TRUE,0.499986575078219,1.47526434493484
"MSN4","GLK1",1,TRUE,0.56926208040677,1.61532173445215
"MSN4","GLO1",1,TRUE,0.459643170284107,1.05410227717366
"MSN4","GRE3",1,TRUE,0.569736687839031,1.4160444597411
"MSN4","GRX1",1,TRUE,0.504767226334661,1.18275145510444
"MSN4","HOR2",1,TRUE,0.527871332550421,1.02458426978439
"MSN4","HSP104",1,TRUE,0.433577171619982,1.01113739711
"MSN4","HSP12",1,TRUE,0.405584447551519,1.27264707240043
"MSN4","HSP26",1,TRUE,0.569068524427712,1.33004360545659
"MSN4","HSP42",1,TRUE,0.576477905409411,1.2488080032845
"MSN4","HSP78",1,TRUE,0.522658655000851,1.36287025503116
"MSN4","HXK1",1,TRUE,0.507585734361783,1.19421495595248
"MSN4","MDJ1",1,TRUE,0.489469180209562,1.32053801628528
"MSN4","MTC2",1,TRUE,0.451818083552644,1.58192465006374
"MSN4","PGM2",1,TRUE,0.426545294327661,1.09726052675163
"MSN4","PNC1",1,TRUE,0.555530479829758,1.6112322244863
"MSN4","RAS2",1,TRUE,0.517984894942492,1.65924172589323
"MSN4","SOD2",1,TRUE,0.486527239251882,1.54981578733074
"MSN4","SPS100",1,TRUE,0.519948559720069,1.13123176427092
"MSN4","SSA3",1,TRUE,0.549762470601127,1.32007899555145
"MSN4","SSA4",1,TRUE,0.457578164339066,1.28741177301621
"MSN4","TKL2",1,TRUE,0.483470861800015,1.26780336034484
"MSN4","TTR1",1,TRUE,0.537539184419438,1.01403038366465
"MSN4","YGR086C",1,TRUE,0.532596136443317,1.47851360264933
"MSN4","YNL077W",1,TRUE,0.424919764045626,1.44505787391914
"MTH1","HXT1",1,TRUE,0.548115130420774,1.67030655455776
"MTH1","HXT3",1,TRUE,0.435741275502369,1.37226177243749
"NDT80","UBC11",1,TRUE,0.478817899990827,1.57759529539617
"NRG1","STA1",1,FALSE,0.422513453662396,1.32462077239295
"OAF1","QDR1",1,TRUE,0.505889606382698,1.24189670679159
"OAF1_PIP2","CAT2",1,TRUE,0.491554984916002,1.667677480313
"OAF1_PIP2","CRC1",1,TRUE,0.514686509454623,1.1728779273387
"OAF1_PIP2","CTA1",1,TRUE,0.586960475565866,1.44488431229489
"OAF1_PIP2","DCI1",1,TRUE,0.517486402625218,1.49637094376376
"OAF1_PIP2","ECI1",1,TRUE,0.549127396149561,1.35156788912602
"OAF1_PIP2","FAA2",1,TRUE,0.439485237048939,1.1942120137508
"OAF1_PIP2","FOX2",1,TRUE,0.424216346349567,1.16312858284684
"OAF1_PIP2","IDP3",1,TRUE,0.475449496554211,1.25687100931536
"OAF1_PIP2","MDH3",1,TRUE,0.49713301146403,1.20179439939326
"OAF1_PIP2","OAF1",1,TRUE,0.589490551594645,1.18993409058079
"OAF1_PIP2","PEX11",1,TRUE,0.413344161352143,1.57226605628384
"OAF1_PIP2","PEX5",1,TRUE,0.485151526331902,1.2516545329662
"OAF1_PIP2","POT1",1,TRUE,0.463257683999836,1.6123593945778
"OAF1_PIP2","POX1",1,TRUE,0.569506874354556,1.5157436601189
"OAF1_PIP2","PXA1",1,TRUE,0.558509630523622,1.04050145990914
"OAF1_PIP2","PXA2",1,TRUE,0.498419729946181,1.25486594369169
"OAF1_PIP2","SPS19",1,TRUE,0.551259469380602,1.53396893243771
"OAF1_PIP2","TES1",1,TRUE,0.457968916883692,1.42560702214018
"OAF1_PIP2","YBR159W",1,TRUE,0.541550454404205,1.30747909589205
"OAF1_PIP2","YJL218W",1,TRUE,0.498155343905091,1.2838080355851
"OAF1_PIP2","YOL002C",1,TRUE,0.430939530953765,1.30004716304364
"OAF1_PIP2","YPL095C",1,TRUE,0.569080220395699,1.27822332214797
"PDR1","GAS1",1,TRUE,0.531553784292191,1.57875072389375
"PDR1","HXT11",1,TRUE,0.573154343850911,1.47386692283908
"PDR1","HXT9",1,TRUE,0.445237647183239,1.02332815273199
"PDR1","IPT1",1,TRUE,0.463660207251087,1.09625823797192
"PDR1","PDR10",1,TRUE,0.482465170556679,1.36648176518269
"PDR1","PDR11",1,TRUE,0.471527470694855,1.10675189249683
"PDR1","PDR15",1,TRUE,0.446392984688282,1.50242136994144
"PDR1","PDR3",1,TRUE,0.519838058296591,1.39470152391121
"PDR1","PDR5",1,TRUE,0.505540650431067,1.64127909784904
"PDR1","SNQ2",1,TRUE,0.571797834243625,1.48495915475301
"PDR1","STE6",1,TRUE,0.456099186697975,1.48339810196776
"PDR1","XBP1",1,TRUE,0.569677127432078,1.59017011661781
"PDR1","YOR1",1,TRUE,0.55540010407567,1.26422229573131
"PDR1","YRR1",1,TRUE,0.585448098788038,1.29905906009721
"PDR3","HXT11",1,TRUE,0.556934330705553,1.50947263773531
"PDR3","HXT9",1,TRUE,0.507526972144842,1.16922620361671
"PDR3","IPT1",1,TRUE,0.536698708310723,1.65595543441596
"PDR3","PDR5",1,TRUE,0.46556770731695,1.29759951808956
"PDR3","SNQ2",1,TRUE,0.487984653422609,1.49145622141194
"PDR3","YOR1",1,TRUE,0.554403510689735,1.49558540981263
"PHD1","MUG1",1,TRUE,0.430581866530702,1.0746747412486
"PHO2","FLO1",1,FALSE,0.528470695670694,1.20288147560088
"PHO2","FLO10",1,FALSE,0.587990628415719,1.19368382589426
"PHO2","HO",1,TRUE,0.425947175640613,1.0421225945605
"PHO2","LEU4",1,TRUE,0.429813074087724,1.13652657943079
"PHO2","PHO11",1,TRUE,0.524192911107093,1.69419341027271
"PHO2","PHO12",1,TRUE,0.421917395619676,1.56987943398068
"PHO2","PHO5",1,TRUE,0.487504023779184,1.27932111745467
"PHO2","PHO8",1,TRUE,0.418620071839541,1.11902365232585
"PHO2","PHO81",1,TRUE,0.466560287727043,1.4771765575395
"PHO2","TRP4",1,TRUE,0.415479428181425,1.03543024565093
"PHO23","PHO5",1,FALSE,0.568686462752521,1.53557400563033
"PHO4","MET14",1,TRUE,0.453086142148823,1.48628864418482
"PHO4","PHO11",1,TRUE,0.431948619801551,1.12655337763485
"PHO4","PHO12",1,TRUE,0.485949830617756,1.50924884758424
"PHO4","PHO5",1,TRUE,0.528296914370731,1.270153537679
"PHO4","PHO8",1,TRUE,0.589099925663322,1.32342404559487
"PHO4","PHO81",1,TRUE,0.473502524057403,1.30792589381337
"PHO4","PHO84",1,TRUE,0.577125556115061,1.09527488425374
"PHO4","PUT1",1,FALSE,0.407372985454276,1.03892688414548
"PHO4","PUT2",1,FALSE,0.457400671206415,1.15585807443829
"PHO4","SPL2",1,TRUE,0.56045812824741,1.22455176534597
"POP2","ADH1",1,FALSE,0.466979351872578,1.1640924601024
"PPR1","URA1",1,TRUE,0.44957791576162,1.02839520960813
"PPR1","URA10",1,TRUE,0.597603623662144,1.25492059564218
"PPR1","URA3",1,TRUE,0.480403572553769,1.12209601325681
"PPR1","URA4",1,TRUE,0.517950063897297,1.09548428887967
"RAP1","AAC3",1,FALSE,0.412251149583608,1.13134863188257
"RAP1","ADH1",1,TRUE,0.552882013563067,1.21042157621123
"RAP1","CAR1",1,TRUE,0.452407239470631,1.54949668199057
"RAP1","CDC19",1,TRUE,0.407898698933423,1.06760267529869
"RAP1","ENO1",1,TRUE,0.447384752286598,1.45175712593365
"RAP1","ENO2",1,TRUE,0.498424827354029,1.55935982610099
"RAP1","GPD1",1,TRUE,0.563334685657173,1.60524057968752
"RAP1","HIS4",1,TRUE,0.573867017915472,1.1160978671466
"RAP1","PGK1",1,TRUE,0.407558380719274,1.21438746197615
"RAP1","PMA1",1,TRUE,0.557227268163115,1.52856941705337
"RAP1","RPL19A",1,FALSE,0.512931679841131,1.38452615282498
"RAP1","RPL19B",1,FALSE,0.41212994302623,1.35955899789464
"RAP1","RPP2B",1,FALSE,0.499149509472772,1.37295415021712
"RAP1","RPS13",1,TRUE,0.536093263234943,1.17908310876228
"RAP1","RPS6A",1,TRUE,0.537477273494005,1.65087627537781
"RCS1","ATX1",1,TRUE,0.526916521275416,1.100001443699
"RCS1","CCC2",1,TRUE,0.410507718240842,1.14850737167522
"RCS1","FET3",1,TRUE,0.514992686966434,1.33289824153529
"RCS1","FIT1",1,TRUE,0.490864956006408,1.20879591788864
"RCS1","FIT2",1,TRUE,0.465374855464324,1.17258169322275
"RCS1","FIT3",1,TRUE,0.497192726377398,1.37964563609799
"RCS1","FRE1",1,TRUE,0.537428158661351,1.32255510502961
"RCS1","FRE2",1,TRUE,0.536006525764242,1.1953940918739
"RCS1","FTH1",1,TRUE,0.501740717375651,1.47749351125211
"RCS1","FTR1",1,TRUE,0.531511761341244,1.55040041906293
"RCS1","TIS11",1,TRUE,0.434561438066885,1.29250089720823
"REB1","ACT1",1,TRUE,0.584134893678129,1.35504776828457
"REB1","CDC19",1,TRUE,0.462400355748832,1.31753935482353
"REB1","ENO1",1,FALSE,0.420149374101311,1.19351958568674
"REB1","FAS1",1,TRUE,0.445575139811263,1.1106605656608
"REB1","FAS2",1,TRUE,0.488059505447745,1.25845677714096
"REB1","GAL1",1,TRUE,0.534217908652499,1.37796147946734
"REB1","ILV1",1,TRUE,0.482269047293812,1.5520094110677
"REB1","RAP1",1,TRUE,0.475687276152894,1.30125810025493
"REB1","SIN3",1,TRUE,0.524575552204624,1.01250624848995
"REB1","SWI5",1,TRUE,0.526855677785352,1.63864418707555
"REB1","TPI1",1,TRUE,0.402742630103603,1.30716625040164
"RFX1","HUG1",1,FALSE,0.559786610724404,1.66013907025568
"RGT1","HXT1",1,FALSE,0.598423456493765,1.26290893057361
"RGT1","HXT2",1,FALSE,0.519980073068291,1.01342076233588
"RGT1","HXT3",1,FALSE,0.556529469182715,1.62748627356952
"RGT1","HXT4",1,FALSE,0.408665402932093,1.69034682296216
"RGT1","PYC1",1,TRUE,0.591018753545359,1.08673783513485
"RIM101","DIT1",1,TRUE,0.480382416723296,1.42352603521431
"RIM101","DIT2",1,TRUE,0.501174789015204,1.11396613535471
"RIM101","IME1",1,TRUE,0.417316232295707,1.42135561252246
"RIM101","IME1_UME6",1,TRUE,0.406356453429908,1.21623556289123
"RME1","CLN2",1,TRUE,0.569985338719562,1.09839204845484
"RME1","IME1",1,FALSE,0.546164889540523,1.06945481856819
"RME1","IME1_UME6",1,FALSE,0.472348313312978,1.6654224499641
"ROX1","AAC3",1,FALSE,0.445742817502469,1.02706529058982
"ROX1","ANB1",1,FALSE,0.589146890165284,1.60466568080476
"ROX1","COX5B",1,FALSE,0.548766195215285,1.43903630474117
"ROX1","CPH1",1,TRUE,0.591338413394987,1.56048496200237
"ROX1","CYC7",1,FALSE,0.565207219542936,1.1950682019908
"ROX1","ERG11",1,FALSE,0.553938383096829,1.24554244666593
"ROX1","GEF1",1,FALSE,0.550456485850736,1.60100587622961
"ROX1","HEM13",1,FALSE,0.466281313495711,1.10731741999974
"ROX1","OLE1",1,FALSE,0.405762785254046,1.21325584034668
"RPH1","PHR1",1,FALSE,0.598768528969958,1.67277618617984
"RPN4","PRE6",1,TRUE,0.5359877910465,1.50025270640152
"RPN4","RPN1",1,TRUE,0.529482823191211,1.37641555876238
"RTG1","CO1",1,TRUE,0.541217737831175,1.63823576196097
"RTG1","IDH1",1,TRUE,0.587265054322779,1.20677763966843
"RTG1_RTG3","CIT1",1,TRUE,0.435840414604172,1.47446992574027
"RTG1_RTG3","CIT2",1,TRUE,0.574939438747242,1.37317120482447
"RTG1_RTG3","DLD3",1,TRUE,0.44371844260022,1.65069459803868
"RTG1_RTG3","IDH2",1,TRUE,0.486969196470454,1.50830865188735
"RTG2","ACO1",1,TRUE,0.463204358611256,1.55436107621063
"RTG2","CIT1",1,TRUE,0.423916303785518,1.48365246730391
"RTG2","CIT2",1,TRUE,0.436507894191891,1.44175812950823
"RTG2","IDH2",1,TRUE,0.441698851669207,1.39900552542415
"RTG3","ACO1",1,TRUE,0.405534736439586,1.03630485984264
"SDS3","IME2",1,FALSE,0.409021320100874,1.18914974273182
"SDS3","INO1",1,FALSE,0.474332080734894,1.12671066734474
"SDS3","STE6",1,TRUE,0.473195994552225,1.26191979848314
"SIN3","ADH2",1,TRUE,0.469341612141579,1.05569820100907
"SIN3","BAR1",1,TRUE,0.573508570063859,1.35866150171496
"SIN3","FUS1",1,TRUE,0.489807673031464,1.5063880421035
"SIN3","HO",1,TRUE,0.575509335566312,1.47516036556102
"SIN3","PHO5",1,TRUE,0.485017724847421,1.58844408815494
"SIN3","RME1",1,TRUE,0.578547521540895,1.44350729186321
"SIN3","SPO11",1,TRUE,0.498864110931754,1.18140244615497
"SIN3","STA1",1,TRUE,0.548940849024802,1.01206614803756
"SIN3","STA2",1,TRUE,0.537841694662347,1.16742622827878
"SIN3","STE6",1,TRUE,0.400629311427474,1.34780903369421
"SIN3","SWI1",1,TRUE,0.437571885902435,1.61670492926612
"SIN3","SNF2_SWI1",1,TRUE,0.504641972109675,1.52856749933679
"SIP4","MDH2",1,TRUE,0.432960043149069,1.07873266616371
"SKN7","AHP1",1,TRUE,0.495667138649151,1.20268179177539
"SKN7","CCP1",1,TRUE,0.509407836431637,1.58112026041374
"SKN7","CTT1",1,TRUE,0.503906690841541,1.62950815186603
"SKN7","CYS3",1,FALSE,0.51384990233928,1.34892974456539
"SKN7","DAK1",1,TRUE,0.548946535121649,1.26147142808884
"SKN7","DNM1",1,TRUE,0.408505720412359,1.49422574939905
"SKN7","GRE2",1,FALSE,0.412072649504989,1.52945108407876
"SKN7","HSP78",1,TRUE,0.554668974829838,1.10149291648297
"SKN7","HSP82",1,TRUE,0.550081760669127,1.23413501697825
"SKN7","LYS20",1,TRUE,0.516342325275764,1.25182201611809
"SKN7","PGM2",1,FALSE,0.552978473436087,1.5810266068601
"SKN7","SOD1",1,TRUE,0.499738879129291,1.53723887970671
"SKN7","TAL1",1,TRUE,0.409630900900811,1.61539127188036
"SKN7","TRR1",1,TRUE,0.483626024238765,1.34199598635314
"SKN7","TRX2",1,TRUE,0.504520252300426,1.31076971632894
"SKN7","TSA1",1,TRUE,0.541016524564475,1.28987840363756
"SKN7","YBR025C",1,TRUE,0.569259675825015,1.39175684142392
"SKN7","YDR453C",1,TRUE,0.522205401025712,1.57446255828254
"SKN7","YMR318C",1,FALSE,0.568990582739934,1.07267917199293
"SKN7","YNL134C",1,FALSE,0.420330185908824,1.66875918572536
"SKN7","ZWF1",1,TRUE,0.49624878144823,1.048546316633
"SKO1","HAL1",1,FALSE,0.590007669664919,1.5580680978694
"SKO1","HIS3",1,FALSE,0.479807835957035,1.32639958328567
"SKO1","SUC2",1,FALSE,0.418243248714134,1.11788614211604
"SNF2","CTS1",1,TRUE,0.564396070316434,1.06652871047612
"SNF2","GAL1",1,TRUE,0.448449987033382,1.229338826444
"SNF2","INO1",1,TRUE,0.477314221346751,1.36181480998173
"SNF2","PRB1",1,FALSE,0.491096387058496,1.66911742440425
"SNF2","SUC2",1,TRUE,0.45374354980886,1.12374230619054
"SNF5","HO",1,TRUE,0.4328769847285,1.30913362952881
"SNF5","PRB1",1,FALSE,0.417999827396125,1.41076779999305
"SNF5","STA2",1,TRUE,0.521260904474184,1.37553962657228
"SNF6","ADH1",1,TRUE,0.484060700051486,1.26075119080488
"SNF6","ADH2",1,TRUE,0.500387670472264,1.06936291982885
"SNF6","GAL1",1,TRUE,0.4088859771844,1.25175294217421
"SNF6","GAL10",1,TRUE,0.425715774483979,1.68276743623195
"SNF6","HO",1,TRUE,0.460036131506786,1.66572066943161
"SNF6","INO1",1,TRUE,0.526221246272325,1.34001698927255
"SNF6","STA2",1,TRUE,0.561721406225115,1.65538509840379
"SNF6","SUC2",1,TRUE,0.531451727589592,1.60159046811983
"SPT16","ACT1",1,TRUE,0.450054336804897,1.28816530919867
"SPT16","CLN1",1,TRUE,0.597784560685977,1.63390657260548
"SPT16","CLN2",1,TRUE,0.437793639861047,1.43794403975829
"SPT16","CLN3",1,TRUE,0.413750740373507,1.45959517788142
"SPT16","HO",1,TRUE,0.517622848786414,1.5994085216173
"SPT16","HTA1",1,TRUE,0.505940740695223,1.24733565208036
"SPT16","HTB1",1,TRUE,0.565265822829679,1.20275172183989
"SPT16","LEU2",1,TRUE,0.590306049212813,1.63417440308491
"SPT16","SAN1",1,TRUE,0.540984275331721,1.54264478057157
"SPT16","SWI4",1,TRUE,0.462531999032944,1.67361503560795
"SPT16","SWI4_SWI6",1,TRUE,0.591541730519384,1.62923331674887
"SPT16","SWI6",1,TRUE,0.455852947104722,1.21616293674568
"SPT21","ADH2",1,TRUE,0.541618318390101,1.69952047157101
"SPT21","HHF1",1,TRUE,0.512807802949101,1.30472092801007
"SPT21","HHF2",1,TRUE,0.405239878501743,1.37267875040416
"SPT21","HTA1",1,TRUE,0.554841100890189,1.65583892040187
"SPT21","HTB2",1,TRUE,0.402386464737356,1.58420916154981
"SPT21","PHO5",1,TRUE,0.589434569561854,1.65859128356446
"SPT4","HTA1",1,TRUE,0.539766653766856,1.194084479413
"SPT4","HTB1",1,TRUE,0.411884653195739,1.01590392143466
"SPT5","HTA1",1,TRUE,0.49956309646368,1.14791658853414
"SPT5","HTB1",1,TRUE,0.593970994371921,1.42110511796316
"SPT6","ADH2",1,FALSE,0.518930864427239,1.20629140397068
"SPT6","CCR4",1,FALSE,0.552182829473168,1.20547593214549
"SPT6","HTA1",1,TRUE,0.440934295067564,1.41884724164382
"SPT6","HTB1",1,TRUE,0.576234162226319,1.35851253014291
"SRB7","ACT1",1,TRUE,0.599396076193079,1.39876469543669
"SRB7","GAL1",1,TRUE,0.465727808047086,1.54816428554011
"SRB7","TDH1",1,TRUE,0.556479182653129,1.17797255422222
"SSN6","COX6",1,FALSE,0.516632382152602,1.19417936421232
"SSN6","HXT1",1,FALSE,0.443152370490134,1.16279389832867
"SSN6","HXT3",1,FALSE,0.526876830775291,1.58249891549116
"SSN6","ICL1",1,TRUE,0.538860940700397,1.20897627642611
"STE12","AFR1",1,TRUE,0.409396478440613,1.39384978624526
"STE12","AGA1",1,TRUE,0.52642072555609,1.68321034313412
"STE12","BAR1",1,TRUE,0.568599852127954,1.12412056176923
"STE12","BNI5",1,TRUE,0.471018976764753,1.46619335336378
"STE12","CAR2",1,TRUE,0.588255972461775,1.6960070928582
"STE12","CHS1",1,TRUE,0.425225187232718,1.13025592430029
"STE12","CIK1",1,TRUE,0.475565176317468,1.19139495122945
"STE12","CLN1",1,TRUE,0.559800194529817,1.38664802276297
"STE12","DDR48",1,TRUE,0.553775642625988,1.01674258209532
"STE12","DHH1",1,TRUE,0.487787202000618,1.37702836054144
"STE12","ERG24",1,TRUE,0.433928851922974,1.01707764671883
"STE12","FAR1",1,TRUE,0.584992731316015,1.43372934484622
"STE12","FIG1",1,TRUE,0.5974970464129,1.64150351759978
"STE12","FIG2",1,TRUE,0.464624556852505,1.22230792802293
"STE12","FUS1",1,TRUE,0.405600836221129,1.60346627431223
"STE12","FUS3",1,TRUE,0.588159074401483,1.19926321143052
"STE12","GAT4",1,TRUE,0.416132945520803,1.48333787374664
"STE12","GIC2",1,TRUE,0.545623747026548,1.21483028373215
"STE12","HTB2",1,TRUE,0.472358327684924,1.30732316932408
"STE12","HYM1",1,TRUE,0.58784578400664,1.37125502360519
"STE12","ISC1",1,TRUE,0.593768106261268,1.34513731953455
"STE12","KAR3",1,TRUE,0.401678142743185,1.54385147172026
"STE12","KAR5",1,TRUE,0.518333654431626,1.48548704732908
"STE12","MID2",1,TRUE,0.556806053733453,1.13369112340966
"STE12","MPT5",1,TRUE,0.40214634872973,1.63943877672311
"STE12","MUC1",1,TRUE,0.572052156087011,1.02604287839727
"STE12","PCL2",1,TRUE,0.442663223063573,1.60665175995789
"STE12","PEP1",1,TRUE,0.563119174307212,1.59880556626944
"STE12","PGM1",1,TRUE,0.585856645833701,1.05403476172592
"STE12","PGU1",1,TRUE,0.587267667707056,1.05613563767169
"STE12","PHO81",1,TRUE,0.557997544994578,1.37098619161407
"STE12","PRM1",1,TRUE,0.559142106585205,1.19212056669872
"STE12","PRM3",1,TRUE,0.594919377751648,1.15519932505675
"STE12","PRM5",1,TRUE,0.412015851214528,1.41775513506494
"STE12","PST1",1,TRUE,0.54130961871706,1.12151978239883
"STE12","RTA1",1,TRUE,0.464857358345762,1.58145104459487
"STE12","RTS2",1,TRUE,0.516992839658633,1.622230370529
"STE12","SCH9",1,TRUE,0.463662601727992,1.2193610770395
"STE12","SFP1",1,TRUE,0.481206486793235,1.49566892856266
"STE12","SPC25",1,TRUE,0.505647204024717,1.05920013784431
"STE12","SPO12",1,TRUE,0.49961530584842,1.07154765430605
"STE12","SRD1",1,TRUE,0.560378524847329,1.02843442664715
"STE12","SRL1",1,TRUE,0.544406959414482,1.45788166751154
"STE12","SSA4",1,TRUE,0.432959948992357,1.24630403815769
"STE12","SST2",1,TRUE,0.597290262905881,1.64978840586497
"STE12","STE2",1,TRUE,0.595873607415706,1.22674573802156
"STE12","STE6",1,TRUE,0.599617102136836,1.56408754996024
"STE12","TKL2",1,TRUE,0.466703835548833,1.14511341399513
"STE12","TOS11",1,TRUE,0.420975938392803,1.33092360008275
"STE12","TSL1",1,TRUE,0.505579546326771,1.35534838662483
"STE12","WSC2",1,TRUE,0.585992488125339,1.53813140576007
"STE12","YBR070C",1,TRUE,0.441993345879018,1.17594568925211
"STE12","YDL222C",1,TRUE,0.401240743231028,1.66489579152549
"STE12","YEL033W",1,TRUE,0.557453586999327,1.22590202851454
"STE12","YGR149W",1,TRUE,0.552036124933511,1.17710546341725
"STE12","YHL021C",1,TRUE,0.586192413885146,1.31992533547804
"STE12","YHR156C",1,TRUE,0.454546157224104,1.64601115532685
"STE12","YIL037C",1,TRUE,0.547620028723031,1.69630219533341
"STE12","YIL083C",1,TRUE,0.417520116502419,1.4440434200014
"STE12","YIL169C",1,TRUE,0.429232509434223,1.65229809699114
"STE12","YJL017W",1,TRUE,0.512418914260343,1.69308840115787
"STE12","YJL142C",1,TRUE,0.407171986578032,1.65076657305704
"STE12","YLR042C",1,TRUE,0.507215701323003,1.04342860903358
"STE12","YLR414C",1,TRUE,0.476762333698571,1.62325880657183
"STE12","YNL051W",1,TRUE,0.484094644803554,1.5143054051348
"STE12","YNL159C",1,TRUE,0.551645522145554,1.2726050953404
"STE12","YOL155C",1,TRUE,0.537062938371673,1.60369975473965
"STE12","YOR129C",1,TRUE,0.546101589733735,1.36830644110218
"STE12","YOR343C",1,TRUE,0.556579517386854,1.20490510035772
"STE12","YPL114W",1,TRUE,0.513420828757808,1.27930279335706
"STE12","YPS1",1,TRUE,0.460649664979428,1.52609266994288
"STP1","BAP2",1,TRUE,0.582365284953266,1.49633584169438
"SUM1","SMK1",1,FALSE,0.552499097120017,1.14270194395212
"SUM1","SPR3",1,FALSE,0.565364822139964,1.58384467025055
"SWI1","STE6",1,TRUE,0.406380826886743,1.14605847378727
"SWI3","HO",1,TRUE,0.420763431489468,1.68064406434773
"SWI4","CDC10",1,TRUE,0.504866703320295,1.13464464191115
"SWI4","CDC11",1,TRUE,0.442411269759759,1.66519089898095
"SWI4","PCL1",1,TRUE,0.479322852054611,1.48423416197533
"SWI4_SWI6","CLN1",1,TRUE,0.464256571466103,1.16822164480807
"SWI4_SWI6","CLN2",1,TRUE,0.491463305801153,1.33427073829575
"SWI4_SWI6","CTS1",1,TRUE,0.506560337496921,1.05337107290281
"SWI4_SWI6","HO",1,TRUE,0.481690812436864,1.35136062938021
"SWI5","ASH1",1,TRUE,0.471570467948914,1.40768659671303
"SWI5","CDC6",1,TRUE,0.540804899018258,1.03896604367066
"SWI5","CTS1",1,TRUE,0.440348572423682,1.50363804407651
"SWI5","EGT2",1,TRUE,0.545441074809059,1.01474243486766
"SWI5","HO",1,TRUE,0.51196651943028,1.53667894791346
"SWI5","PCL2",1,TRUE,0.508307192102075,1.32131998662837
"SWI5","PCL9",1,TRUE,0.566900137625635,1.23979837237857
"SWI5","RME1",1,TRUE,0.474136160640046,1.46098711704602
