"gene","scale_to_500","scale_to_2000","scale_to_4000","scale_to_11165","h_cent"
"BGLAP /// PMF1 /// PMF1-BGLAP",,,,0.0321052538109569,0
"NGF",,,,0.0321035906119053,0
"LAP3",,,,0.0320832979726295,0
"PLD1",,,,0.0320822589766118,0
"ADAP2",,,,0.0320743416658723,0
"IFFO1",,,,0.0320691668213656,0
"S1PR2",,,,0.0320689815740136,0
"SLC26A1",,,,0.0320676808154333,0
"UBA52",,,,0.0320407232986022,0
"CEP350",,,,0.0320391406418775,0
"A4GALT",,,,0.0320144503915501,0
"MAGOH /// MAGOHB",,,,0.03200233279846,0
"HAUS5",,,,0.0319983016549961,0
"SLC25A3",,,,0.03196067630696,0
"TPST2",,,,0.0319567780583355,0
"RNF11",,,,0.0319178841686499,0
"ANKLE2",,,,0.0318920421630471,0
"SIAH1",,,,0.0318859330275477,0
"PSD",,,,0.0318755873656506,0
"CFDP1",,,,0.0318633610404191,0
"C19orf24",,,,0.0318363511710754,0
"ERCC1",,,,0.0318332019660916,0
"HNRNPK",,,,0.0318171458532135,0
"PRKAB2",,,,0.0317566585656719,0
"DCTN5",,,,0.0317465988290354,0
"THAP11",,,,0.0317427207159927,0
"SGCA",,,,0.0317404333139072,0
"PTDSS2",,,,0.0317357940758747,0
"KLRG1",,,,0.0317247638041985,0
"MAP3K11",,,,0.0317225730529054,0
"DTYMK",,,,0.0317189607295415,0
"PFDN5",,,,0.0317184090146019,0
"WDR47",,,,0.0317172653135592,0
"CEP85",,,,0.0317170438221601,0
"SNX27",,,,0.0317126019128286,0
"MT2A",,,,0.0317103829717211,0
"FAM131A",,,,0.0317101171820421,0
"DHPS",,,,0.0316967632642333,0
"OXT",,,,0.0316707279570458,0
"BAD",,,,0.031668831185246,0
"ACSL6",,,,0.0316509668971279,0
"CDC40",,,,0.0316500406603679,0
"URGCP",,,,0.0316280848220406,0
"ARTN",,,,0.0315760182347818,0
"TMEM259",,,,0.0315751201878363,0
"SMARCA2",,,,0.0315703198651499,0
"RB1CC1",,,,0.0315668041925784,0
"PFN2",,,,0.0315641543500217,0
"PPM1B",,,,0.031541558200195,0
"TP53I3",,,,0.0315324126189695,0
"STARD7",,,,0.031483881839864,0
"BCAT2",,,,0.0314817998207123,0
"LONP1",,,,0.0314775552400819,0
"WBP11",,,,0.0314617286728356,0
"CDK5RAP3",,,,0.0314547537073215,0
"SHC1",,,,0.0314532918640873,0
"OCLN",,,,0.0314479720433921,0
"BIRC7",,,,0.0314371914529294,0
"OXR1",,,,0.0314311548055243,0
"SNRNP70",,,,0.0314214051568466,0
"VSIG4",,,,0.0314140758050939,
"FAM118A",,,,0.031410995061088,0
"STK38",,,,0.0314029247199273,0
"B4GALT3",,,,0.0313983378344073,0
"KAT2A",,,,0.0313771672837677,0
"NOD1",,,,0.0313603379645509,0
"DPY30 /// MEMO1",,,,0.0313515830136111,0
"CLTB",,,,0.0313290794874605,0
"HDAC3",,,,0.0313211138513248,0
"IMMT",,,,0.0313060403548356,0
"RAP1GAP",,,,0.0312642952667759,0
"GNG3",,,,0.0312620400816212,0
"NPRL2",,,,0.0312472041849965,0
"SNF8",,,,0.0312434509125605,0
"COQ10B",,,,0.0312227152904865,0
"NFS1",,,,0.0312225864227633,0
"RPS16",,,,0.0312181082693847,0
"SPEF1",,,,0.0312087734136909,0
"PDCL3 /// PDCL3P4",,,,0.031202044102274,0
"STRN",,,,0.0311957416651899,0
"YIPF2",,,,0.0311928864396994,0
"COPS4",,,,0.0311647691133602,0
"ZNF175",,,,0.0311513829786206,0
"PSMB10",,,,0.0311491680646294,0
"FEZ2",,,,0.0311456966903377,0
"NEO1",,,,0.0311247838751444,0
"UNC13A",,,,0.0311177001774889,0
"RPIA",,,,0.0311060537570115,0
"HGSNAT",,,,0.0311015957392146,0
"IREB2",,,,0.0311012614885578,0
"ATG2B",,,,0.0310896029867313,0
"ALDOC",,,,0.0310848066911613,0
"UBXN7",,,,0.0310721897356441,0
"USP22",,,,0.0310717628613113,0
"KCTD5",,,,0.0310711306040447,0
"JMJD1C",,,,0.0310692096695469,0
"UVRAG",,,,0.0310560772431372,0
"SND1",,,,0.031055380552009,0
"HS1BP3",,,,0.0310495613688867,0
"MAGED1",,,,0.0310485545897998,0
"MTSS1L",,,,0.0310478377630899,0
"CNKSR1",,,,0.0310350476415698,0
"PARD3",,,,0.0310120930783882,0
"GATC",,,,0.0310107762113425,0
"KEL",,,,0.0310091855003852,
"ADORA2A /// SPECC1L-ADORA2A",,,,0.0310056859362791,0
"STX6",,,,0.0310023555110596,0
"TTC26",,,,0.0309830978406851,0
"TAF1",,,,0.0309775686099398,0
"CTSD",,,,0.0309667316398483,0
"SNX15",,,,0.0309326461270818,0
"SH3YL1",,,,0.0309307574095148,0
"CEP83",,,,0.0309295371932614,0
"ACBD3",,,,0.0309213621470757,0
"EP400",,,,0.0309169927258385,0
"INTS8",,,,0.0309166383395999,0
"FOXN3",,,,0.0309160382992641,0
"CRBN",,,,0.030914415371376,0
"LMCD1",,,,0.0308812198513224,0
"RUVBL1",,,,0.0308709426504032,0
"MAP2K5",,,,0.0308646120235047,0
"SLC52A2",,,,0.0308620829944384,0
"ZDHHC24",,,,0.0308388102890653,0
"ARFGEF1",,,,0.0308385444993864,0
"LBH",,,,0.0308326649095188,0
"SH2B1",,,,0.0308318433777839,0
"GSTK1",,,,0.0308275303361755,0
"SNAPC2",,,,0.0308203580419604,0
"ARPC2",,,,0.0308179619077335,0
"TBL1XR1",,,,0.0308123118634978,0
"SPATA2L",,,,0.0308060738602753,0
"MATN1",,,,0.0307981927935829,0
"SOCS1",,,,0.0307964973776006,0
"SLC2A5",,,,0.0307865946985017,0
"GPR35",,,,0.0307741992343837,0
"DRP2",,,,0.030763603891273,0
"IFT27",,,,0.0307319668652459,0
"ZNF184",,,,0.0307035394509479,0
"PDCL",,,,0.0306811366027059,0
"GABRR2",,,,0.0306786961701992,0
"ELL3",,,,0.0306702714427999,0
"RUFY1",,,,0.0306380384035534,0
"DGUOK",,,,0.0306127158959594,0
"ZNF706",,,,0.0305969295998766,0
"RANBP2",,,,0.0305956127328309,0
"MYO19",,,,0.0305776477668041,0
"USE1",,,,0.0305763832522709,0
"RAB8A",,,,0.0305604479528833,0
"SUMO4",,,,0.0305438522064146,0
"SH2B3",,,,0.0305409285199462,0
"CYP2A6",,,,0.030532991073625,
"RN7SKP150",,,,0.0305304298276279,
"PRICKLE4 /// TOMM6",,,,0.0304985874186671,0
"ELOVL6",,,,0.0304682350427549,0
"CHD4",,,,0.0304508056832023,0
"VPS37C",,,,0.03044586843856,0
"PLIN3",,,,0.0304160637504711,0
"BMP1",,,,0.0304005835152308,0
"PRPF3",,,,0.0303954247791894,0
"STXBP1",,,,0.0303203432220039,0
"PLXDC1",,,,0.0303078390257445,0
"KIAA1551",,,,0.0303000948810079,0
"FTH1",,,,0.0302963617441537,0
"BTN2A1",,,,0.0302793793945156,0
"NUP214",,,,0.0302546247103266,0
"BMP8B",,,,0.0302532393823031,0
"CD86",,,,0.0302470497044767,0
"NINL",,,,0.0302458053255253,0
"CCP110",,,,0.0302286941081642,0
"IDH3B",,,,0.0302250737305676,0
"TBCD",,,,0.0302206197398871,0
"KPNA4",,,,0.0302034843598279,0
"PEX19",,,,0.0301909640551031,0
"ZNF428",,,,0.0301738045123457,0
"TRIM14",,,,0.0301648482055886,0
"TAF9B",,,,0.0301348341074496,0
"PSMA3",,,,0.0301337830300828,0
"TBCA",,,,0.0301328165221594,0
"SEC61B",,,,0.0301237273205627,0
"PCYOX1L",,,,0.0301046710060057,0
"ARFGEF2",,,,0.0300721641228475,0
"LGMN",,,,0.0300683343352009,0
"DHFR",,,,0.0300641259986176,0
"ADIPOR1",,,,0.0300446589181931,0
"PLA2G6",,,,0.0300252683529791,0
"PPIH",,,,0.0300221030395299,0
"COMT",,,,0.0300161751242661,0
"HTATIP2",,,,0.0300100297447196,0
"KDM3A",,,,0.0300075450139331,0
"ETF1",,,,0.0299842924441418,0
"GID8",,,,0.0299709667161475,0
"WDR26",,,,0.0299672577419913,0
"SPRY4",,,,0.0299664039933256,0
"WDR82",,,,0.0299662388815553,0
"CUL9",,,,0.0299597391157702,0
"POLR2E",,,,0.0299478953665918,0
"MFSD11",,,,0.0298929131470974,0
"CLN5",,,,0.0298856643376716,0
"TTLL1",,,,0.0298838400539661,0
"DHRS12",,,,0.0298525654684103,0
"KCTD9",,,,0.029847801389771,0
"KLHL26",,,,0.0298164301534229,0
"RNASEH1",,,,0.0298115412341768,0
"MRPS34",,,,0.0298081987276083,0
"PUS7L",,,,0.0297879101154488,0
"HSP90AA1",,,,0.0297465435763258,0
"ADAMTS9",,,,0.0297381752285554,0
"DHRS7B",,,,0.0297329198417217,0
"PDSS2",,,,0.0297070013209083,0
"LAX1",,,,0.0296995390743161,0
"SUPT20H",,,,0.0296925318918712,0
"PDCD5",,,,0.0296852830824454,0
"ACACA",,,,0.0296636131693787,0
"UBL4A",,,,0.0296512136781443,0
"CD28",,,,0.0296505733666451,0
"STON1",,,,0.0296245098696431,0
"PPIEL",,,,0.0296113774432334,0
"FGD6",,,,0.0296033111291891,0
"USP21",,,,0.0295848548549678,0
"DNAJB6",,,,0.0295833285778721,0
"CRCP",,,,0.0295467180631556,0
"NEDD4L",,,,0.0295266751050934,0
"VBP1",,,,0.0295262925290403,0
"APBB1IP",,,,0.029483705773664,0
"ZNF337",,,,0.029468241646889,0
"PTPRO",,,,0.0294504941451449,0
"PFKFB4",,,,0.0294474415909534,0
"CTNNBIP1",,,,0.0294419445771389,0
"IFT122",,,,0.0294358193331741,0
"ITPA",,,,0.0294347440931093,0
"FAM184A",,,,0.0294321184132506,0
"TRPV4",,,,0.0294303827261048,0
"SMTN",,,,0.0294267341586938,0
"NFKBIB",,,,0.0294244991091209,0
"BASP1",,,,0.0294155146125493,0
"HSPH1",,,,0.0293762864722068,0
"GYPC",,,,0.0293752072050257,0
"MRPS33",,,,0.0293599605425335,0
"NCOA4",,,,0.0293435580976495,0
"PFKFB3",,,,0.0292998759666266,0
"HBS1L",,,,0.0292929815434394,0
"RALGDS",,,,0.0292906820600049,0
"DCAKD",,,,0.0292683033744611,0
"SSBP1",,,,0.02926558104381,0
"UCP2",,,,0.0292627499810177,0
"ADNP",,,,0.0292589765729999,0
"RCOR1",,,,0.0292550863786081,0
"GTF2A1",,,,0.0292352125594324,0
"GEMIN2",,,,0.0292346366817947,0
"GTF2IRD1",,,,0.0292334849265193,0
"CD63",,,,0.0291941359726864,0
"CCNC",,,,0.0291809753564623,0
"GDI2",,,,0.0291604853884855,0
"UBE2J1",,,,0.0291396450613864,0
"BSG",,,,0.0291384973332274,0
"PLEKHO1",,,,0.0291349293081433,0
"ZNF22",,,,0.029130906218912,0
"TTC19",,,,0.0291193000695981,0
"CDC37L1",,,,0.0290987617762251,0
"TIAM2",,,,0.0290767535853852,0
"PREPL",,,,0.0290737775464043,0
"AMBRA1",,,,0.0290615834381037,0
"GTF2H5",,,,0.0290615794109873,0
"CXorf40A",,,,0.0290552930823686,0
"PSMG2",,,,0.0290360474933432,0
"FAM50B",,,,0.0290306269947393,0
"TMC7",,,,0.0290163186503561,0
"MKL1",,,,0.0290148245901911,0
"TMSB10",,,,0.029003725857537,0
"NAGK",,,,0.0289928284807003,0
"HEATR1",,,,0.0289645178527763,0
"ZNF551",,,,0.0289494161664727,0
"WSCD2",,,,0.0289474912048585,0
"RBBP7",,,,0.0289351037949731,0
"NCOA2",,,,0.0289339641210467,7406.166667
"EFNA1",,,,0.0289333157553148,0
"SFXN1",,,,0.0288979898907132,0
"LMBR1L",,,,0.028872421729022,0
"FBXL14",,,,0.0288482751394015,0
"ZBED4",,,,0.028836395146176,0
"SNRPF",,,,0.0288357951058402,0
"CHD1",,,,0.0288292671502406,0
"DCTN3",,,,0.0288285342150654,0
"RNF123",,,,0.0288271811039725,0
"NAA15",,,,0.0288143104401255,0
"DDX18",,,,0.0287856373717302,0
"CD2BP2",,,,0.028776946854652,0
"EVI2B",,,,0.0287672173415561,0
"LIN7B",,,,0.0287558004667105,0
"LIMS2",,,,0.0287545480335264,0
"PSMB8",,,,0.0287220371232518,0
"TUBA1B",,,,0.0287093597609894,0
"TSC22D1",,,,0.0287041084012721,0
"AMPD2",,,,0.0286932553227152,0
"DMXL1",,,,0.0286923170046062,0
"TMEM40",,,,0.0286750487297075,0
"BBS10",,,,0.0286480952399927,0
"ADAM17",,,,0.0286320834253945,0
"R3HDM1",,,,0.0286313263275211,0
"RPS27A",,,,0.0286164783495473,0
"DNAH2",,,,0.028580274573582,0
"UBA2",,,,0.0285445621058111,0
"PAK4",,,,0.0285269877700699,0
"KDM5A",,,,0.0285224492099461,0
"POU5F1P3",,,,0.0285201497265116,
"DYRK1A",,,,0.0285105611624879,0
"VAV1",,,,0.0285015162591711,0
"UBR7",,,,0.0284940620668116,0
"VEZF1",,,,0.0284814612197598,0
"RHPN1-AS1",,,,0.0284606208926607,0
"CASC3 /// MIR6866",,,,0.02844043295841,0
"AIMP2",,,,0.0284392489862038,0
"MAP3K7",,,,0.0284263340240768,0
"PTPRG",,,,0.0284210544745451,0
"AC007292.3",,,,0.0284130525943623,0
"FAM192A",,,,0.0284126136386804,0
"INTS5",,,,0.0283962877090071,0
"AK1",,,,0.0283654238893187,0
"RANBP9",,,,0.0283462064901077,0
"THAP4",,,,0.0283411725946732,0
"DYNC1I1",,,,0.0283335895345905,0
"ALPL",,,,0.0283296751775006,0
"ALG6",,,,0.0283239929163341,0
"SHQ1",,,,0.02831449294887,0
"ZNF45",,,,0.0283014370376709,0
"GRK6",,,,0.0283012880343661,0
"GRM4",,,,0.028276138692775,0
"TRAM2",,,,0.0282603362882269,0
"EPHB6",,,,0.0282586287908955,0
"OXSR1",,,,0.0282488630337524,0
"BMPR1A",,,,0.0282377441655166,0
"PDE6D",,,,0.0282335277747006,0
"TRDMT1",,,,0.0282194248132511,0
"ACADVL",,,,0.0282119988107061,0
"ZBTB38",,,,0.0282049231672832,0
"GCHFR",,,,0.0282018665859754,0
"ARFRP1",,,,0.0281973038631535,0
"CUZD1",,,,0.0281941989564495,0
"PMS2P3",,,,0.0281724122570087,0
"UQCRH /// UQCRHL",,,,0.0281704671598128,0
"GNL1",,,,0.0281519424246136,0
"ARF6",,,,0.0281440492765722,0
"FRYL",,,,0.0281174260103979,0
"COPA",,,,0.0280836103144267,0
"GIT1",,,,0.0280713759349626,0
"ID3",,,,0.0279560191871842,0
"ENTPD1",,,,0.0279479931443034,0
"C1RL",,,,0.0279450654307186,0
"POMC",,,,0.0279327988343237,0
"GTF3C1",,,,0.0278978394373098,0
"CLINT1",,,,0.0278853634308648,0
"SNIP1",,,,0.0278543828248023,0
"SF3B2",,,,0.0278310859567312,0
"PYGO1",,,,0.0278297207642894,0
"MOXD1",,,,0.0278217913722008,0
"ARG2",,,,0.0278000570252726,0
"RRAGB",,,,0.0277998637236879,0
"MAD2L1BP",,,,0.02779886902595,0
"JADE1",,,,0.0277944593335494,0
"MAPK13",,,,0.0277492750881288,0
"USP4",,,,0.0277444626840933,0
"GNB3",,,,0.0277184193226731,0
"ERI3",,,,0.0277178917704316,0
"IFT81",,,,0.0277155359073682,0
"TOR4A",,,,0.0277111503776656,0
"TACC2",,,,0.0276889931835208,0
"TBK1",,,,0.0276853204534118,0
"EIF4B",,,,0.0276597522917206,0
"POMGNT1",,,,0.0276447835002564,0
"CSRNP2",,,,0.0276417470545303,0
"RNF138",,,,0.0276240478781824,0
"TLR7",,,,0.027618321318736,0
"PIM1",,,,0.0276171252651807,0
"GPLD1",,,,0.0276128162506888,0
"PAQR4",,,,0.0275907959784998,0
"DLG1",,,,0.027587078950111,0
"EBP",,,,0.0275667540939044,0
"SNX19",,,,0.0275663030568734,0
"KRTAP5-9",,,,0.0275645673697276,
"FLNB",,,,0.0275516403262517,0
"ASXL2",,,,0.0275122390199063,0
"ISYNA1",,,,0.0275020624968958,0
"ZNF529",,,,0.027497048737043,0
"KIFC3",,,,0.027439384458061,0
"RBM42",,,,0.0274390421531715,0
"AURKC",,,,0.0274371896796516,0
"GMIP",,,,0.0274293327756573,0
"NABP2",,,,0.0274072319611414,0
"ZNF224",,,,0.0274050331556156,0
"ERICH1",,,,0.0273965037231913,0
"DNAJC7",,,,0.0273907006485343,0
"PPAT",,,,0.0273825457379303,0
"AUNIP",,,,0.0273756553418595,0
"ATAT1",,,,0.0273616973565986,0
"TEX2",,,,0.0273567359492583,0
"SLC35A2",,,,0.0273481863812522,0
"EPB41L1",,,,0.0272903529633837,0
"CD9",,,,0.0272508912502931,0
"WDR78",,,,0.0271762768386039,0
"PMF1",,,,0.027166559406857,0
"TUBB4B",,,,0.0271569990326477,0
"SACM1L",,,,0.0271496737080113,0
"CTRL",,,,0.0271467661300083,0
"UHRF1BP1L",,,,0.0271412932788919,0
"TMEM14B",,,,0.0271185803426911,0
"BLZF1",,,,0.0271041471577012,0
"SOS1",,,,0.02707698023082,0
"RFC5",,,,0.0270769520410055,0
"HOOK2",,,,0.0270731947414532,0
"MLEC",,,,0.0270588259903248,0
"CHKA",,,,0.0270507073237679,0
"EDEM2",,,,0.0270274346183949,0
"RITA1",,,,0.0270200931852931,0
"OSBPL10",,,,0.0270085071715609,0
"C11orf49",,,,0.0269881460713072,0
"KDSR",,,,0.0269738860523202,0
"ABCC6 /// LOC101930322",,,,0.0269709583387355,0
"SIRT5",,,,0.0269526349593537,0
"FRAT2",,,,0.0269509153806732,0
"RBX1",,,,0.0268962553304866,0
"RYBP",,,,0.0268805415224981,0
"ALKBH1",,,,0.0268794904451314,0
"PLSCR3 /// TMEM256-PLSCR3",,,,0.0268755277626453,0
"SGK1",,,,0.0268712429108514,0
"DDX28",,,,0.0268672681470163,0
"DPH5",,,,0.0268551867979733,0
"PAFAH1B3",,,,0.0268503421770071,0
"PRDM11",,,,0.0268489810116816,0
"TMEM165",,,,0.0268442813669039,0
"DFFA",,,,0.0268282252540258,0
"MAPKAP1",,,,0.0268276775662025,0
"CAV2",,,,0.0268145491669092,0
"SPATS2",,,,0.0267912563259544,0
"HLA-DPA1",,,,0.0267728403228966,0
"PHC3",,,,0.0267522617583602,0
"KLHDC3",,,,0.0267416543339005,0
"ICAM2",,,,0.0267377560852759,0
"APEH",,,,0.0267010730824652,0
"CAPG",,,,0.0266531423436955,0
"KLHL28",,,,0.0266448827280665,0
"TATDN2",,,,0.0266378231931091,0
"CDK5RAP1",,,,0.0266276305616332,0
"RPL29P7 /// RPL29P7",,,,0.0266175667978804,0
"TRIOBP",,,,0.0266086829792175,0
"PKIA",,,,0.02657646202132,0
"POLR2H",,,,0.0265673446299089,0
"ADRM1",,,,0.0265568419104743,0
"CALCRL",,,,0.0265418731190101,0
"WRAP73",,,,0.0265387964021205,0
"AZI2",,,,0.0265309354710099,0
"CDK3 /// TEN1-CDK3",,,,0.0265119315089653,0
"PIGP",,,,0.0265090883648239,0
"CPVL",,,,0.0264992299840048,0
"YEATS2",,,,0.0264778097521517,0
"NOL6",,,,0.0264715838302782,0
"PARM1",,,,0.0264151840658295,0
"WIPI2",,,,0.026414495428934,0
"FEN1",,,,0.0264062559488867,0
"CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6 /// CBWD7 /// LOC101060578",,,,0.0263996957763564,0
"RFXANK",,,,0.0263919596858526,0
"PC",,,,0.0263910777473724,0
"INPP1",,,,0.0263825805318789,0
"NOC3L",,,,0.0263527637624409,0
"PPIL2",,,,0.0263448907499813,0
"BPGM",,,,0.0263437551031712,0
"MRPL49",,,,0.0263360713651799,0
"GSS",,,,0.0263276909360605,0
"RPS4XP3 /// RPS4XP3",,,,0.0263259673302637,
"SLC5A6",,,,0.0263205307231944,0
"MRPL11",,,,0.0263146309977451,0
"FIS1",,,,0.0262995333385577,0
"RPL15",,,,0.0262847497944455,0
"LPCAT3",,,,0.026261158946881,0
"NAT10",,,,0.0262481352526127,0
"RPS6",,,,0.0262391708916229,0
"HIST1H2BN",,,,0.0262132483436931,0
"PPP1R12A",,,,0.0261712857913506,0
"CNP",,,,0.0261194125056766,0
"OR7E12P",,,,0.0261142014171227,
"PELP1",,,,0.0261061351030784,0
"NCAM1",,,,0.026101636814118,0
"TNFSF13",,,,0.0260951531567983,0
"VPS35",,,,0.0260709421333163,0
"CXCR4",,,,0.0260627308430834,0
"PCBD1",,,,0.0260553491388182,0
"ARPC4",,,,0.026050689765204,0
"AUH",,,,0.0260334899512832,0
"RPS6KB2",,,,0.0260224355169089,0
"OSMR",,,,0.0260119489059396,0
"SPC24",,,,0.0259781251557357,0
"HLA-DPB1",,,,0.0259741987172968,0
"CLEC10A",,,,0.0259712267054322,0
"ZNF223",,,,0.025954183949049,0
"DUT",,,,0.025952214689155,0
"CYP17A1",,,,0.0258831415895601,0
"OPLAH",,,,0.025881216627946,0
"WRN",,,,0.0258097151771935,0
"HIBCH",,,,0.0258045886580829,0
"PEX14",,,,0.0258032073571757,0
"SMURF1",,,,0.0258008837110431,0
"ZNF692",,,,0.0257997077930696,0
"FMO4",,,,0.0257938201489693,0
"TTC23",,,,0.0257870827833197,0
"TTC1",,,,0.0257864988514493,0
"TXNIP",,,,0.0257740872788659,0
"TAF11",,,,0.0257697500745594,0
"ZNF576",,,,0.0257623442075961,0
"MCAT",,,,0.0257481969478668,0
"SDHAF1",,,,0.025742627445958,0
"PRMT3",,,,0.0257409561926738,0
"COPS3",,,,0.0257305179071007,0
"ING3",,,,0.0257232892332566,0
"KCNG1",,,,0.0256904561536743,0
"FNDC3A",,,,0.0256901903639953,0
"FXN",,,,0.0256892117747229,0
"MASP2",,,,0.0256883821887553,0
"CAND1",,,,0.0256850517635357,0
"KIAA0586",,,,0.0256145651461029,0
"ATIC",,,,0.0256001400153456,0
"USP34",,,,0.0255963464717461,0
"SMU1",,,,0.0255772418317929,0
"SLC10A3",,,,0.0255197909899774,0
"TBCB",,,,0.0254667659490279,0
"AMPD3",,,,0.0254492198031012,0
"PAFAH2",,,,0.0254319555553189,0
"KEAP1",,,,0.0254102010728089,0
"CREBZF",,,,0.0253858491002546,0
"NRN1",,,,0.025381451489203,0
"ATP6V1E1",,,,0.0253675378022219,0
"ZHX2",,,,0.0253440879037296,0
"OSBPL1A",,,,0.0253067162640234,0
"PSMD9",,,,0.0252777693517165,0
"GOLGA4",,,,0.0252776525653424,0
"SLC6A12",,,,0.0252697272003703,0
"HAT1",,,,0.0252693164345028,0
"ERC1",,,,0.025234288576511,0
"SLC16A8",,,,0.0252293392505197,0
"EIF2B1",,,,0.025189760751055,0
"IFI16",,,,0.025144733563172,0
"ITPKB",,,,0.0251397238304355,0
"CPOX",,,,0.0251318910891394,0
"ILVBL",,,,0.0251203453465707,0
"NEK4",,,,0.0251134952216633,0
"TMEM50A",,,,0.0251127260424409,0
"COX7A2",,,,0.0251062826562847,0
"RPL18AP16 /// RPL18AP16",,,,0.0250644610530144,0
"STUB1",,,,0.0250465887106635,0
"SF3A3",,,,0.025037245800737,0
"COQ9",,,,0.0250261792850136,0
"ATF6B",,,,0.0250155718605539,0
"PIK3C2A",,,,0.0250150523625451,0
"MED7",,,,0.0250142992917881,0
"PACSIN2",,,,0.0249645402421966,0
"HNRNPH1",,,,0.0249616085014955,0
"FANCF",,,,0.0249530508792567,0
"GNS",,,,0.024952382377943,0
"HNRNPUL1",,,,0.024947215587669,0
"NUP188",,,,0.024885044965494,0
"PODNL1",,,,0.0248808728729579,0
"AC004490.1 /// AX746733",,,,0.0248797694430786,0
"ASGR2",,,,0.024858981468492,0
"AGPAT2",,,,0.0248563759242151,0
"AHCTF1",,,,0.0248461430215757,0
"WDR91",,,,0.0248422930983474,0
"DNAJC9",,,,0.0248366792981588,0
"ZNF606",,,,0.0248274733101881,0
"COX7A2L",,,,0.0248233696786298,0
"SREK1IP1",,,,0.0248088760868946,0
"CNOT1",,,,0.0247864933742344,0
"GALT",,,,0.0247725756601369,0
"UGP2",,,,0.0247644811562782,0
"WDR3",,,,0.0247617588256272,0
"FBXO34",,,,0.0247234730305101,0
"ERCC3",,,,0.0247022018019618,0
"DUSP12",,,,0.0246969423880118,0
"ZNHIT2",,,,0.0246826904232575,0
"TARBP2",,,,0.0246823924166477,0
"NDC1",,,,0.0246762550913339,0
"IFNGR1",,,,0.0246673511370893,0
"CCNB1IP1",,,,0.0246660584327417,0
"TCP10L",,,,0.0246529783588445,0
"RFTN1",,,,0.0246528978165176,0
"OGFOD1",,,,0.0246304909411593,0
"PLOD1",,,,0.0246244099954743,0
"GAS2L1",,,,0.0246163960339425,0
"BBS4",,,,0.0246140441979955,0
"TMEM30A",,,,0.0246131944764461,0
"CEACAM3",,,,0.0245925836949789,0
"TBC1D8",,,,0.0245775021442569,0
"G3BP2",,,,0.0245548173978706,0
"RAB22A",,,,0.0245176148970511,0
"GPI",,,,0.0245080585499581,0
"MTSS1",,,,0.0244967423530212,0
"NME1-NME2 /// NME2",,,,0.0244529031644608,0
"AP3D1",,,,0.0244147220743687,0
"SZRD1",,,,0.024373810599393,0
"NCBP2",,,,0.024342580312117,0
"MEN1",,,,0.0243416983736368,0
"NFU1",,,,0.0243290693367706,0
"ARHGEF6",,,,0.0243129246273329,0
"COMMD8",,,,0.0242992284046346,0
"TRAPPC13",,,,0.024268686754254,0
"MSH3",,,,0.024247383308775,0
"ELP3",,,,0.0242442139682094,0
"SMARCD1",,,,0.0242357127255995,0
"MAP3K3",,,,0.0242183236372103,0
"SYNE2",,,,0.0241839079009034,0
"COIL",,,,0.0241714318944584,0
"TJP1",,,,0.0241376081442545,0
"SSRP1",,,,0.0241371409987581,0
"ZCCHC2",,,,0.0241231507965664,0
"KMT2B",,,,0.0241047790917885,0
"LAGE3",,,,0.0240955610224687,0
"RABL3",,,,0.0240865926343625,0
"KLK13",,,,0.0240693404679292,0
"ZNF280B",,,,0.0240672503945447,0
"PIK3R4",,,,0.0240350535993453,0
"DPM3",,,,0.0240213452952979,0
"C9orf3",,,,0.023998016210296,0
"MIR1244-3",,,,0.0239722708554855,
"TUG1",,,,0.0239574712029079,0
"TSFM",,,,0.0239565046949845,0
"DUSP11",,,,0.0239533796526987,0
"P2RX1",,,,0.0239515231520624,0
"NDUFA4",,,,0.0239514103928047,0
"LTA",,,,0.0239468355886338,
"BTF3P12 /// BTF3P12",,,,0.0239448059219945,
"SCN1B",,,,0.0239387894101712,0
"GNE",,,,0.0239371785636321,0
"AGO4",,,,0.023928604832928,0
"MRPS28",,,,0.0239236071815405,0
"RAB25",,,,0.0239150455321854,0
"OFD1",,,,0.0239105915415049,0
"DNAJB9",,,,0.0239076598008038,0
"SHANK2",,,,0.0238957113466004,0
"PDLIM2",,,,0.023894281720297,0
"AP2M1",,,,0.0238834205875074,0
"MPST",,,,0.0238754710598371,0
"CTTN",,,,0.0238683712537162,0
"DNAJB1",,,,0.0238640421036425,0
"NHEJ1 /// SLC23A3",,,,0.0238630997584171,0
"REEP5",,,,0.0238611184171741,0
"MICALL2",,,,0.0238538333637012,0
"GPATCH8",,,,0.0238457026157953,0
"NUP153",,,,0.0238086410640479,0
"ZC3H14",,,,0.0237939179266809,0
"PIGH",,,,0.023788960546457,0
"ZFAND5",,,,0.0237863670835291,0
"THEG",,,,0.023784281037261,0
"ENAH",,,,0.0237797142873228,0
"ANGEL1",,,,0.0237783329864155,0
"NAP1L1",,,,0.0237747166359353,0
"GGA3",,,,0.0237618218093902,0
"UFM1",,,,0.0237535823293429,0
"SON",,,,0.0237467402586682,0
"WRB",,,,0.023734759587534,0
"ACO1",,,,0.0237188162339137,0
"KDM6A",,,,0.0237171731704438,0
"PTGES2",,,,0.0237064006342139,0
"HIRIP3",,,,0.023666008657247,0
"RPP14",,,,0.0236628675064958,0
