"gene","h_cent"
"BRINP3",0
"BRPF1",0
"BSDC1",0
"BST1",0
"BTBD3",0
"BTBD7",0
"BTC",0
"BTF3P13 /// BTF3P13",0
"BTN2A3P",0
"BUB1",0
"BUD31",0
"BYSL",0
"BZW2",0
"C10orf88",0
"C11orf16",0
"C11orf80",0
"C12orf29",0
"C14orf93",0
"C15orf39",0
"C16orf71",0
"C17orf53",0
"C1D",0
"C1GALT1",0
"C1QA",0
"C1QTNF3",0
"C1RL",0
"C1orf21",0
"C21orf2",0
"C2orf27A",0
"C3orf14",0
"C4BPB",0
"C4orf19",0
"C5",0
"C5AR1",0
"C5orf42",0
"C7",0
"C7orf49",0
"C7orf55-LUC7L2 /// LUC7L2",0
"C9",0
"C9orf16",0
"CABYR",0
"CACNA1C",0
"CACNA2D1",0
"CALCOCO1",0
"CALHM2",0
"CAMK2G",0
"CAMK4",0
"CAMSAP2",0
"CAP2",0
"CAPNS1",0
"CAPZA1",0
"CARD14",0
"CARM1",0
"CASC1",0
"CASK",0
"CASP5",0
"CASQ2",0
"CATSPER2 /// CATSPER2P1 /// LOC101930343",0
"CBFA2T3",0
"CBLB",0
"CBR1",0
"CBR4",0
"CC2D1A",0
"CCDC186",0
"CCDC22",0
"CCDC25",0
"CCDC28B",0
"CCDC6",0
"CCDC68",0
"CCDC7",0
"CCDC82",0
"CCDC91",0
"CCDC94",0
"CCHCR1",0
"CCIN",0
"CCL17",0
"CCL24",0
"CCL27",0
"CCNB1IP1",0
"CCNE2",0
"CCNH",0
"CCNJL",0
"CCR4",0
"CCR5",0
"CCR6",0
"CCRL2",0
"CCT3 /// LOC101927137",0
"CCT6A",0
"CCZ1",0
"CCZ1B",0
"CD163",0
"CD1B",0
"CD2",0
"CD207",0
"CD226",0
"CD247",0
"CD2AP",0
"CD33",0
"CD36",0
"CD37",0
"CD3D",0
"CD3E",0
"CD3EAP",0
"CD44",0
"CD48",0
"CD55",0
"CD59",0
"CD68 /// LOC101928634 /// SNORA67",0
"CD80",0
"CDADC1",0
"CDC14A",0
"CDC23",0
"CDC25C",0
"CDC40",0
"CDC42BPB",0
"CDC6",0
"CDC7",0
"CDH13",0
"CDH2",0
"CDK1",0
"CDK12",0
"CDK13",0
"CDK14",0
"CDK17",0
"CDK2AP1",0
"CDK5RAP1",0
"CDK6",0
"CDK8",0
"CDKL5",0
"CDKN2A",0
"CDO1",0
"CDR1",0
"CDR2 /// LOC101060399",0
"CDYL",0
"CEACAM1",0
"CEACAM7",0
"CELF2",0
"CEMIP",0
"CENPC",0
"CENPJ",0
"CENPN",0
"CENPO",0
"CEP112",0
"CEP135",0
"CEP162",0
"CEP170 /// CEP170P1",0
"CEP290",0
"CEP350",0
"CEP76",0
"CEPT1",0
"CES1 /// LOC100653057",0
"CES1P1",0
"CETN3",0
"CFH",0
"CFI",0
"CGGBP1",0
"CGRRF1",0
"CHAF1B",0
"CHCHD7",0
"CHD1L",0
"CHD7",0
"CHD8",0
"CHD9",0
"CHEK2",0
"CHIT1",0
"CHKA",0
"CHL1",0
"CHML",0
"CHMP3 /// RNF103-CHMP3",0
"CHN1",0
"CHRFAM7A /// CHRNA7 /// LOC101929970 /// LOC101930361",0
"CHRM3",0
"CHRNA1",0
"CHRNE",0
"CHSY1",0
"CIC",0
"CISD1",0
"CIT /// MIR1178",0
"CKAP2",0
"CKB",0
"CKLF",0
"CLASP2",0
"CLCA2",0
"CLCC1",0
"CLCN2",0
"CLCN6",0
"CLDN1",0
"CLDN11",0
"CLDN22 /// WWC2",0
"CLEC10A",0
"CLEC11A",0
"CLEC2B",0
"CLEC2D",0
"CLEC3B /// EXOSC7",0
"CLEC4E",0
"CLEC5A",0
"CLIC2",0
"CLINT1",0
"CLK4",0
"CLN5",0
"CLPB",0
"CLTC",0
"CLUHP3",0
"CMAHP",0
"CMAS",0
"CNDP2",0
"CNGA1",0
"CNOT4",0
"CNP",0
"CNPY4",0
"COA1",0
"COBLL1",0
"COCH",0
"COG5",0
"COG8 /// PDF",0
"COL11A1",0
"COL13A1",0
"COL14A1",0
"COL16A1",0
"COL17A1",0
"COL1A1",0
"COL1A2",0
"COL21A1",0
"COL3A1",0
"COL4A5",0
"COL5A2",0
"COL6A1",0
"COL7A1",0
"COL8A1",0
"COLEC10",0
"COLGALT2",0
"COMMD10",0
"COMMD9",0
"COPA",0
"COPB1",0
"COPB2",0
"COPS4",0
"COPS7B",0
"COPS8",0
"COPZ1",0
"COPZ2",0
"COQ7",0
"CORO1C",0
"CORO2B",0
"COX15",0
"COX5A",0
"COX6C",0
"COX7C",0
"CPD",0
"CPEB3",0
"CPED1",0
"CPQ",0
"CPS1",0
"CPSF4",0
"CPSF6",0
"CPVL",0
"CRADD",0
"CRBN",0
"CREB5 /// LOC401317",0
"CREBZF",0
"CRELD1",0
"CRHBP",0
"CRLF3",0
"CRTAM",0
"CRY1",0
"CRYAB",0
"CSE1L",0
"CSF1",0
"CSF1R",0
"CSGALNACT1",0
"CSK",0
"CSNK2B",0
"CSPP1",0
"CSRNP2",0
"CSRNP3",0
"CST5",0
"CTDP1",0
"CTDSP2",0
"CTDSPL",0
"CTLA4",0
"CTNNBIP1",0
"CTNNBL1",0
"CTPS1",0
"CTRL",0
"CTSF",0
"CTSG",0
"CTSK",0
"CTSS",0
"CTTN",0
"CUBN",0
"CUL3",0
"CUL4A",0
"CUL4B",0
"CUL9",0
"CUZD1",0
"CWH43",0
"CXCL11",0
"CXCR4",0
"CXorf36",0
"CXorf56",0
"CYCSP44 /// GS1-103B18.1",0
"CYFIP2",0
"CYP26A1",0
"CYP27A1",0
"CYP27B1",0
"CYP2A7",0
"CYP2B6",0
"CYP2B7P",0
"CYP2J2",0
"CYP2R1",0
"CYP4B1",0
"CYP51A1 /// LRRD1",0
"CYSLTR2",0
"CYTIP",0
"DAAM1",0
"DAB1",0
"DAB2 /// LOC101926921",0
"DACH1",0
"DAG1",0
"DAGLA",0
"DARS",0
"DARS2",0
"DBN1",0
"DCAF10",0
"DCAF11",0
"DCAF13",0
"DCAF17",0
"DCAF6",0
"DCAF8",0
"DCBLD2",0
"DCHS1",0
"DCLK2",0
"DCTN4",0
"DDAH2",0
"DDHD2",0
"DDI2 /// RSC1A1",0
"DDN",0
"DDR1 /// MIR4640",0
"DDT /// DDTL",0
"DDX11",0
"DDX5 /// MIR3064 /// MIR5047",0
"DDX52",0
"DDX54",0
"DECR2",0
"DEDD",0
"DEFB1",0
"DENND1A",0
"DENND1B",0
"DENND2D",0
"DENND4A",0
"DENND4B",0
"DENND4C",0
"DERL2",0
"DESI2",0
"DGCR6 /// DGCR6L",0
"DGKE",0
"DGKG",0
"DGKH",0
"DHDDS",0
"DHRS12",0
"DHRS9",0
"DHX16",0
"DHX38",0
"DIABLO",0
"DIO2",0
"DIRAS2",0
"DIS3",0
"DKK3",0
"DKKL1",0
"DLG2",0
"DLG3",0
"DLGAP5",0
"DLST",0
"DMD",0
"DMTN",0
"DMWD",0
"DNAH6",0
"DNAH7",0
"DNAI1",0
"DNAJA4",0
"DNAJB14",0
"DNAJB4",0
"DNAJB6",0
"DNAJC1",0
"DNAJC11",0
"DNAJC13",0
"DNAJC6",0
"DNASE1",0
"DNASE2B",0
"DNM1L",0
"DNMBP",0
"DNMT3B",0
"DNTTIP2",0
"DOCK10",0
"DOCK4",0
"DOK4",0
"DONSON",0
"DOPEY1",0
"DPF3",0
"DPH5",0
"DPP4",0
"DRD2",0
"DROSHA",0
"DSC3",0
"DSG1",0
"DSTYK",0
"DTL",0
"DUS1L",0
"DUSP11",0
"DUSP14",0
"DUSP26",0
"DYNC1I2",0
"DYNC1LI2",0
"DYRK1A",0
"DYRK2",0
"EBNA1BP2 /// MIR6733",0
"ECD",0
"EDA",0
"EDC3",0
"EDEM2",0
"EDIL3",0
"EDRF1",0
"EEF1A1P42",0
"EEF1D",0
"EEF1G /// MIR3654",0
"EFCAB1",0
"EFCAB14",0
"EFCAB2",0
"EFCAB6",0
"EFNA5",0
"EGF",0
"EGFL6",0
"EGFR",0
"EHBP1",0
"EHD3",0
"EIF2AK1",0
"EIF2AK3",0
"EIF3C /// EIF3CL",0
"EIF3E",0
"EIF3F",0
"EIF3L",0
"EIF4A2 /// MIR1248 /// SNORA4 /// SNORA63 /// SNORA81 /// SNORD2",0
"EIF4A3",0
"EIF4E2",0
"EIF4G3",0
"EIF5A",0
"ELAVL1",0
"ELK2AP",0
"ELOVL2",0
"ELOVL5",0
"ELP3",0
"EMC2",0
"EMID1",0
"EMP1",0
"ENAH",0
"ENOX1",0
"ENOX2",0
"ENPP1",0
"ENPP2",0
"ENTPD6",0
"EPB41L4A-AS2",0
"EPB41L5",0
"EPB42",0
"EPHB4",0
"EPHX2",0
"EPS15",0
"EPX",0
"EPYC",0
"ERAP2",0
"ERC1",0
"ERCC4",0
"ERCC5",0
"ERCC6L",0
"EREG",0
"ERGIC2",0
"ERICH1",0
"ERMAP",0
"ERN1",0
"ERP44",0
"ESF1",0
"ETF1",0
"EVI2B",0
"EVI5",0
"EWSR1",0
"EXD2",0
"EXOC1",0
"EXOC6B",0
"EXOG",0
"EXOSC10",0
"EXPH5",0
"EXT1",0
"EXT2",0
"EYA1",0
"EYA3",0
"EZR",0
"F2RL1",0
"F3",0
"FABP4",0
"FABP6",0
"FAIM",0
"FAM114A1",0
"FAM117A",0
"FAM129A",0
"FAM131B",0
"FAM135A",0
"FAM13B",0
"FAM149B1",0
"FAM162A",0
"FAM172A",0
"FAM189A1",0
"FAM193A",0
"FAM193B",0
"FAM204A",0
"FAM208A",0
"FAM208B",0
"FAM47E /// FAM47E-STBD1 /// STBD1",0
"FAM49A",0
"FAM69A",0
"FAM83E",0
"FANCC",0
"FANCG",0
"FANCI",0
"FANCL",0
"FAP",0
"FAS",0
"FASTKD1",0
"FAT4",0
"FBN1",0
"FBN2",0
"FBP1",0
"FBXL12",0
"FBXL2",0
"FBXL5",0
"FBXO16 /// ZNF395",0
"FBXO22",0
"FBXO3",0
"FBXO34",0
"FBXO42",0
"FBXO46",0
"FBXO5",0
"FBXO9",0
"FBXW11",0
"FBXW7",0
"FCF1",0
"FCGR2A",0
"FCGR2C",0
"FCGR3B",0
"FCRL2",0
"FDFT1",0
"FEM1C",0
"FER",0
"FES",0
"FEZ1",0
"FEZ2",0
"FGF1",0
"FGF14",0
"FGF2",0
"FGF7",0
"FGGY",0
"FH",0
"FHIT",0
"FIG4",0
"FKBP10",0
"FKBP14",0
"FKTN",0
"FLCN",0
"FLNB",0
"FLT1",0
"FLVCR2",0
"FMNL1",0
"FMO1",0
"FMO5",0
"FMR1",0
"FNBP1L",0
"FOCAD",0
"FPR1",0
"FPR3",0
"FRAS1",0
"FRY",0
"FSTL1",0
"FTO",0
"FUBP1",0
"FUT3",0
"FXYD5",0
"FZD2",0
"FZD6",0
"GAB1",0
"GAB2",0
"GABPB1",0
"GABRB3",0
"GABRE /// MIR224 /// MIR452",0
"GABRP",0
"GADD45GIP1",0
"GALNT1",0
"GALNT11",0
"GALNT14",0
"GALNT7",0
"GALNT8",0
"GALT",0
"GAN",0
"GAPVD1",0
"GARS",0
"GAS2",0
"GATC",0
"GBA /// GBAP1",0
"GBAP1",0
"GBF1",0
"GBP1",0
"GCC2",0
"GCLC",0
"GCNT2",0
"GCSH /// LOC101060817",0
"GDAP1",0
"GDAP2",0
"GDE1",0
"GEM",0
"GEMIN2",0
"GFRA3",0
"GHR",0
"GID4",0
"GIGYF2",0
"GINS1",0
"GINS2",0
"GINS3",0
"GJB3",0
"GJB5",0
"GJC1",0
"GK",0
"GLB1L2",0
"GLCE",0
"GLIPR1",0
"GLO1",0
"GLRB",0
"GLRX3",0
"GLS",0
"GLT8D2",0
"GLYAT",0
"GMCL1",0
"GMDS",0
"GMFB",0
"GMIP",0
"GMPR2",0
"GMPS",0
"GNAI2",0
"GNAI3",0
"GNAO1",0
"GNE",0
"GNGT1",0
"GNL2",0
"GNL3 /// SNORD19B",0
"GNPAT",0
"GNPDA1",0
"GNPTAB",0
"GNRH1",0
"GNRH2",0
"GNS",0
"GOLGA6L4 /// GOLGA6L5P /// GOLGA6L9 /// LOC102724093",0
"GOLGA7",0
"GOLGA8N",0
"GOLPH3",0
"GORASP2",0
"GOSR2",0
"GP2",0
"GPA33",0
"GPATCH2",0
"GPATCH2L",0
"GPATCH4",0
"GPATCH8",0
"GPBP1L1",0
"GPN2",0
"GPR132",0
"GPR137B",0
"GPR15",0
"GPR162",0
"GPR17",0
"GPR171",0
"GPR18",0
"GPR4",0
"GPR89A /// GPR89B",0
"GPRC5B",0
"GPSM3",0
"GRAMD1C",0
"GRAMD4",0
"GRB10",0
"GRB14",0
"GRHL2",0
"GRIA3",0
"GRIA4",0
"GRINA",0
"GRM8",0
"GRP",0
"GRTP1",0
"GSAP",0
"GSK3A",0
"GSK3B",0
"GSN-AS1",0
"GSS",0
"GSTK1",0
"GSTM3",0
"GSTO1",0
"GSTZ1",0
"GTDC1",0
"GTPBP1",0
"GTPBP2",0
"GYPE",0
"GZMB",0
"GZMH",0
"GZMK",0
"GZMM",0
"H2AFJ",0
"H2AFY",0
"HADHA",0
"HAUS6",0
"HAX1",0
"HBEGF",0
"HBS1L",0
"HCFC1R1",0
"HCFC2",0
"HCLS1",0
"HDAC2",0
"HDC",0
"HEATR6",0
"HELZ",0
"HERC1",0
"HERC2P5 /// HERC2P5 /// HERC2P8 /// HERC2P8",0
"HERC3 /// LOC101929134",0
"HERC5",0
"HEXB",0
"HGD",0
"HGF",0
"HIBCH",0
"HIF1AN",0
"HIST1H2AJ",0
"HIST1H2AM",0
"HIST1H2BK",0
"HIST1H2BO",0
"HIST1H4I",0
"HJURP",0
"HLA-C",0
"HLA-DMA",0
"HLA-DMB",0
"HLA-DOB",0
"HLA-DPA1",0
"HLA-DPB1",0
"HMBS",0
"HMG20A",0
"HMGB1",0
"HMGB3",0
"HMGCR",0
"HMOX1",0
"HNRNPA2B1",0
"HNRNPR",0
"HOMER2",0
"HOXA10",0
"HP",0
"HP1BP3",0
"HPD",0
"HPS1",0
"HPS4",0
"HPS5",0
"HPX",0
"HRASLS2",0
"HS2ST1",0
"HSD17B14",0
"HSD17B2",0
"HSD17B4",0
"HSD17B7",0
"HSPA12A",0
"HSPA4",0
"HSPBAP1",0
"HSPH1",0
"HTRA1",0
"HYDIN /// HYDIN2 /// LOC101930373",0
"HYPK /// MIR1282 /// SERF2",0
"ICA1",0
"ICAM2",0
"ICE2",0
"IDH1",0
"IDH2",0
"IDI2-AS1",0
"IDO1",0
"IDS",0
"IDUA",0
"IFI27",0
"IFI35",0
"IFI6",0
"IFIT2",0
"IFITM3",0
"IFNG",0
"IFT27",0
"IFT46",0
"IFT52",0
"IFT57",0
"IFT81",0
"IGBP1",0
"IGHV5-78",0
"IGLC1",0
"IGLL5",0
"IGSF1",0
"IK",0
"IKBKE",0
"IKBKG",0
"IKZF2",0
"IL12RB2",0
"IL13RA1",0
"IL13RA2",0
"IL15",0
"IL17B",0
"IL18BP",0
"IL1RAP",0
"IL1RAPL2",0
"IL2RG",0
"IL6R",0
"IL7R",0
"ILK",0
"IMPA2",0
"IMPACT",0
"IMPDH1",0
"IMPG1",0
"INE1",0
"INPP1",0
"INPP5B",0
"INTS9",0
"INVS",0
"IP6K2",0
"IPCEF1",0
"IPO5",0
"IPO8",0
"IPPK",0
"IQCA1",0
"IQCH",0
"IQGAP1",0
"IQGAP2",0
"IREB2",0
"IRF6",0
"ISCU",0
"ISOC2",0
"ITFG1",0
"ITGA1",0
"ITGA2B",0
"ITGA6",0
"ITGAV",0
"ITGB1",0
"ITGB1BP1",0
"ITGB1BP2",0
"ITGB3BP",0
"ITGB4",0
"ITIH5",0
"ITK",0
"ITM2B",0
"ITM2C",0
"ITPA",0
"ITSN2",0
"JADE2",0
"JAG1",0
"JMJD4",0
"JPH2",0
"JRKL",0
"JTB",0
"KALRN",0
"KANK1",0
"KANSL2",0
"KARS",0
"KATNA1",0
"KCNAB1",0
"KCNC2",0
"KCNC3",0
"KCNH1",0
"KCNJ13",0
"KCNMA1",0
"KCNMB1",0
"KCNMB3",0
"KCTD14 /// NDUFC2-KCTD14",0
"KCTD15",0
"KDM3A",0
"KDM5A",0
"KDSR",0
"KERA",0
"KIAA0100",0
"KIAA0232",0
"KIAA0319L",0
"KIAA0556",0
"KIAA0753",0
"KIAA1109",0
"KIAA1549L",0
"KIAA1551",0
"KIF20B",0
"KIF26B",0
"KIF2C",0
"KIF5B",0
"KIF5C",0
"KIFC1",0
"KIN",0
"KLC1",0
"KLF3-AS1",0
"KLF7",0
"KLHDC10",0
"KLHL20",0
"KLHL22",0
"KLHL25",0
"KLK8",0
"KLRG1",0
"KMO",0
"KMT2A",0
"KPNA2",0
"KRIT1",0
"KRT13",0
"KRT23",0
"KRT86 /// LOC100509764",0
"LAIR2",0
"LAMA2",0
"LAMA4",0
"LAMB2",0
"LAMB3",0
"LAMC2",0
"LANCL1",0
"LAPTM4A",0
"LARS",0
"LBR",0
"LCMT1",0
"LCP1",0
"LCP2",0
"LDB1",0
"LEFTY1",0
"LGALS1",0
"LGR4",0
"LHPP",0
"LILRA1",0
"LILRA4",0
"LILRB2",0
"LILRB4",0
"LIMA1",0
"LIMCH1",0
"LIMK1",0
"LIMS1 /// LIMS3L",0
"LINC00339",0
"LINC00342",0
"LINC00472",0
"LIPC",0
"LIPE",0
"LITAF",0
"LMNB1",0
"LMO7",0
"LNPEP",0
"LOX",0
"LPAL2",0
"LPAR1",0
"LPAR3",0
"LPAR4",0
"LPAR6",0
"LPL",0
"LRCH1",0
"LRIG2",0
"LRP1",0
"LRP5",0
"LRP5L",0
"LRRC1",0
"LRRC32",0
"LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4P",0
"LRRC37A3",0
"LRRC41",0
"LRRC49",0
"LRRC8E",0
"LRRFIP1",0
"LRRFIP2",0
"LSM14A",0
"LSM6",0
"LTB4R2",0
"LTBP1",0
"LTBP4",0
"LTBR",0
"LTN1",0
"LUC7L",0
"LUC7L3",0
"LYRM1",0
"LYRM9",0
"LZTS1",0
"M6PR",0
"MACF1",0
"MAGED1",0
"MAGED2",0
"MAGOH /// MAGOHB",0
"MAK16",0
"MALT1",0
"MAN1A2",0
"MAN2A1",0
"MAN2A2",0
"MAN2B2",0
"MAP1LC3C",0
"MAP2K6",0
"MAP3K5",0
"MAP3K7CL",0
"MAP4",0
"MAP4K3",0
"MAP4K5",0
"MAP7D1",0
"MAP7D3",0
"MAP9",0
"MAPK1",0
"MAPK8",0
"MAPK9",0
"MAPKBP1",0
"MAPRE2",0
"MAST3",0
"MATR3 /// SNHG4",0
"MBD4",0
"MBIP",0
"MBNL2",0
"MBNL3",0
"MBOAT2",0
"MBP",0
"MBTD1",0
"MC1R",0
"MCC",0
"MCCC1",0
"MCCC2",0
"MCF2L-AS1",0
"MCF2L2",0
"MCM10",0
"MCM6",0
"MCOLN1",0
"MCOLN3",0
"MCTP2",0
"MCUR1",0
"MDM1",0
"MDM4",0
"ME2",0
"MEA1",0
"MED13",0
"MED13L",0
"MED14",0
"MED8",0
"METAP1",0
"METTL3",0
"METTL4",0
"METTL7A",0
"METTL8",0
"METTL9",0
"MFAP2",0
"MFF",0
"MFSD6",0
"MFSD9",0
"MGAM",0
"MICAL2",0
"MICAL3",0
"MICALL1",0
"MICU1",0
"MID1",0
"MIOS",0
"MIR1244-3",0
"MIS18A",0
"MKI67",0
"MKL1",0
"MKNK1",0
"MKRN1",0
"MKS1",0
"MLANA",0
"MLC1",0
"MLYCD",0
"MME",0
"MMP1",0
"MMP12",0
"MMP14",0
"MMP24",0
"MMP27",0
"MMP7",0
"MMRN2",0
"MMS19",0
"MNDA",0
"MNS1",0
"MOCOS",0
"MOGAT2",0
"MOGS",0
"MON1B",0
"MON2",0
"MORC3",0
"MORC4",0
"MPC2",0
"MPHOSPH10",0
"MPI",0
"MPP2",0
"MPPED2",0
"MPZL2",0
"MREG",0
"MRPL17",0
"MRPL19",0
"MRPL24",0
"MRPL39",0
"MRPL42",0
"MRPL46",0
"MRPS12",0
"MS4A2",0
"MS4A4A",0
"MSANTD2",0
"MSH2",0
"MSL1",0
"MSL2",0
"MSL3",0
"MSMB",0
"MSR1",0
"MST1R",0
"MTAP",0
"MTFR1",0
"MTHFD2L",0
"MTMR10",0
"MTMR11",0
"MTMR2",0
"MTMR4",0
"MTO1",0
"MTOR",0
"MTR",0
"MTRF1",0
"MTRF1L",0
"MTRR",0
"MTUS1",0
"MVB12B",0
"MVK",0
"MXD1",0
"MYBBP1A",0
"MYCBP2",0
"MYEF2",0
"MYH11",0
"MYH9",0
"MYNN",0
"MYO18A /// TIAF1",0
"MYO19",0
"MYO1D",0
"MYOF",0
"MYOT",0
"MYOZ1",0
"MYT1",0
"N4BP2L2",0
"NAA16",0
"NAA60",0
"NAALAD2",0
"NAALADL1",0
"NABP1",0
"NACA",0
"NACA2",0
"NACAP1",0
"NAE1",0
"NAP1L1",0
"NAP1L2",0
"NARS",0
"NARS2",0
"NASP",0
"NAT2",0
"NBAS",0
"NBEA",0
"NBN",0
"NBR1",0
"NCALD",0
"NCAPG",0
"NCAPG2",0
"NCAPH",0
"NCDN",0
"NCF1",0
"NCF2",0
"NCKAP1",0
"NCOA2",0
"NCSTN",0
"NDEL1",0
"NDRG2",0
"NDST2",0
"NDUFA10",0
"NDUFA9",0
"NDUFAF4",0
"NDUFAF5",0
"NDUFB4",0
"NDUFB5",0
"NDUFS2",0
"NDUFS3",0
"NDUFS5 /// RPL10",0
"NDUFV2",0
"NECAP1",0
"NEDD4",0
"NEDD8",0
"NEDD9",0
"NEK1",0
"NEK3",0
"NEK4",0
"NEK9",0
"NELL2",0
"NEO1",0
"NF1",0
"NFIC",0
"NFX1",0
"NGDN",0
"NIN",0
"NIPAL3",0
"NIPBL",0
"NIT1",0
"NKTR",0
"NLRP1",0
"NLRP2",0
"NME6",0
"NME7",0
"NME8",0
"NMNAT2",0
"NMRK1",0
"NMT1",0
"NMU",0
"NNT",0
"NOL12",0
"NOL3",0
"NOL8",0
"NOL9",0
"NOP10",0
"NOP2",0
"NOS1AP",0
"NOX4",0
"NOX5",0
"NPAS3",0
"NPHP1",0
"NPPA",0
"NPY1R",0
"NQO2",0
"NRCAM",0
"NRIP1",0
"NRXN3",0
"NSA2",0
"NSUN5P1",0
"NT5M",0
"NTHL1",0
"NTNG1",0
"NTRK3",0
"NUAK1",0
"NUBPL",0
"NUDT21",0
"NUDT6",0
"NUDT9",0
"NUP205",0
"NUP37",0
"NUP54",0
"NUP62",0
"NUTF2 /// NUTF2P4",0
"NVL",0
"NXN",0
"OARD1",0
"OAZ2",0
"OAZ3",0
"OBSCN",0
"OCLN",0
"OCRL",0
"ODF2",0
"OGDH",0
"OGDHL",0
"OGFOD1",0
"OGT",0
"OIP5",0
"OLFM1",0
"OLFM4",0
"OLFML2A",0
"OPHN1",0
"OPN3",0
"OPTN",0
"OR2A20P /// OR2A9P",0
"OR51E2",0
"ORC2",0
"OSBP",0
"OSBPL1A",0
"OSBPL3",0
"OSBPL8",0
"OSGEPL1",0
"OSM",0
"OSMR",0
"OSTF1",0
"OTOR",0
"OTUD3",0
"OTUD7B",0
"OVGP1",0
"OXLD1",0
"OXSR1",0
"OXT",0
"P2RY11 /// PPAN-P2RY11",0
"P2RY14",0
"PABPC1",0
"PACSIN2",0
"PAFAH1B1",0
"PAIP2B",0
"PAK1IP1",0
"PAK4",0
"PAK6",0
"PALMD",0
"PANK2",0
"PANX1",0
"PAOX",0
"PAPOLG",0
"PARL",0
"PARP12",0
"PARP2",0
"PARVB",0
"PAXBP1",0
"PAXIP1",0
"PBRM1",0
"PCBP2",0
"PCCA",0
"PCDH12",0
"PCDH7",0
"PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2",0
"PCDHGA1",0
"PCM1",0
"PCMTD2",0
"PCOLCE2",0
"PCP4",0
"PCSK5",0
"PCTP",0
"PCYOX1",0
"PCYOX1L",0
"PDAP1",0
"PDCD10",0
"PDCD6IP",0
"PDE11A",0
"PDE1A",0
"PDE1C",0
"PDE3B",0
"PDE4A",0
"PDE4D",0
"PDE8B",0
"PDE9A",0
"PDGFC",0
"PDGFRA",0
"PDHX",0
"PDIA3",0
"PDLIM4",0
"PDLIM5",0
"PDZK1",0
"PDZRN3",0
"PECAM1",0
"PELP1",0
"PENK",0
"PER3",0
"PEX1",0
"PEX11A",0
"PEX12",0
"PEX16",0
"PEX19",0
"PEX2",0
"PEX5L",0
"PFDN1",0
"PFKFB4",0
"PFKM",0
"PGAP2",0
"PGBD5",0
"PGC",0
"PGGT1B",0
"PGK1",0
"PGM3",0
"PGM5",0
"PHACTR4",0
"PHC1",0
"PHC3",0
"PHF1",0
"PHF14",0
"PHF20L1",0
"PHF3",0
"PHKA2",0
"PHKB",0
"PHKG1",0
"PHLPP1",0
"PHTF2",0
"PHYH",0
"PI4KB",0
"PIAS1",0
"PIAS3",0
"PIBF1",0
"PICALM",0
"PIEZO1",0
"PIGA",0
"PIGK",0
"PIGN",0
"PIGR",0
"PIK3CB",0
"PIK3CG",0
"PIK3R4",0
"PIKFYVE",0
"PIP4K2B",0
"PIP5K1B",0
"PIR",0
"PITPNC1",0
"PITPNM3",0
"PKIG",0
"PKP4",0
"PLA1A",0
"PLA2G12A",0
"PLA2G2A",0
"PLA2G5",0
"PLAT",0
"PLAU",0
"PLBD1",0
"PLCE1",0
"PLCH1",0
"PLCL1",0
"PLEK",0
"PLEK2",0
"PLEKHA1",0
"PLEKHA2",0
"PLEKHA4",0
"PLEKHA5",0
"PLEKHM1",0
"PLEKHS1",0
"PLK4",0
"PLN",0
"PLOD2",0
"PLP1",0
"PLS3",0
"PLSCR1",0
"PLXNA2",0
"PMEPA1",0
"PMFBP1",0
"PMP22",0
"PMS2P1",0
"PMS2P5 /// PMS2P9",0
"PNLIPRP2",0
"PNP",0
"PNPLA3",0
"PODXL",0
"POGK",0
"POLA1",0
"POLB",0
"POLD2",0
"POLD3",0
"POLE2",0
"POLG2",0
"POLI",0
"POLQ",0
"POLR1C",0
"POLR1D",0
"POLR2C",0
"POLR2D",0
"POLR2K",0
"POLR3B",0
"POMT2",0
"POP4",0
"POSTN",0
"POT1",0
"PPA1",0
"PPEF1",0
"PPFIA2",0
"PPFIA3",0
"PPIAP21 /// PPIAP21",0
"PPIC",0
"PPIEL",0
"PPIG",0
"PPIP5K1",0
"PPIP5K2",0
"PPM1B",0
"PPM1H",0
"PPME1",0
"PPP1CB",0
"PPP1R12A",0
"PPP1R12B",0
"PPP1R13L",0
"PPP1R14D",0
"PPP1R16B",0
"PPP1R1A",0
"PPP1R8",0
"PPP1R9A",0
"PPP2R3A",0
"PPP2R5D",0
"PPP2R5E",0
"PPP4R1",0
"PQBP1",0
"PRCC",0
"PRDM2",0
"PRDX4",0
"PREP",0
"PRG4",0
"PRH1 /// PRH1-PRR4 /// PRH2",0
"PRICKLE3",0
"PRIM2",0
"PRKAG1",0
"PRKAR1A",0
"PRKCB",0
"PRKD3",0
"PRKG1",0
"PRLR",0
"PRMT2",0
"PRMT7",0
"PROCR",0
"PROM1",0
"PROSER1",0
"PRPF39",0
"PRPF4B",0
"PRPF8",0
"PRPS2",0
"PRR11",0
"PRR14",0
"PRR5",0
"PRRC1",0
"PRRC2A",0
"PRSS12",0
"PRSS2",0
"PRSS21",0
"PRSS23",0
"PSCA",0
"PSENEN",0
"PSMA1",0
"PSMA2",0
"PSMA3",0
"PSMB1",0
"PSMB7",0
