"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"PHO84",3.87709387683072,0.736219201708309,4.46633217771372,2.89230280043215,0.0207733804232518,1.98428000258931,2.19779444435043,1.66700985389847,5.14223785099625,4.44845012418345,1.81410705616709,4.74782340232931,3.48935586128179,2.30212338517512,3.16044198943801,5.46558520607203,4.1914642303308,1.70180866648025,1.19227851920128,0.307826357792164,0.274516111639099,3.10675311725053,3.4300158465903,2.39565407471307,0.289850473637929,0.667830983474901,4.67271072559497,3.03894265595504,4.48033500037524,3.43320399548674,0.891252087361687,2.35017265896441,1.31505884145844,2.67267039395974,3.25368757495411,3.47532095208425,3.15677663538588,1.56238419000203,2.90038181621883,3.68699663539361
"SPL2",1.10093671493624,3.8119059599303,4.53747821537645,1.85620380554908,1.23224404334304,2.42768583123803,0.338856618260098,3.99375745221791,5.58353268213448,2.26934889854805,2.85921860971187,5.65182340506998,2.38454032550865,4.67245994961388,4.20718122552855,5.47651503092468,4.27773035060598,6.71398926175152,4.50368615656553,4.85090139132312,1.87618097248245,0.510571934342871,1.40661417168258,5.91949943079306,2.04735003975588,4.25782855341791,5.722189110015,5.2274576757905,4.11462401459744,7.09073440902066,4.01760142134211,2.21393819159921,5.8914912497754,6.1869486848563,1.94704328963914,4.10147656732908,0.342724315250513,0.457211019032907,5.58068717501215,4.30826466143921
"ENO1",4.15428606096667,2.86490486728204,2.71934518123212,0.351836423039275,3.32925830631465,1.80063575397038,2.7490028010103,4.1078204361183,4.26811177475685,3.75476274354132,3.49972283059093,0.224387194747799,1.20611429771455,3.46075411595885,4.87900805307196,2.3364164916714,5.62235188901763,5.38161945455335,1.84514835211155,2.74371343136872,1.68033189249836,1.48326402985174,3.08165963054782,2.85249221521479,3.56238626914888,1.20897393318662,1.19370256944292,4.3928812940386,4.36271253512877,5.18346952627194,5.48715169438232,2.68484752917146,4.05622469883176,2.55505470038097,1.5367728408752,1.88534318856168,1.41999198367078,3.84346510443583,0.960537141300286,1.74611443934859
"ENO2",3.11559798505487,4.50936348283075,1.61561395138636,3.49403002292391,0.453796467385264,3.67938580531694,3.73148709818472,1.97454070973452,4.28910224642759,0.366679290062501,2.84112070663974,5.22112538986107,3.52466499462714,0.799655766597264,4.7608018246243,3.75677586433958,4.03135030078769,1.83670090766368,1.01532079765064,4.42505035857602,0.470085417254327,3.48274690499995,3.25783091356045,4.86616040168459,4.09027993453389,1.83326998639441,4.10517056473117,0.350740057933419,4.55121483671839,2.40829532849138,0.690996175843375,3.26869263806673,3.8384842712571,4.08654167226793,4.99939656039363,2.93157271112125,4.88419839981019,4.45705420265258,1.74649107393569,2.26728715260378
"GPD1",0.927622527426105,1.89332352760096,6.30794496164014,5.16892815785265,3.70187147080908,4.45694500113372,1.94533453651726,4.49257502604228,2.33622046109424,3.41590113907922,0.631598298418643,1.96826752546631,1.69584998890904,1.82593517784502,4.05221427699121,4.1365950728266,4.52821496734809,4.97986025032312,1.92362684052552,2.44565680591641,4.4111613523789,3.46545071455568,0.736422505197838,4.33031371010007,3.25314116392174,0.829545243203563,2.64883720117067,2.32205510075008,2.63508488886133,1.70757958480267,2.57166983535431,4.16405319739632,2.47719233141833,0.330782028126113,5.36699774840614,0.501284053961315,3.5536510400348,1.98264801977379,5.62882477883693,0.534203785414731
"RPL19A",0.968524057674427,4.38747187976214,0.999424984139007,1.56040181740328,2.38533333125789,2.25756233777904,3.56112938236495,1.84868347332788,3.30462223056932,0.260717569397357,2.60749062905169,4.29416922493496,1.16063281980455,1.73465852331497,4.07090644624149,0.917301256472552,3.83597485238725,2.77239003501637,3.28126205972442,2.76843703272836,2.46758343694957,2.83863453691091,0.809431214885325,4.13591213925249,2.61481944609435,0.405890317232589,3.332365056077,5.15590088040903,0.560679490691719,2.13900405306387,3.70038744241809,3.19720236037619,3.66798893882971,4.96311490950506,3.86785529201282,4.70901653953831,1.42150098822638,1.76145097645087,1.45667505168886,1.70022106614764
"RPL19B",2.07014787506166,4.09033166887122,3.91366360771531,1.04239855812793,5.27869230204937,5.59318002902652,4.26863775797426,4.96466887768013,6.48795683425843,3.68362557831212,2.5288385531067,0.801075776723434,1.57466251666114,5.62552153960523,0.160164900025812,4.13386864161361,1.0410538237333,4.49116937682795,0.354725398423193,2.67631587693259,6.53631012011972,0.195949621254061,5.21649414880264,3.71450049751036,2.79243433502291,5.58285819769235,2.62450307741102,6.01152784373343,6.9930836052223,0.37875442437659,5.83989335247399,4.38876097348705,2.78374933771809,1.37103642465733,4.54444035866211,6.19411061777732,5.62414790206784,1.83734056845254,0.0559868523903581,0.844553023167308
"RPP2B",5.93274269092085,1.94900478200142,5.37813777276259,4.093459984656,3.75777524903743,4.27560026070262,1.81919961581942,2.73143890078849,4.58243978764483,4.14618949067266,6.04572212445075,6.4999451851486,1.72931686027594,1.38739699885196,5.71731492982367,4.34981043468836,4.03485994315357,0.287001076560409,1.90371104923087,5.5638888511309,4.35949997466081,3.43280756720962,1.53003603041106,4.4051818315741,5.67295496651378,4.41763891460122,6.49753859937675,2.86293326485372,0.897654134146399,6.72141973761275,1.55741923370848,3.51109825598041,2.59291755465683,6.31281557330365,2.00340109854354,5.62433811305327,0.897998128829443,4.53041197259822,4.17839588945991,3.41677059324128
"RPS13",4.28677044150985,2.07760193419018,5.97682232866922,5.26842691133571,2.16304330300611,4.55567641059761,5.28887937401616,0.179828247604777,2.67526959069633,1.68496112791901,4.95353579473015,5.49593741044059,0.746539455028549,4.79876250154354,4.51045548598216,0.682030089777445,4.4706813546597,6.52693230008494,2.8017106460085,1.85757910606415,2.12302668358642,4.3493966469861,3.88707869497433,3.44482973062801,4.13839502677189,1.33168117701676,3.45240862164725,4.23776028811826,3.44016320249597,4.67068232022712,4.41686645573008,5.1436914460574,2.79281107965534,3.44433148451497,2.79410163815762,0.453903969500245,4.8478906111515,0.923464638173551,1.42952420933391,2.46351282768802
"RPS6A",2.22403158295373,5.0990366897955,4.06119429349349,6.65644360203326,2.52963850423815,5.48978676688894,2.11811322016112,3.17000705987487,6.19263943514336,5.44146490297997,2.05033007504305,4.33906512892173,2.3933085114536,6.08183697358102,1.07953847727358,0.922658939304175,1.86581076100873,4.55852156238949,5.61052385493342,2.76527428506305,1.49233642587612,3.93024392305331,5.26275810120918,1.18084749461122,3.68385192611565,1.21646875313371,2.52773800676067,1.86733461923935,0.618473858033432,3.80754441909707,2.06585303789581,4.12470591810276,2.21588922627462,5.93342805674076,4.8994923559769,1.3535295631599,0.916787678623633,4.80996396059273,4.93765695913436,3.34983985730499
"ACT1",1.34895709484141,1.86919912108924,2.39717977343791,5.13314405117556,2.85770832463791,2.66121991531707,2.29187383127673,2.81427740487585,5.03603905769465,0.943095760228425,3.61365913213218,4.58424818807814,4.65891435632502,3.78410924307632,4.43358229438764,0.994299095406301,3.0808349351445,3.97360462978178,0.528789926386143,3.61678882140439,3.29296549036671,4.0909080324014,3.14786239495919,4.33991247103119,3.93949873533118,3.88320076322059,5.32739247185,1.91844942874973,2.01963546619666,0.643132061906065,1.98689714970619,2.83089666180586,2.64444721405461,3.19034023885611,4.27090937320397,2.62441891281879,3.57512550219207,3.84912687899496,4.33156539349104,1.38868713749049
"TPI1",5.98217453143132,2.90584945051453,2.40878338626994,7.7272949868515,5.0812470396586,2.68368682830203,2.71655380131568,3.18107629789264,7.72221392562029,2.89809701864464,4.52474484472738,10.2343846656422,5.0050439066228,6.03392239662589,1.91231646670494,7.07342698226725,7.80129023657003,0.722430617473288,6.40132049990412,6.05495722550044,7.97410091310748,5.05819347436483,6.25153289552685,9.31760161126918,10.020459664033,1.68058180873316,6.87197077986031,6.39415103315993,1.72375949132754,7.41513245763997,5.37477861242689,10.1400804254528,4.70776848453617,6.32537859768691,5.2139321292559,2.25859255611436,6.03514430040044,5.1803600481742,2.98343695829663,3.05975539190267
"HUG1",5.35481915858421,1.58226078621213,0.551934818098758,0.578418715384864,2.19057145498634,2.15473553970404,2.48137115151232,4.86902566461453,1.24335478824759,4.74289255201336,4.17484141537583,6.8805306911376,1.82625661024445,1.02306496837531,1.44737680545348,3.92130542388528,3.94880780269471,7.73691174777811,3.2185573217021,2.86981947309248,5.63402191461345,0.273837816444701,4.14906573197931,7.89428656945506,2.05408021870401,5.00616860054009,5.18773739885518,3.30008475501615,5.36288299456198,6.19604242769036,0.61879863041313,2.09988997181273,5.35950029434765,4.83852690076964,6.03469104768886,3.97201584331154,0.854147037892277,3.40259619629941,0.445648157056721,0.929567518978847
"PYC1",4.76773218236633,2.2811521974065,6.68811991946441,5.97913175985134,8.40699422190307,5.82489959737384,4.45243268786567,5.2571475349419,7.36919065644749,3.92714749006669,5.40552179404954,0.845508786774288,4.91196915275241,0.588440271836784,1.67021603932755,5.42262558161346,0.341147112157084,5.91253209031957,5.07884292593042,5.85672869295367,9.61817883568917,7.80040509334316,6.77699538396551,3.48201737689964,5.86944322431184,3.57243072005905,8.33213526079736,1.33766057259828,6.86703080172766,0.20058187055076,6.09333921917724,5.53554753821693,3.22586240462908,4.36592164096971,3.95580208994628,0.417816877989677,1.7299799831533,4.76399191125076,5.33079579758179,5.36490697077969
"DIT2",0.732393083487445,2.195244641832,3.97992982069401,1.28928205897917,2.15381588956499,4.33608987993306,1.66005337461355,0.206338985620484,3.78899729414469,3.92938561828958,4.42099587413715,3.45281980482671,2.32488448809887,4.02560234289894,4.85095733749719,4.70778296123613,3.32726012703284,4.00274931363941,1.76082165768627,1.43870410911255,0.580068709655117,4.15449727036791,1.75771883306511,1.09157368856751,1.44077523554755,4.16290811976928,4.59511626715733,2.08257607069299,0.414155382073388,3.19407928306413,2.42240310881053,4.28399876318151,0.992571184667672,4.03710118412504,0.608555205671817,3.98679186923903,3.40785895409685,4.12714773292856,0.704867397071796,2.62751187972329
"CLN2",3.85205588281424,1.14228229619165,0.548940501130909,5.17906938785255,2.68577969299976,4.3557511275949,3.57077993392718,2.38358758727141,3.01925227294698,5.08835252557196,0.567912347579012,4.51412523355995,2.67616026979796,3.01384780960553,3.43419406800039,5.72784674170386,1.78786623586407,1.20889235576716,4.32679610229711,2.10626955493449,3.70527941509561,4.52457448588979,2.20092746331827,5.39474802877344,1.74206585305894,1.48431172851759,3.87718731438464,1.14822426997663,1.9958083100382,1.64585699078972,3.21506426576266,5.25591867791476,2.17432355589113,4.5781559996518,3.87816850483441,4.06299688290975,3.18633722103179,4.85893248671147,4.26897414545217,1.61773163278651
"GEF1",1.45057557823437,5.34423600869806,1.59563435520895,4.29038433156364,3.02221056832323,3.79009770471784,3.25152594124181,1.44474971961703,5.426624718556,5.67586542605445,0.109610687329348,1.81886784081237,4.81672023486364,5.17927600490879,3.79060250418178,3.06666634946758,5.48325570149657,0.320835299627367,3.85220041716574,3.58593718052734,1.66657555968432,5.26010665815731,1.86171471031025,2.61830363604525,3.77647220319583,4.63725277361892,5.44174366991507,5.54740896225199,4.10216643656601,2.32632083443625,7.34657766444716,3.63166206085134,2.88866757363745,1.38523468971146,4.78114238053377,5.80071525524991,4.27897582060362,5.31069523616317,6.61611954195746,4.99962469720593
"OLE1",2.34686945389765,1.99999687503653,6.88036035505861,0.947166962863209,3.84812928215084,3.89564862710243,1.43905296923167,6.69535969241808,1.3456821982302,3.96784180554861,2.00893822028648,0.883240688846648,3.30894606775068,0.692650722270822,4.19821471460996,4.43477352795506,6.16306965966942,4.92802710475334,2.83925211378504,7.19461423194259,3.9690181533674,3.05288153401826,1.7570907661892,5.79811449088182,7.09141910115255,7.34154298336287,3.31528921272153,5.61196742391787,4.18522041237022,7.94548074262177,2.95873784777665,5.87376751296156,2.02204012599169,1.41105432832697,6.15088732542919,0.851789694104991,3.07685980467904,3.40506676854849,6.45076786167024,1.29472014932364
"CIT1",1.51150573229006,6.56711103390192,5.31139615569202,2.95828476877894,4.05215566775289,2.08095091748923,2.43232241001018,5.70183114969929,6.15526223487752,1.43675190828861,1.9774748079336,4.24081617513056,2.09099660547225,5.68419481857149,3.56175339367634,0.300554328799783,2.68652094747232,4.15302380886802,2.64858359170487,3.22763871049254,4.51373977637687,5.29391960961406,5.86726470934256,7.68120367851237,3.33306230225205,6.65854306880677,2.03030817118388,6.14577780786588,1.38594563301597,3.55812659579202,0.895179386149505,4.02952421246531,6.50158655892648,2.1999624780573,4.10588193044841,5.79060086976225,3.37530327309861,3.7346340484801,6.3124457174932,0.9372995665319
"CIT2",5.47277935936118,3.57975444054063,5.58013016915919,5.7140203718112,8.42390943049083,6.91713642122572,5.61839397432971,2.9298259518252,0.141990905190475,5.28145162848732,2.23250138176045,1.44208247055805,5.83532162582767,6.57519515867837,6.37954338380532,0.681739236034314,1.97319796111685,1.66820515321042,8.83485864098273,1.84713946652974,3.13610121118984,1.61023259307831,1.05732921033606,0.642227436101774,2.75960502810741,8.52981642499015,7.44745718317088,0.279542698996558,8.14842635630012,7.55418058906315,2.36366191997003,4.18572579664406,3.90252933318924,3.76528409525597,6.80333047396659,4.74763886418459,6.83844372277426,2.86960038640232,6.33427081552678,0.748652612831867
"IDH2",4.58224526811328,3.5475736122824,1.91928769547876,0.332036286463947,6.82477745532406,4.80932611589658,2.9507663478084,3.01862022326624,1.31714999693707,2.55932012190068,2.65273032595471,6.09417193686847,5.58594825190389,6.86207658147573,5.51722415607096,0.899516679490668,3.88346097977485,2.08523924151278,1.98062453936885,6.31154536172844,4.43487663622904,1.58677810897724,3.36332015115084,5.34296381598521,3.69131296548,0.11144197385108,2.45691726324506,3.69543593738075,5.42714688850012,4.67368152218205,1.68619666299976,3.34656072213888,5.68272290127183,2.44283193732752,1.59476980200973,3.18533894832065,5.07272494975648,0.686832621338823,1.30668133769473,0.69250581658976
"BAR1",1.09856987774149,4.8677127035428,2.44820388039178,6.54682134694622,5.81976737403628,4.13656838591279,2.35922776549777,3.22371535864366,3.93381543033876,3.20685307781628,4.80523443249689,3.6016649653138,0.736319369245189,2.23261656176416,1.95857703783756,2.25768333421206,3.16687872656801,6.68944682040059,2.45142073180513,3.97784168288124,5.22307625098323,5.51875817684205,4.15870742214404,2.58439182743825,2.87358667493263,2.01031982302178,1.0181812655388,1.49863253211218,4.71954105093557,3.95557168409103,1.3205763429295,2.80449145273356,4.33882118837451,4.18521418051606,3.85373198867475,3.30998646602262,3.38619598596897,3.00508987556202,4.64091177221062,2.22295322648777
"CYS3",6.74123948304285,0.557252327725884,1.90552981286113,4.20805482001428,2.44116893640831,1.80725851985774,2.88181834740026,0.490123748149751,4.61099873507192,5.42505010120116,2.813528138649,0.96452451321016,4.33905305611507,4.04439823879071,4.69658841714786,5.90998123366732,2.87951330362608,0.0277872244053582,5.60615421133682,2.93735611520338,3.13812416027225,3.9506737265153,5.63122347259395,7.02119936689556,1.21169141995147,3.41635701196479,2.2758526478434,7.50854050016537,1.51270238085793,6.6169051868526,6.88939385305469,5.69190818219511,4.30175243484046,1.51400269137603,1.36865055506189,7.4636519902898,2.68668034077846,4.35069274216736,2.18927714482107,5.29425461172952
"CLN1",3.57410034825307,0.00465083456631353,3.83691679395245,4.15306421630134,3.74265374774725,1.11325090340197,2.30856221706694,3.82316234453534,5.4313567444247,4.774855491243,1.47168789597101,4.09497389861067,4.18521358605078,3.72940604233292,5.25130929933249,0.117069975223961,5.61422298290572,2.20393634184759,0.748321243886138,1.51647298212422,1.70538417603317,1.50160265829318,2.48957408943431,4.16584574058394,2.24644393699838,2.27386275370538,5.71031011493301,1.72279095901542,4.83097983960269,0.919473395404584,3.81227846129829,4.23168599215853,2.10308222940364,3.08773112839431,1.20948896744241,6.16616887806069,5.66103652201147,3.43924581534179,2.83504534805364,1.54285955980919
"CLN3",3.7119964599629,4.68209940992048,0.703203385985893,5.15492865787893,3.30161597599022,4.63087996507099,2.09938270708541,3.64901855578498,5.38314360847713,2.34835076252595,2.66819318045793,5.92683423626081,4.30035200398581,4.3903108294943,6.65747146118985,0.480747432447284,3.51800434580072,3.53909691977834,3.40546571866655,3.19843566103396,4.29502301976189,5.63666088573928,4.13483554706104,6.09056281917869,5.70475638280801,2.46290146263584,2.47760250588856,1.33354100015893,0.713309983902671,3.8860804224292,5.43912763064132,5.366943461233,1.9401826034091,4.18704904736057,4.82383534589652,2.21175453984513,5.44524891765221,0.223696958902377,2.60919164381312,5.57632614079772
"HTA1",5.35691888319898,3.27554671505168,3.68799641409624,5.29271162420154,2.5222916143768,2.88244542014448,1.74298743061122,0.605993503552376,3.67347928454221,4.72192609877763,2.15126583463023,5.08933782416687,0.166597573241263,3.29047235509667,2.51445633357768,3.97888134281768,0.170786527245357,4.20075771415723,4.51220801732328,2.19286957073993,0.957671448282743,2.97878176743821,4.22667510613932,3.29092600651066,6.31567083639729,4.43987431174446,3.55749625641078,2.84644973092642,0.398989312654348,5.26416512930547,3.08903032549241,3.324679497226,3.20158606994409,1.13619632336432,1.72591024576517,2.08548032244303,4.82600607200921,4.25428507106453,4.09055108861456,3.91607858180252
"HTB1",4.65292197308005,2.1574070241499,3.42474033914788,3.21559199555545,5.45692413442298,5.30090624046078,1.37012664140319,0.312101360235493,6.46164850600344,2.66034470717842,0.842062962802544,3.63792523898021,5.54577526464008,1.71204947978165,2.9050216130172,3.61214965091817,7.56432165574379,2.63363353492157,3.13247802049568,4.2143774482598,0.0858979313477785,6.06000428896652,5.93934342941779,3.00807373496951,4.14864767599869,4.73585803321474,1.25948602603903,0.443158755253865,4.41598669645096,4.18541028095358,6.17344861851609,5.72699914081453,1.75878329147065,0.966371256218177,5.13147516489052,3.66783007120128,4.12968436732942,6.22079692527119,5.39548813472745,2.65753659507655
"SAN1",2.82487217605379,4.50358042543003,2.63268262273605,4.07120654410372,4.39758194965482,3.27328269575966,3.88049566223412,3.70506899334799,1.27858703877494,3.18077426230411,0.200750191270086,1.24042489550922,2.69012279073702,4.15129983607133,5.28111592725129,1.38216449121962,1.22960221669295,3.32334466786441,3.24852735020164,0.180830423820025,2.73505784744863,2.68954341854306,4.75614656402677,1.13486917526589,0.0938275767339214,2.42001756111021,3.64696809644106,3.08339198436731,1.30133674594901,4.02772086984077,1.13508427290385,0.958461376506784,0.349849274782392,1.93850129114621,1.8052215384609,2.9870503908982,3.31954742432361,3.70239661759221,3.20254025707639,3.63391985859127
"SWI6",6.03656820810435,4.3322946162784,11.7735844020304,4.45655602851876,6.9347765001152,0.498790518642577,6.18300224537368,2.49692869292964,6.33038379079554,4.7281620920451,5.77423479748503,4.85194083920937,3.53401868775508,4.36865246002271,2.3571880405496,3.64457442991696,6.21641855270343,2.98549543453399,3.28206783098582,5.49911043810747,3.26814160973167,2.26741890078156,6.02846778102207,0.941077386449353,8.6556295912782,3.39369142049873,5.61499754191652,2.82138048569533,5.10107656216002,1.86022551640045,4.80225527542275,4.01431031400427,3.0296371492022,5.19520658742838,1.83999163935628,7.55838156893681,7.27205064620423,5.15867739389684,2.49771577815547,5.67775890369056
"HHF1",0.170520418818433,3.62226073531901,3.88504679207367,3.957547025642,4.04637431479319,2.37347514044582,3.43017364924268,4.09797824555722,4.48458057692892,3.20405572255337,3.55476468632722,0.264955451272041,4.65774476833144,4.75704232276094,4.38675804558146,2.63264204914079,4.20467367967408,2.98723378889701,4.96685232053555,3.64289035696001,4.95606722904059,2.79069661394542,0.776630191403869,4.58162966366657,2.4054193154133,3.25161135291012,1.49638418421408,1.85590477061309,3.84549980390933,3.22177035662636,3.86990192639223,2.71066903141916,4.57724357830774,1.79172114835338,3.31869910454594,0.679148292384824,0.659879888899709,0.785061567206767,4.34731252358153,0.0482120431349158
"HHF2",1.16584646703747,1.63621952465713,1.01553906970525,8.56462952414375,4.48404633855531,7.88297242321651,0.119729215195838,3.24701385305209,3.872021487032,0.368487899147247,2.18743206189089,4.23300324186133,5.92032991686642,0.908475376960953,5.9818704008459,4.09843810427827,2.30391943312894,5.19276595549376,0.200353926908966,2.51834946990838,3.14749483623319,7.01027093508062,0.977217267949515,5.00881725663038,4.34241545173751,2.46672274151921,8.26794316226467,5.06950155850234,0.666557600502424,7.84835197538615,4.79430171267629,3.68687872493819,2.94748883998852,1.40402487180662,4.81204460134345,1.05144484227554,6.70893650400093,5.60440234763962,6.58168172883156,3.93677951006029
"HTB2",3.88346735164829,1.55026574926426,5.4819845558092,1.68116594551306,1.92443321152541,0.618016798258952,0.457028423854189,3.15530764748878,4.44782274140624,5.83262504444376,3.17637667502593,1.14990893882502,6.77735380522391,5.65716263293139,4.66641853450536,2.6974602561714,2.40920468923984,6.48270163798855,6.11288480893821,5.1155285874768,2.90142426769689,0.171891641306711,7.49491842310166,2.67328098278761,2.64365257545746,2.32411215718341,4.51994207629116,4.01083242497323,5.39546619731719,0.438310663027662,0.95568671556583,4.52490066130909,4.16480410237868,3.54473447868205,3.66325289495281,4.35740314497958,1.98987624635714,4.80756870766853,3.46157032673813,3.22741620221849
"TDH1",6.90899758631225,5.79346117628949,6.80481322655375,2.47494951243685,6.01891937098589,3.86603171137797,2.5349653025696,7.80678860803867,2.86710268423102,6.64519710797692,0.344597220106009,2.13051017996671,6.10511802832289,9.12959950827958,1.65956999858208,2.35882711371877,8.55758799233605,5.34488450286057,8.23647117549019,6.47114618729713,3.43610413107569,4.51484444260153,4.33584647000434,3.61908264412462,3.4362208460489,0.467179999267778,6.00097284053089,2.30828631233332,2.92614520109252,4.55364472935713,5.69168037165928,0.941810230352461,5.69746967807451,2.28274123820786,8.34652838245195,5.12193199603754,5.80423853433386,4.20458559985208,0.805075349669153,6.52521404413063
"ICL1",5.51065986832674,2.65915089779999,0.306303404110173,4.07946220874346,1.38773966508707,4.33166114621202,3.90616342582963,6.02205674828796,1.80853880513962,5.28785902240898,4.39765549418914,4.21497615341003,2.07540867565515,0.83086423950965,3.78132236777921,3.53128350021463,4.61457264259961,2.38950920287523,5.00654634011947,3.82415595316821,0.647417489135358,1.74364964501433,3.46390316165747,2.84851643536018,0.354495696224975,5.39487405926796,4.83431600638969,3.29978779792635,2.37412300373172,7.43814348446076,5.65114616325108,5.26622186012121,4.67097972829893,7.22734227500441,4.63303842830308,0.204632962743,0.47083139573848,5.26862725489375,0.180059978497318,6.77996019055533
"PCL2",1.77487233422466,0.247239556258943,0.42664771119012,1.41730025676541,2.53468409170437,1.31506129432315,0.0530983133436329,4.71258587340022,2.93737207344696,1.66712440185938,4.39613451415986,2.61331794780134,0.834180729413038,4.35821797465927,3.52299584013911,3.89339994713036,2.15204108810791,3.45331310218113,4.18519506298038,0.178923662434791,4.85058270182152,1.35110186455684,1.79649679770569,3.02545704517074,5.7813958986473,4.898671793101,3.59495263173035,5.1704294287848,0.581770715089716,0.281934163996348,0.141474500057675,5.04707561658197,4.73548119114554,3.58028825595325,3.70476313912538,4.81535763587686,4.7586989023105,2.28798593601826,2.83035075690399,2.20968103690243
"PGM1",3.64340137476376,2.49957472749269,1.62453234279279,0.292136272269207,1.06273640643918,1.08442174391545,0.574604004937134,1.18855968649815,3.84378472690654,5.38932069145056,2.68505343692395,3.48676684244791,0.291848240925069,3.23127248387345,0.650672504692171,2.74009229717738,0.473299458631447,0.0135392000532944,4.26691650249065,4.13401842865976,2.04009269919797,3.93508978715102,0.767902332868228,3.04599048465966,1.80718625993566,3.33380236878244,1.8775786923235,2.75688415852325,1.74296386704926,4.97297348201783,3.93787799639244,3.56506164027145,4.70451224204156,3.07652590773335,0.217059609472454,0.426968402450663,4.24732832535991,2.01356097105145,1.26353321824472,3.06432193417193
"SST2",1.80485581676505,2.90836650662763,4.18868574665623,1.44745318816897,2.25706554965077,2.96650766521941,2.13640551224068,5.19318379884063,3.85695556195312,4.81573267082439,1.60048302336794,3.70264505349673,6.09268363158416,4.64593063410996,2.13539131347471,2.69035151974786,4.99451572477807,4.08453703983835,5.03190502889858,1.17190355009575,2.1773926920316,5.70783848435338,6.6760402359278,0.87822066769525,5.85357761160606,0.856862601656728,4.05316386223363,3.43108626714382,5.87779513343953,0.27247297999689,3.89870666202748,5.13191259342409,6.25458438122403,5.59154705833091,3.09644235684113,4.04850398039587,1.58848028203208,4.59686397065601,5.2231619577971,4.42285753493142
"SMK1",4.02628554379384,3.43962593846299,4.21216027253106,4.16861929553061,3.62682692225725,2.62695559267739,0.845047524947473,3.96935427453952,4.71741408738132,0.830015600066126,4.82088330207308,1.49446385092765,2.70609710659986,4.00810053205657,2.54988413643413,2.94846515158419,3.5349791589698,1.49858657921994,2.76016734284371,4.31250924316936,3.72061572755986,1.17290085627272,0.45520100019712,4.16960496099586,2.21695238080017,3.33878595644646,2.81440524242911,3.71308650645993,0.99396843295786,3.08878859821844,3.23136148724579,1.62847458480208,4.60046853525535,2.19546576932012,0.321146219777095,5.09911528022204,1.56577954980357,2.64818105376845,1.43079164480008,1.3407925536484
"CDC10",1.30189038320332,0.231342318646698,2.59984376761927,7.28949166698,3.80069337093192,3.10191123888595,5.42591329818781,3.67965299413554,4.807029023223,5.40461575695768,2.63899936227862,4.8844113578247,3.31397506347494,5.15975570452894,6.48464067956424,1.15098771483615,9.4428676211875,0.451432377163573,3.90552558956006,6.34270905041747,3.79193572022421,1.79666094767492,2.44888388366357,4.08292673295777,6.69202760138006,0.231128961655134,2.91981059236276,1.91245163283483,5.02314489644479,1.90109087803467,2.5009442406077,6.23901936130155,4.74017898739366,3.69957885011955,3.36584146641109,6.60895656034635,2.5587936309171,4.61011468283176,3.72697838899087,0.297097805654051
"CDC11",0.393013194673281,4.87575461044542,4.27092823466974,8.58884897673974,5.88025492816748,4.06590197604877,0.60635062745304,1.2358519703528,0.414944164237343,1.82839005930175,3.26158530248136,4.30633926266844,3.10355211563345,5.72415806595949,3.41677513432684,3.98132552842313,3.42346403663918,4.75369011195388,2.12470171152412,3.05142681016186,4.11746907450927,2.0678855196403,4.47499216392544,2.00872578219184,1.3870556350081,3.04224398435681,6.87449850556593,1.68083729351375,5.6656101968684,4.7331313646863,5.67796391680795,7.10298928501765,4.20968235343521,2.47992522114714,0.0360533517306492,6.67135097820749,1.40366862181728,0.292662126276906,5.89956191543138,2.04501187755056
"PCL1",5.57137261412644,2.67655765780377,2.66006273157604,2.3992757805312,4.93854262716022,4.96570611629204,0.0616632428667683,4.4791897435963,5.8541442385763,5.31941874960681,2.45984630119216,5.57795526285933,2.63760899125141,6.47357241221005,0.0351446549545546,3.34087028045537,2.75994472667423,4.4565500825632,5.01727658762383,1.29036842662786,3.33245142903361,1.85797269260166,0.17938207718286,2.98849498528712,1.30100442100078,3.0189983222339,3.05559204734964,2.48812097413264,0.451763233392565,2.56761485833194,4.34288109199003,1.78838159963152,7.54924366281234,4.32373082865712,5.06276097097277,3.79504005010227,1.55044083916267,1.89825378663868,5.86273937145583,3.98848752150311
"PCL9",4.35131385979414,6.20827906027351,4.46327811320978,4.86677832238366,5.65186654102378,0.479275804348292,0.141711315497764,5.53936293228036,5.68759524326973,2.41637215997751,0.136606115859188,3.10176685917793,2.24753889115319,6.22303669236937,6.24596059120005,3.91352629270075,2.0703764462458,7.92961187093383,5.19841152850172,4.32109283104295,2.66846667292276,5.50410128525934,1.94668843900184,4.01201636412461,7.13458151333766,2.55188117480951,5.28910813571941,2.59783601850666,3.86149523149929,2.76472571971946,0.711898938156122,5.52893375064153,3.43687539738768,2.74228773276128,2.59125588828955,5.10218548691218,5.62076757500105,3.47304842388013,5.01353647445828,2.59568643631688
