,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319830.3935,192393.1433,69878.67925,317590.2835,20350.93483,89005.01341,121414.8711,185529.3136,136465.6381,110377.9089
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672570.948,672287.4416,2048888.437,2710507.152,2758798.605,2183304.835,2797130.949,626406.0749,2517245.142,1634041.674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473156.1828,608679.9948,332733.5419,310099.0647,133672.6424,434939.1694,333178.4503,619446.0916,379537.0887,603670.3147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170389.7662,257682.9961,382059.9152,290205.3554,95356.60635,285452.4567,135156.944,250004.4103,94772.4204,286228.5699
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65403.5206,298819.2143,346272.2675,416025.4156,500991.8592,436558.5236,378280.5743,563167.1962,872200.1718,275727.5853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679735.777,680779.2869,495826.5379,478993.9656,612391.7697,730820.2079,425049.6977,684560.192,460085.5761,295522.7135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868295.9718,639915.9421,831027.4515,292967.6307,777900.5211,541830.4274,711575.2923,434052.1097,2416.35855,515167.1055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357051.1678,331448.0937,373760.813,366044.2068,415651.7687,231981.7568,392936.4784,392861.6421,263881.1579,71986.97156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160167.959,301547.0295,358987.9681,267931.6102,113380.0632,280722.7291,28527.02803,244718.0015,333729.1329,406669.1067
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48780.40161,57141.73935,40694.90126,38805.61033,24257.60893,27053.85216,3158.420106,39384.52975,15398.09257,25286.98408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10931.31026,53488.69942,29293.15229,34328.59348,29427.53845,63543.44361,60147.66787,7607.011642,59986.55247,55196.34335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48188.14069,65920.64762,63949.80313,36089.85908,21138.53689,26821.08311,50783.72187,27395.11736,31059.39654,20036.7281
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43257.2706,37965.82745,30802.0167,48389.65058,51139.41728,21278.01115,46077.28456,20505.24417,8367.240332,4059.085882
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55515.22677,19183.68849,49753.00131,36172.63324,12415.65037,15777.57434,29211.79525,18123.07938,53558.49432,29857.08401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38724.509,11343.14023,41522.12393,16879.8746,6617.528468,64596.18781,62957.17618,15901.06377,35529.24972,77590.3083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14127.13347,66400.88943,40810.11565,10324.3262,51244.21626,62580.05278,80582.98056,61394.80419,72025.35032,17641.57575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19693.23396,62595.76259,46058.83261,43376.51635,57157.82028,69328.2277,63795.58891,33458.73094,8097.856467,46823.80809
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63919.69086,11431.2749,10421.46026,54656.28492,40324.04522,38630.77857,18801.94331,6078.709997,34763.81453,55220.48204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46953.99138,54583.72723,12222.75363,21445.34249,40816.82725,43916.71004,18004.42906,27740.03731,35385.68156,32656.46638
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24187.68995,49541.31163,44663.92804,9184.530542,17925.42916,64258.25728,60811.23907,78669.44712,52811.9803,16929.45717
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53852.84824,67594.099,95049.15932,67154.08497,56318.42488,13218.50825,50545.17238,105970.3654,88617.86303,55834.06293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47505.38121,45167.70457,59645.55517,32745.10972,41701.64561,34360.81619,12870.93522,54189.35283,137094.9276,34955.67921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.925484,56303.13726,66318.53941,28550.3572,14367.32897,60547.41402,31361.15692,60099.48875,13737.03086,44300.78958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116834.6186,136033.6058,9475.566259,129676.2907,103512.7812,191871.9409,132148.4702,166699.0846,135105.0864,111372.4338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31154.6951,45841.11219,7022.335326,13331.76984,26076.33047,39750.77113,255.3633935,86.65146174,35728.94651,14902.13076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131001.5082,10001.35836,96665.64543,54001.68722,90403.57293,25529.87797,65429.4004,83713.38784,1787.96073,42582.64216
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171077.6704,162286.2348,235105.5771,155370.334,379712.1721,427980.7442,476199.874,280871.0238,346103.876,55883.20859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35099.90187,80771.36952,74184.29258,69652.09239,92053.4377,145564.9769,134813.4712,77498.07551,67028.51931,77975.33032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67603.40736,62985.42032,33423.09434,61771.93467,39285.07026,33263.91363,37414.50139,1080.696542,14962.42653,78519.8163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41649.74783,59367.36345,48067.21404,31553.96207,55114.10472,72230.58526,38881.87419,4948.046444,10047.47444,71294.83071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000.53908,78051.85927,45249.71355,46121.47238,40455.38536,44090.22714,93034.34998,72227.99832,101017.6843,49163.14685
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13079.46462,35357.07779,54173.60841,74641.2789,64649.65254,33340.50276,42966.22715,32773.9421,42901.07474,70372.35812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44538.32204,55965.18711,2510.338293,263462.833,61485.99556,110803.4767,158046.8205,134142.8059,251227.5359,56831.71737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33492.54961,1731.191295,37983.90675,60931.17935,4340.965705,39367.9363,38949.21609,51457.70612,38760.64318,48451.92982
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5891.402525,27200.89442,64172.83527,32335.57592,43572.73818,23521.60697,11743.84058,16151.05996,18526.65553,33552.25872
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59946.46688,29087.98279,47926.94442,18314.23463,22778.46275,69297.62817,64151.91488,64341.00906,68796.50737,22538.84735
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12610.3062,42775.09982,23448.99763,10638.0612,30465.18749,36616.11982,33269.95313,28804.10598,12088.63127,32096.11129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34059.35289,15963.202,83590.87204,30975.74885,50423.83393,47176.70645,24388.23484,22423.44205,34206.02,44224.07593
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9529.237414,54224.72092,58084.89401,93394.7245,26448.44911,2903.639187,66212.45621,52428.70668,71068.13203,1408.596702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40763.9825,32696.21476,2736.982487,52636.56298,40115.00815,45703.75724,35352.40313,32040.14099,55120.38527,43136.07494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29443.39082,3416.905608,7799.151201,16536.26755,30740.61625,17437.86381,24071.10176,18737.97529,17423.92271,52949.69224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44581.69374,27263.99416,60902.73176,4205.970668,12152.42571,5800.726984,38218.28935,52850.94335,69095.099,8839.409129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28588.74688,64391.3755,24539.56818,74418.70917,31661.43358,49278.4816,21502.13477,68319.09946,6736.445454,2713.909622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14055.27904,4634.864983,39777.44497,64939.85504,11043.7238,57033.62702,32666.96195,50595.34096,8845.33108,48483.0421
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61758.18966,57701.64211,95087.87077,99449.15784,59590.21229,52852.89936,29192.70579,12607.51307,47699.76478,38897.96415
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64762.89224,60895.01432,71140.47457,41945.09448,3783.628638,34335.48982,38307.01607,75818.48352,20885.27125,15676.64242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29520.25282,21380.61507,49769.92854,41955.68411,3111.896535,38814.0195,26008.88903,37642.35095,4901.959108,50693.98214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39106.28137,38441.84651,18460.28471,43177.58963,48552.20085,19345.6968,47510.33842,9028.611691,38961.63339,44436.28036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.918308,26945.8155,31988.75111,4435.361094,37417.37154,9979.079407,41031.94828,31460.15383,16917.39719,8503.94368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63214.99045,69954.08113,26792.60706,46976.39586,8634.676424,57054.05001,38245.18492,32644.30145,41047.19847,40741.14998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42915.83502,27081.41288,49373.86876,35978.09326,33090.46149,52305.80554,13236.05271,1725.906744,3972.095878,20712.88997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7498.783974,25408.93336,32634.37034,33227.49204,11993.78008,5101.681946,28324.30149,8911.010682,34814.67172,44234.58128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37152.27404,16397.07859,12430.61321,8627.256468,46491.32944,23381.05535,43854.94343,44537.18814,9679.138518,42115.16444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52792.86293,24319.24356,50678.65032,2343.384382,25268.69935,36300.90132,39770.98381,52713.94597,23489.72191,34973.93471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12712.3549,20379.95697,35114.32309,51778.96809,13140.6246,26671.30926,44322.48163,4153.085429,8203.682793,49792.85049
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740.823309,50864.38282,62869.32818,63598.07782,38021.75651,41337.29338,20169.52848,20039.83774,45284.87282,14554.48502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70982.13167,60195.98369,63955.05633,53078.80438,42091.0485,1859.435287,33285.63215,48822.97227,2321.196825,43235.87092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36372.38058,55592.42937,20241.60366,58860.33992,35052.16407,28343.71085,23178.39409,10529.8993,27152.31289,31551.76176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57154.49189,15990.28364,62847.73687,35016.84213,4295.457831,18920.69644,32115.7291,6490.76144,31773.85247,12599.4908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59800.69276,55988.51047,28419.69367,31934.58684,31405.04356,17113.44798,70696.59266,48199.88816,14937.5814,59835.10856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592.725348,804.8760708,4804.178385,10239.29027,43450.36005,52566.26802,42928.12498,30018.00246,52192.95871,32776.1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58193.90321,21087.67294,30461.32072,21454.65296,61399.64317,25952.12349,57233.28449,18277.77136,76155.7945,37612.14456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67781.05714,19483.71556,39547.60599,53627.93203,30095.99471,20625.5398,55684.80872,7810.748861,70608.91211,38855.0905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42142.16981,21857.33264,2945.859048,4446.874202,45916.214,22108.13193,40553.62747,60452.89395,987.6135477,42524.32233
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48479.89393,7327.724386,57374.10851,58382.91538,79400.04626,18241.29708,26130.94131,844.1040348,75525.5857,69418.43446
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51124.64956,47853.35116,58060.63935,44670.7814,51922.59902,32584.27124,53668.75392,40950.54268,21332.11739,43771.79135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5515.691153,67077.86614,63048.11755,24136.26781,16326.51756,1308.533735,54080.86063,50177.98824,16874.01165,42855.14372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54514.06467,8764.061771,75125.36552,17285.12662,36757.31248,1812.295483,51544.80119,28856.20448,31486.14574,51850.18417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55039.41031,26115.51774,72682.1101,64770.53483,65225.58285,68549.67025,43268.36685,50513.21437,38822.74655,28032.91678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53128.19011,8600.618843,45327.55672,32969.00894,16396.1167,5716.535357,8591.897595,39329.91849,62402.86492,7634.943649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21726.06767,31812.46172,25534.73507,11769.1597,31051.86254,39742.90547,13460.49421,21911.21306,22087.17227,12611.29958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42056.93774,51798.72939,44754.66279,20975.99056,4886.010151,33105.64132,52320.00759,40468.42593,39224.856,6699.245688
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44445.78029,58485.84347,25639.03447,75569.66138,59666.08596,9579.32384,14804.08779,20459.71777,16722.60205,41239.91714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35047.28865,46480.35824,54419.57694,34383.55419,73055.73107,57156.41664,51554.58836,50513.40432,23750.5306,22055.93395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26738.5665,11137.77975,12210.8598,8921.783014,27821.93131,2299.995377,32841.69074,40853.22905,5058.085759,3037.114702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25250.92724,28072.21247,31005.93176,15099.89472,11918.49401,19708.58101,52281.47227,38867.3678,54599.76786,16570.54681
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.815402,5232.604504,33675.78201,31056.95765,55964.45196,29127.97153,41697.63468,58453.47131,16981.61465,30574.3958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4835.638586,17216.15379,37437.82449,19352.61881,7132.650409,50734.93828,74443.4053,43723.90494,43400.11629,32653.93149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26132.45304,39243.23697,37491.848,19867.09467,1503.493311,12938.38624,37058.20586,18641.71797,51453.31225,52409.43638
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78052.34421,48914.35979,69627.32372,69828.94827,58259.50997,45486.19371,47759.80447,53641.6308,70405.00669,24785.82476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29886.60227,23638.23415,67942.74745,43842.89905,53200.88961,36052.70154,11362.27104,46624.21955,15222.29692,31939.39142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33759.48188,54827.49124,62806.34753,64380.75416,10847.12122,5697.217823,57290.576,35824.3713,55375.78431,31105.79324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36253.20994,10352.95149,38288.65772,26044.69466,22998.19215,30965.87975,18193.23547,33945.58001,59464.88199,44966.47646
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26853.6019,37284.77876,2014.460181,41303.96412,13388.74507,47919.67378,8473.818982,27581.75892,40328.4021,20568.84891
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33395.5657,53073.88509,17686.44,45046.06073,34659.10814,42887.36403,1841.493589,7011.272536,12463.31041,6921.008425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25296.20983,41427.68248,63984.40375,17582.21897,51805.43932,33413.34421,28061.9656,46109.16077,25677.91294,44034.85705
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18526.43597,16016.35709,53637.20222,4775.227192,30242.75874,30953.57785,60278.30153,19335.16509,7301.361581,4443.619409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71224.79716,20095.46781,18576.12351,2777.379258,44693.15036,64313.4949,47542.35571,46887.72861,60003.57199,78741.77058
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42100.95279,17534.33242,18289.98874,28061.8003,10413.36405,55038.55374,2766.940124,36706.88125,13464.32057,45680.07308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31181.22344,40053.12007,25542.82851,47468.89168,12954.67901,42639.65974,49279.17681,42086.30553,32535.16319,18071.34697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26790.57483,27675.77529,8804.465685,896.6127816,11196.55637,21861.28312,8453.705608,33659.97848,2244.858241,590.7868025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27428.919,35655.94834,23445.25083,49883.64119,56864.01424,60738.52865,31538.38934,37568.68093,24166.9193,49136.73864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43375.72865,38301.65444,49998.59395,26822.55371,5365.337098,26573.15154,47736.43924,34132.70643,22242.51738,29717.77811
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38067.15164,43603.29531,61253.69817,22236.01715,29442.78976,14490.0994,30136.87189,4922.6472,8902.424021,57368.27997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15267.34826,8864.230318,39333.97888,54040.87917,52287.02887,11237.92078,39021.24585,19424.1339,38332.9513,42397.87017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43552.93573,1240.409435,6393.579438,48211.78496,14815.3568,28183.92177,50025.19645,27045.49462,22482.51679,58141.76311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21506.46237,30989.85003,41290.80731,62191.68555,41514.48178,55354.7943,20124.34953,52812.01841,20366.44775,55992.44602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57489.29017,10921.54805,24057.73911,35534.9818,58263.15764,436.772538,6160.081973,28102.00288,44203.77994,50387.24488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14439.13375,42301.96918,6441.991496,54779.46557,24159.15437,44848.41328,42355.04454,7809.468188,36483.28022,40192.81116
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44053.6131,20854.45754,64529.32989,68693.49661,14094.06409,36683.39226,14218.00508,8398.334429,62230.50421,50508.17188
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56261.65747,15610.40629,55717.12842,48225.55631,9365.035816,29205.38395,38496.03126,22031.48304,44065.40187,42191.28566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40653.02915,55749.62039,33023.21349,56122.32216,60949.58367,20565.14754,59278.17196,85180.53845,2831.804948,1124.557574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48896.90805,49963.74937,44632.05251,35897.66876,60821.26979,55552.03625,19976.7569,60433.71372,8772.63653,33529.1555
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66895.50113,56890.58664,51291.17035,62759.74807,31329.11277,9700.596213,7735.574081,65855.52657,46107.47405,23576.57134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25558.02829,49927.44459,36628.79864,40337.39692,14288.90204,28547.61312,4854.567577,24576.89147,23260.92177,13722.75379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8435.624467,45587.9144,21251.43672,40889.4766,45067.66817,53013.0082,22581.92273,28893.18482,21717.92623,41074.67943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34206.10905,41647.80339,6715.743632,15085.53054,52017.56155,77518.63785,61418.53432,48386.47615,23479.06347,17428.40897
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14521.75932,50447.32755,33958.00524,55898.61543,56427.90553,62940.05413,56238.69019,17934.61079,19160.42327,18755.09235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56013.27867,60170.17455,63215.27719,24413.10948,38816.78921,107035.8557,60985.0387,63820.58973,14502.81361,59643.14221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17191.90525,49181.39371,24298.58007,14962.51629,27234.86912,8249.905097,18097.36618,13557.55448,62218.23215,62824.0596
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74089.53131,48512.49058,62031.67421,63163.965,3579.234455,103353.8124,18397.71968,43572.00862,76200.38992,70.94453174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15973.02914,27058.20202,46368.76674,11092.71359,58717.35582,10386.52361,32116.07913,33690.62167,72921.88303,41366.892
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64547.90918,30482.79709,15006.26493,60588.71775,31670.14443,7106.21802,70940.26893,34131.50707,40761.08126,12812.23181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22605.7835,10586.78004,4321.390658,11284.24931,39704.91697,3221.67663,34534.36169,9907.787453,14500.71434,21492.03013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24757.13206,50891.46871,34588.90596,38820.87109,52160.09534,48543.41604,28608.49338,52375.19294,42350.29361,7457.431677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54598.52561,52899.65475,42803.39558,70428.28208,45235.23036,77789.89622,37128.15584,62138.79057,105117.7805,37376.10374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12110.42544,59838.84898,25944.44574,7015.521495,62077.34298,30629.94766,9709.368155,70009.26165,53442.68002,42320.55643
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43367.71838,27061.71147,2417.396116,43438.36177,51975.30218,29998.69443,27533.05046,15456.34747,8359.593663,52327.1139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46542.30034,27847.94496,35360.66498,39807.64268,67965.61944,17509.34314,39192.43605,42754.28741,43174.45556,14047.02038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8079.06122,22145.48296,19596.04052,20804.82022,5972.73612,47068.66811,10276.41808,38929.25334,52624.0069,30052.82089
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64788.4046,18862.72156,47997.53129,11530.15403,68080.51703,58790.55568,23016.88132,46638.99474,50430.21053,49889.4694
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34375.96167,2454.882155,61442.30624,38784.32703,11195.09833,15521.77647,70262.65254,16200.00098,81605.42348,28010.7355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41692.07419,31514.91275,24564.3533,95859.45837,42221.55317,66775.18486,42934.55322,56326.60915,86783.72122,3174.372766
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45361.64687,58702.5857,56737.9081,49582.47031,38877.72454,62984.05958,52515.9462,26168.03082,55820.05658,37118.98762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20243.81778,15871.41163,45938.56237,39298.42949,29881.06486,50588.06665,19871.86695,45518.29883,19103.94462,29084.68278
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39441.85607,48182.16474,13112.6788,50955.83353,39325.14332,62611.08858,12932.77279,21391.10964,20162.18069,27071.97905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22965.47708,37226.73422,15721.17121,2987.073603,7969.025423,5487.54702,46291.1232,42212.16498,1016.289963,38548.77456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.394433,72107.06751,28138.64351,51165.72985,12516.46959,42781.92056,34194.6523,12850.49337,27226.04289,7764.736976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40193.21467,616.7619044,18115.03777,21859.32565,27350.24999,38226.43051,10350.12805,34989.55675,24623.29301,24008.43948
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37679.75532,48480.62552,33123.08401,21377.36326,17343.79047,5862.751753,49620.87242,39209.29228,42080.86353,37324.93433
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15597.08752,21363.66766,13729.80832,47627.80484,41197.7672,22989.77103,29858.43271,37330.08339,43242.95263,22537.74381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35596.93376,44396.96216,3197.294134,13103.2454,32117.06479,10396.18476,24512.05907,52535.87191,40864.18404,52693.87547
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49661.6699,10481.57798,1812.753084,20658.27151,53823.58611,13134.82853,45937.75892,31938.30252,2748.503457,50704.70995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43907.1303,35448.27721,47753.84482,23529.40694,36921.95676,86121.54635,15724.31377,42831.42193,60897.16198,44138.15607
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11121.07727,8023.519806,50258.00596,38020.45514,30703.79849,2076.922669,47982.1222,47578.47026,48884.73346,59567.36422
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33310.89797,17966.86468,46467.67007,65155.60535,44859.38931,51501.75959,3658.983351,19641.39267,87635.84292,10262.24471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15280.28512,37635.08077,54596.92409,9018.19463,38120.70101,18236.82847,33939.53704,39441.88605,53450.43122,1894.984298
