,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
MEK1,1.495288441,2.337600497,2.489775137,1.888345669,2.333267424,1.042909878,0.504863949,1.634285185,2.920935185,1.948211826,1.949269695,1.80330827,2.34303852,2.278241761,1.107554085,2.495586339,1.161432202,1.323237855,2.589848071,0.715502271,3.253240701,3.865499686,0.949175049,1.287431598,1.538278542,0.848191964,1.610448417,2.081202703,2.442445673,1.012648818,1.458547634,1.562672332,3.004317965,1.838439407,1.277379452,2.459543761,0.726731888,3.116014375,0.907502417,1.430436357,2.69897546,1.18414402,3.296669947,3.201623599,2.149566982,1.854513375,2.474944625,2.192606282,1.100987484,1.900645442,1.777880439,1.534558724,2.029357144,2.477671449,1.261028482,2.575498364,1.687394262,3.190595128,2.041562628,2.785881914,1.65901871,0.996534255,1.194468487,1.419794809,0.914494348,1.697779071,1.575129449,3.32065171,1.5896735,3.189080001,2.704631904,2.36785187,2.110687626,1.638602662,2.895963224,3.476684657,2.52852817,1.763070759,1.619103872,2.529012682,1.910876326,2.148343918,2.790681798,1.707464465,2.589853022,1.478885165,2.166784295,1.249242993,0.64998769,1.075977434,1.786611959,2.760981753,0.922892619,1.244149523,2.046458313,1.199548617,3.082397447,3.024490774,1.40203052,2.407058254
REC102,3.332442442,1.033482802,1.649090531,1.528393171,2.160093416,2.136737432,0.813448266,2.133913842,3.477481739,2.301555313,3.685814805,1.294546951,1.828766591,1.272398024,4.100112188,1.318502093,2.6969061,2.267763915,1.185311409,1.870890082,3.055123909,4.103981605,1.501782891,3.693550684,2.365026472,2.411064858,2.442301989,1.442746682,1.373076063,1.884154833,2.515705213,1.867100803,1.400121584,1.316460176,3.080602765,1.132590051,2.96189784,2.614802961,2.750549192,1.922473233,2.545569379,0.733096804,2.374876098,4.1803947,2.764820034,1.464143106,3.543117018,0.901226835,2.87232832,1.335201961,2.002419396,1.91287767,3.039431445,2.855616139,3.203289113,2.23684916,1.07641902,2.89419562,1.713860002,2.133889311,2.107033281,1.32626244,2.601547023,2.552908326,1.526697344,1.40535005,3.167613377,2.09927137,2.398641607,3.294049172,1.172037596,1.16277682,2.831542746,2.676970538,2.637594528,2.394314475,2.734984897,3.119631256,2.89559997,2.867900294,2.982863323,2.680884938,1.151254078,2.412840221,1.263272809,2.586424746,2.23457766,0.827703438,2.408258407,1.431506092,1.244071347,2.097227506,3.764631856,1.819069725,2.572897443,1.066236037,1.585786892,1.934817385,2.150736807,4.266715677
RED1,1.935598023,1.004712428,2.268608898,1.864791808,2.132287521,2.307976172,1.277012203,1.777062207,1.24999013,1.64386655,3.272788438,1.718246696,2.342578241,3.533971711,1.965282572,2.411598011,0.816544342,3.042141547,1.363952008,2.505718419,2.908353648,2.787281037,1.032612696,1.166750771,1.331798685,0.451040637,1.226073506,2.167272411,2.594071701,1.718165368,2.267179136,0.598012998,0.78259556,0.816589509,1.011626914,1.497885529,2.056081592,1.322609771,0.80703753,1.649388859,2.557111504,0.859566918,1.508363481,0.730369185,2.144290407,1.765536812,2.768604885,1.539202086,3.884600152,2.454824114,1.466048314,0.81018676,2.435625435,3.155361061,2.498337451,0.804812382,2.434070787,2.764638735,0.743610199,2.839469101,1.704390343,1.56712868,1.588102154,1.341740371,2.949537171,1.792195648,1.169644377,1.274666905,3.262578468,2.919420776,2.019319517,2.376657833,2.108527873,2.623058497,2.297068349,2.323087971,2.904637464,2.291413206,3.628571512,0.736079081,1.817725237,3.093485332,2.314240878,2.276097275,2.328639873,0.687740829,0.954395744,2.056663882,2.551982184,2.167098009,1.712879565,0.746764582,2.586873345,2.32729617,0.701090331,1.0766837,2.800908063,2.034303366,2.220202677,1.246085128
SKI8,3.775329978,1.885045414,3.663452142,3.449415123,3.91861337,2.480196236,1.119099242,1.558748304,3.155094219,3.6065525,2.028556727,1.027450036,1.721344208,4.306828639,2.8096055,1.97325491,2.40635127,2.105408361,3.481228835,1.386619336,3.899863823,3.409215291,1.692407418,1.596013298,0.866115651,2.354987123,3.339323695,2.305269122,1.66421954,2.332153235,4.375095525,1.82304331,2.034997172,3.152057807,0.717762961,1.338719916,1.327875511,1.514897219,1.905307766,1.78917346,2.098013052,2.993763447,3.428820893,4.491314004,1.587241876,2.701051866,2.633313924,1.939230223,1.187123957,1.049116804,1.348943512,0.843942886,2.433314442,2.454030568,2.725669846,2.282861292,2.743446176,3.323247574,3.320679258,2.799143788,2.236410869,0.837125773,1.722838715,1.341302091,1.63841301,2.863839371,1.318398943,3.749310458,2.900511812,2.458930884,2.302709036,0.790273908,2.278367801,4.11894144,2.803553283,2.721008182,0.859682614,1.774648479,1.654505925,2.173667443,2.919264798,2.04387724,2.476156263,2.664869917,1.910451812,2.264488508,1.205888538,1.270550595,2.055507508,0.663273289,0.929381822,0.782632348,3.930589688,1.818807799,1.873615387,2.120548642,3.9014186,3.177219747,1.527338722,3.127286602
SLZ1,1.391221777,3.199095866,2.618079602,3.344522752,3.251769452,1.20584334,2.292863712,3.76660253,2.068944087,2.38842811,2.868140423,1.689580505,3.478003703,1.369987248,1.387586963,1.877904164,1.590177102,1.932294325,3.447069143,1.951291932,3.134762248,2.731316414,1.350920827,0.731846867,2.915590684,4.075266028,2.454524524,2.887483728,2.638853381,1.571012122,2.792117434,1.202907704,0.983154005,2.557595625,4.043333058,1.572822726,0.803794354,1.806728227,3.810502581,4.829275001,3.41698184,1.722619817,2.611056211,0.5755446,3.623306682,2.446130801,1.293491531,0.815443129,0.878944769,2.560167859,3.289340617,2.283725305,2.43217345,3.013688681,2.994604294,2.666460154,1.942895356,3.092478814,1.872212662,2.018941241,1.363360039,3.95606365,1.191325024,3.270009944,2.591542453,3.42655237,2.60027925,2.533620135,2.465077169,2.211107199,2.206411468,4.688663159,4.472718454,2.565250551,2.622942463,2.411163376,0.747208878,1.752898429,2.131565463,2.328215197,0.932859304,1.777081806,2.639587034,1.249504271,2.658380335,2.894013777,2.495321679,2.218555372,1.583632015,3.738063105,2.610274907,1.466867613,3.967154753,2.922631713,1.685735332,2.557976357,3.072754068,1.113170224,0.80435318,2.589819423
SPO16,1.035443236,1.96225832,3.340931207,4.167342018,2.937503643,3.014555173,1.356897345,2.150861081,1.044135367,1.702307314,1.711049432,2.184171668,0.888083588,3.36398135,3.436639186,1.724242682,2.301378484,1.034086166,3.053963065,1.360625312,1.718122138,2.628882426,0.744903592,3.532005805,1.766716265,1.17362008,1.596039143,1.889748741,2.176255804,2.427037433,2.231900921,1.255551089,1.000043616,3.897380204,1.83501226,0.991845442,1.050151993,3.706605535,1.461727465,3.423491611,2.630259013,1.809536039,3.046014051,1.087003796,0.669713766,3.462931424,2.546682761,1.68586526,2.530601644,2.113066467,1.345849794,2.208800521,1.833765155,1.204539805,0.858764491,1.905064108,1.619533239,1.481674246,1.157880483,2.141288557,2.497820343,1.517190001,2.823513533,1.832507984,0.711817061,2.125628538,3.431305082,1.918835402,2.305977629,1.989551671,2.363355211,2.067942149,2.070297205,3.361815216,3.07117571,2.798809752,2.609471328,2.713882115,1.116076312,0.883429569,4.026143214,2.883633194,2.827875346,0.600595042,3.046279689,1.925197538,2.708327846,1.430342278,1.871093174,1.376784465,2.410254395,1.324584398,2.587844567,3.616136456,2.134761593,1.401610052,1.815393345,2.067317343,2.047812716,3.649119632
TOP1,2.457378238,1.400163237,3.287527401,2.673898369,3.375728183,1.575305337,2.646777612,2.546121968,4.404995975,1.94393687,4.857847455,2.867199109,2.684347745,3.872548687,2.168776639,1.454889221,3.579241647,1.69088676,2.780631837,3.973519194,3.755952865,3.856149731,3.775202784,1.065846239,2.328981668,3.129213119,3.754543771,1.775535566,3.191616615,2.440631217,1.753630807,1.065368231,2.79093565,3.637959274,2.692887937,2.448749191,2.527628007,1.2618609,1.636393146,2.942325608,3.285636088,2.525916336,2.138971861,5.43667282,1.33794027,1.71234959,3.858166116,2.867411638,2.062999246,2.501896824,2.658271196,1.102884859,2.964404253,3.706338029,3.943080496,3.13547267,4.017512915,3.517163566,1.077039123,4.135206231,2.225911458,1.849766319,1.842336216,3.152199778,3.10153204,2.730202763,3.337599171,2.471164858,1.022813914,2.679112771,3.706938497,1.975014758,3.488648531,1.468471357,3.635227067,3.126822886,2.287562652,4.448002842,1.614153266,2.835551022,0.912578468,2.647670012,3.845861788,4.808433939,4.228667138,1.22354118,2.789591604,2.021153759,3.291980443,1.796391404,4.244588616,3.579271564,3.72067741,4.554622273,3.142172046,2.516758599,4.134934085,1.32256494,1.636801345,4.208805595
ZIP1,2.163369971,0.957578939,1.633696166,2.74262179,1.139972719,2.27769824,1.296688522,2.382092059,1.621350656,2.744602667,0.894542286,1.442906757,1.759125991,2.037575714,1.404327957,2.339033164,1.453195027,1.958826612,1.345254855,2.055780331,2.451417056,1.065388069,0.682423943,1.203265912,1.401535258,1.72278919,1.41269124,0.663813444,2.442273228,0.781295511,2.180083046,1.302667873,1.152602794,0.678510608,2.086600633,2.170182019,1.465277674,2.242620553,2.296956265,2.282319928,1.842046909,0.70187487,1.791993129,2.984369656,1.714850306,1.15735382,2.294867424,1.326102061,2.117372364,1.899860366,1.91348641,1.821972785,1.00416601,1.679055025,2.46826496,1.801074722,1.319262807,0.98014753,2.256905271,1.65085862,1.084115921,1.657613678,2.337480665,0.721599975,1.468992685,0.783354029,1.873223787,1.560608794,3.140261764,1.138080303,3.065681679,1.215603533,1.199226513,0.8536086,2.097076688,0.806475413,1.972230961,0.778452492,1.393840992,1.813481337,2.511149179,1.319997417,1.611537456,3.178903926,0.77236008,0.891045228,2.05410314,2.435758447,1.131530203,2.19583458,1.167028179,0.678547735,1.623933446,1.263265634,1.554399189,1.501290707,1.345329143,0.82158574,1.620683498,0.942078192
SMF2,2.225192147,3.11389416,1.210844854,1.504193882,2.7891932,1.697884923,2.895178528,4.875470236,1.216365681,2.236661016,1.474902864,4.484634686,2.614923259,2.950931538,0.920149421,2.374384439,1.609724941,0.816016896,2.775577428,1.329989578,1.686616107,3.484931097,2.099507116,2.080203273,2.35129416,3.768606556,2.89500014,1.536668876,1.902898845,3.134754162,2.937551359,2.716890203,2.186652862,2.081143514,1.169743566,3.02915394,3.808037526,1.090483205,4.725445758,0.936280171,4.162949495,3.27300921,2.207304928,2.951797284,1.475964876,2.383827617,4.496121557,4.490828392,0.840796339,3.698416667,2.341234062,3.306876833,1.493711239,3.442961283,2.006710009,2.841165247,2.244251806,2.775038374,3.026936118,2.139899177,2.313858305,5.10635924,1.154480693,2.683057115,0.98749283,2.074653886,4.262906817,3.361846858,3.779503163,3.228442822,3.909384295,1.774295592,3.871832427,1.815710105,1.323046679,1.668036535,1.065609378,3.091196595,1.416057864,1.286060492,1.503568022,2.28913403,3.716510392,0.924680093,2.478961633,3.735143484,1.009223678,3.321134074,3.709051763,1.627246707,3.363323073,2.07106641,3.380222403,2.869420128,1.754307579,1.197488755,3.005856559,3.318696189,2.446327124,2.800766948
FBA1,3.558408994,4.697516469,1.783892366,4.11016425,2.889824141,1.835639135,1.553917657,5.637769655,3.087647551,4.272033047,2.331151949,1.204301618,2.243394549,3.867514157,4.118419552,2.813440386,3.407936566,3.388660383,1.864197806,5.311893764,3.946936358,4.05778638,4.193489795,1.800335409,7.551678246,3.028480999,3.30514903,2.72149298,3.308418449,3.811471123,1.033837359,2.633479448,2.516733351,5.393508383,4.100954811,2.358221154,0.912625669,8.661476673,5.145234724,2.440842438,4.027493016,5.543060082,1.481184525,4.03457932,6.97417087,2.055303846,2.497431352,1.232084154,6.572381224,2.400030135,2.195617685,2.763481101,4.12690647,4.182490842,1.416275898,2.957929614,1.358189633,3.139403496,2.870710593,5.065783856,2.535734574,3.828782978,3.513759151,5.363284786,1.828385412,3.135851061,4.025863044,4.005001102,3.062924032,3.645165559,2.727221958,2.307984755,4.865504261,4.573072415,4.468174653,4.197234935,2.557916274,2.157186537,2.941799405,2.074365093,1.832590456,2.854291174,8.00561807,7.168579776,4.245670368,3.155302234,3.924179962,1.249451642,3.104106637,3.577666258,2.912312777,4.002555967,4.667255664,5.442449995,6.154102592,2.453845189,4.066390163,3.438885534,1.475023755,1.390650923
PGI1,1.87475365,1.545129583,2.107533433,1.939705661,2.286273917,1.136086735,0.764244629,2.106721063,1.62022325,1.533035526,1.688158867,0.705431901,1.868515292,0.664715352,0.687537625,1.835649147,0.992515263,0.836017935,1.759541777,2.604103591,1.63595271,1.480100129,0.53871146,2.18991822,2.562710994,2.288218993,1.408462112,1.919585717,2.535014335,1.846281617,0.699423642,0.562918523,2.496469074,1.150278795,1.526160824,0.979981819,1.261979319,2.59526338,2.197540255,1.870081871,2.86627832,1.634582647,0.72872847,2.867667315,3.08589121,2.605686144,3.374097344,1.518918015,2.907474254,0.581982921,1.325609873,2.062201573,1.271989234,1.148670324,1.969010534,2.201644766,1.620430394,1.150929232,2.187760651,1.043494249,0.972338007,0.946536159,1.997784937,1.947084644,2.310093823,1.71821635,1.810899526,1.107716302,1.855622224,2.828974973,0.822566823,2.506631545,2.941639832,2.683503447,1.991941639,1.073294486,1.894366243,1.86399123,1.926516353,0.931822654,2.284774759,1.674138856,2.550528047,1.508014148,1.622209155,1.16766884,2.449982988,1.38118691,1.006521647,0.584367225,1.273364375,1.862020778,0.841250305,0.886824576,2.249515848,1.283113446,1.976985588,1.82773027,0.965490706,0.560921894
HXT6,3.018405783,2.423664315,2.821532712,2.84817113,1.580016014,2.382078391,3.045831661,2.28523595,3.421303791,2.732522345,2.277236687,0.94360409,2.862755404,1.499124486,0.884963847,2.571655767,1.850572253,2.992413154,1.937222732,1.392081758,2.213244909,1.16424554,1.810197556,2.13012701,1.684733787,2.222691149,2.898307793,0.99642326,1.413783444,2.87071146,2.258738151,1.091714534,0.790339264,1.49332362,2.690016411,1.973104617,0.672453336,2.347218494,1.761908657,1.56502639,1.960738976,2.243454843,1.528994307,2.200435489,1.441187417,2.283277284,3.63311243,2.150489083,2.917970699,1.738399104,2.000069348,2.13933538,2.880691743,1.504799249,0.839828771,0.999912899,1.132816955,0.722540655,3.690826806,1.116179287,1.052300157,2.325559776,1.610289462,2.152284412,1.209737412,1.833619521,3.201666836,1.107400574,2.429756314,0.695013338,1.97892572,1.925926336,2.220217884,2.450854859,2.423552139,1.287650903,2.723023306,2.870259654,2.569974922,0.837809348,2.19369774,2.786756431,2.772884981,2.910674806,2.152079335,1.583793576,1.969513355,1.054633771,2.940567279,1.967340573,2.650719157,1.515472682,1.1595453,0.9876773,2.561814165,0.939795513,1.997474679,1.735218472,0.625473846,1.550080421
HXT7,2.077618036,1.208863103,2.032354398,2.763877543,2.603610851,3.024071945,2.909531759,1.680248736,2.542307877,0.758267057,2.301939217,1.546458093,1.45795362,2.101721423,1.176965509,2.703691956,3.983016713,0.699458552,1.712313162,3.364281913,2.791056425,1.595714788,1.926166365,2.211117279,2.006833696,2.415259513,5.001510696,2.564554918,2.596224477,4.248824706,2.650811668,1.186918544,2.62826183,2.607495527,1.510780746,2.341326524,1.075776706,1.660332495,1.958138179,3.147714078,3.177679828,1.969035636,1.55862836,2.96065591,3.017072736,3.162707432,1.402560379,3.166124548,3.640223279,2.118531,2.139630389,3.412241099,1.51520777,2.360248487,2.033384092,2.861063031,2.445147153,2.640312627,1.026959251,4.136386312,0.567975602,2.639588945,2.428505784,3.013184477,3.15027464,2.317106859,2.017662948,3.013708942,2.076373082,1.52624221,2.843323141,3.51966293,1.928168998,2.896680318,2.831127692,0.96621669,1.654617164,0.766770666,1.27533249,2.696903389,1.792433749,1.807395858,2.876819924,0.991067314,1.355376557,1.666408749,2.061575658,1.595919125,4.107466517,1.554617311,0.862134057,1.058027507,3.599466521,1.664512909,1.644183493,2.73334657,1.387768482,1.925491665,1.496587594,1.655424775
ODC2,3.237394901,3.407454431,1.347907424,3.5833144,3.812404572,2.553856887,1.913972825,3.90568831,1.608040844,3.348363063,5.754137263,1.510697253,2.811260972,5.870957225,2.215314085,4.609325249,2.778761341,1.0116995,4.991897686,2.055018544,5.073448644,1.320661111,1.933824676,3.551230162,3.717317286,3.163695665,1.799517214,6.416803307,2.163768351,3.971763046,5.129882755,1.849942632,4.614510861,5.114562511,3.681953262,2.980547503,2.067529619,2.732966433,3.961411071,3.645884217,3.069129054,5.372644774,4.095779973,2.21491585,2.291555119,1.135785232,1.467736233,2.492108806,3.822902594,5.540970899,2.129578112,1.565289136,3.822985423,3.376950516,2.567297298,3.915363344,3.572550075,4.462812067,3.307475613,4.120812385,2.417782806,2.551865091,2.948060951,3.663201751,3.203082341,3.371639469,4.027295148,3.46388465,4.763122362,3.219929571,4.79264894,6.263210587,3.390192619,2.597030851,3.817179833,3.34437344,3.779031854,1.969323072,4.278393477,1.016789594,2.606616024,3.291018687,4.550376993,5.40003766,4.346830967,4.011056967,1.90680785,3.064575699,2.259821033,5.054214062,4.126704901,3.978583143,2.247894086,1.693165061,3.394125206,4.522317207,3.488917083,1.564721551,1.502003645,8.492180508
SAG1,4.769036718,3.974460636,1.945615139,2.267594056,1.303245854,3.366019798,2.71298096,1.58713461,2.929802433,3.466353085,1.131896556,3.299202379,2.207755126,1.692117408,0.719305126,3.777568684,1.470985337,1.378889406,4.31521792,4.250296855,1.795838788,3.190444701,2.305998205,1.564381943,0.878804854,2.325130497,3.643401101,2.916706542,1.882283183,4.613867602,2.083981919,1.492537675,0.687657702,2.823116949,1.550336492,3.691407943,1.954438729,2.459956938,1.643253532,2.13401575,1.011881509,3.495728025,1.811968067,4.457157827,2.14486924,6.620799369,5.908999457,2.329980055,2.115555732,2.514433391,1.79682458,3.306273767,1.178448711,3.504666977,4.033182776,2.869332683,3.238973271,3.869112824,2.145351018,6.848980374,2.724009564,3.640715148,3.54784787,2.467974986,2.9444319,2.946930854,3.286289529,5.698435484,1.271972514,2.72387565,3.875453546,3.446949231,4.468290945,2.399592017,1.779411559,4.472477811,3.550751575,3.847264651,2.06885652,1.125445675,2.370519682,1.594586175,1.01922425,2.08351938,3.059739688,3.27322477,1.179298291,4.40491692,3.609284413,1.162894543,1.867600871,3.157163794,2.941934938,2.320338193,1.948581744,1.309344653,1.577037939,1.461989331,1.704823781,2.907247136
SER3,2.833696732,3.404797027,1.390910709,3.25398302,2.533552194,4.406795305,5.809811949,4.692696294,2.943086228,3.373591248,2.102751786,2.217131983,1.815431437,2.816082466,1.847631366,4.087496634,2.510127242,1.04210883,2.941866105,4.254642685,1.877519072,3.288165905,5.245702358,5.378733246,1.187839455,2.843277435,3.29172849,2.666451882,1.526789728,3.528959281,6.883186127,4.56702933,4.131340331,5.170840258,4.524626493,3.71798967,5.364995949,2.537413075,1.22940827,3.503328825,2.084065576,3.089589728,2.807900916,0.884538272,3.907000139,4.103736833,5.323523257,4.180904833,3.002635453,8.266762094,1.084944728,3.860517438,6.800901795,4.988274997,3.402077882,4.832001891,3.632116783,2.616877674,3.832308842,3.344459292,5.123946407,1.966516058,4.449602699,4.490338474,3.904265177,3.599735621,5.209430267,1.92270978,3.8805411,3.262976785,4.686857576,2.017652209,3.382012285,5.859555762,3.774169713,1.274842349,4.627590905,4.261634019,3.881016215,2.25510326,3.938260031,5.261083626,2.589856304,4.631052203,3.262220019,4.666584388,2.057006724,5.379813311,2.492381784,4.385689024,5.752271832,2.140704776,4.979198269,6.585585853,1.573433074,3.891000527,4.708735168,3.935477836,1.273117191,4.251623754
