"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"ACS1",5.31810864268581,3.59803850870519,2.70627244733736,1.9496449419038,3.97950658714986,3.76930955408933,3.67555646467418,0.135501161909225,0.887942116030013,0.280026922099682,7.08194188167874,2.77097607643175,1.68582142666375,3.49306528422121,0.816312730144497,0.188225429684322,5.27054958849366,5.45072686532212,0.993000433506543,3.80855044631377,1.61752923531731,3.26795916378336,2.73527588119167,7.47088944396665,0.619505936797047,1.29324763755521,3.59780845196246,0.437873841847955,3.56895035320288,3.09719742348885,6.66723979126094,1.18797908779536,1.88784602060213,1.4789134025817,6.84607540654071,2.68274486508999,10.0265541476223,0.604952622652531,5.60952104876711,5.19339950426571,1.55658349924735,4.21950872109396,6.66743985767407,2.27950082885419,3.46244261652877,3.62690102312352,6.8193271666044,2.48294283409698,3.32858346971575,2.3195654474039
"ADH1",2.5615921225294,5.98359390157855,5.93482349659118,0.171898442439793,4.91829422705689,5.75158767150076,1.94088319210319,4.52338813493802,5.33342055462899,1.81682785546405,6.87887766361068,7.79229302036251,2.1689202855198,2.27968439842835,4.52252878428038,4.43181370139216,4.53745534379957,4.70983648496069,2.36006168026646,4.73644330038233,4.39482961366361,0.280758589802257,0.194384726176401,1.56854967581262,4.5195367465179,1.69210916460171,8.88319695638361,6.33129082532754,6.52701928893129,1.67796378037653,4.90366450890894,2.86726275101396,3.60201041931154,3.66188075340517,1.1229249278148,3.65429512270891,4.85261660069211,0.915124367094999,5.90242404260534,6.19333535229832,0.400616424992184,4.13400623775038,5.31267842451677,3.77172505497892,4.37775954368758,4.01557423470672,2.35306845395693,5.94691911821221,3.49908756184878,1.8223684570224
"CDC19",1.72939512792866,4.76895809130713,3.41186767572688,0.986755844645833,2.56659136050673,5.23019346403391,2.97619376067073,4.40160466800594,4.56855023262635,1.42496778926959,1.29914808849062,4.76850862891109,4.01521587745702,3.32324007017472,1.70503293313557,2.85798725086352,5.58389958516647,0.936473328863332,5.23776473886348,3.3420875839125,1.0197073043496,6.28181916065566,1.31094675506328,5.014556308956,3.53353359882143,5.64726427750806,3.2067299099545,7.46231472373768,1.90577511897587,3.1642241440175,1.44925192087446,1.53592251958212,1.14183652128998,3.20454316602181,0.696806677591486,4.05639944094658,0.7904234620953,4.40891377705685,2.45235688553925,5.03996458418179,2.20702723046286,3.71595097137558,4.06709652831462,1.73359165375549,0.410857684440622,3.74683493086417,0.0152296179193997,0.0114509528676992,0.556163405866623,6.95443826431026
"COX6",0.379669266859569,10.1346754720518,6.26319400193824,1.77502586909937,2.26562710882767,4.82642646888871,1.81263256491083,4.43819876062089,4.3299653709607,3.6447833987003,1.78937380202025,2.89897102436658,5.64541895255953,5.0023442029688,1.02961700236131,0.992917092605588,3.7066616397565,0.350487243027573,1.68850389488778,6.74201483264573,3.37929119242645,4.4351749794657,3.68677792533368,4.10685339468913,2.53031502245555,2.79393001970281,5.78337090387614,2.62130990487768,3.17028540964144,4.69770322483788,2.43624919394339,1.51679933775161,7.65829503885284,4.41257713160721,3.70447162158728,1.90930905093641,7.95173127588182,0.574234367145502,4.49921247097489,10.1468255763117,4.61874992436194,3.43036831293454,4.44071476607363,9.76738234555364,3.58650690439563,1.99462199705243,3.71230755238881,4.6134420153487,2.83915253781024,3.23105802653358
"DED1",3.07898123504395,5.92464378118026,5.73817816530869,3.58581848826251,4.06105338407329,1.83260764692229,3.01415656063201,6.80927372791593,3.07194872739887,5.36012627363306,5.50765189958957,4.4490805490497,3.95492202124553,4.56582380552038,3.21134658253981,4.41408941538764,3.43801496951842,6.19132964645357,3.96111651056769,4.3632577302479,4.33528468863129,3.947668431696,2.09441378299698,3.97625899125343,5.59632735777106,4.79428117196278,2.74621405886283,1.45047403170028,3.81906462250213,1.90281826613309,6.55764397394254,1.91799909016134,8.74741714539145,2.60988932861891,3.6969201555286,4.62983473050278,7.54258885236601,5.48286243259597,5.69177795633106,7.49992225874191,2.76595066796593,5.73021442347481,3.32084460587803,3.50369419673727,5.18977460878874,1.10860952582472,2.6368912259247,4.04442093228807,4.89678896998637,3.44948303081423
"PGK1",0.0375923392415267,1.03706780097779,1.00504498743283,2.39197442535832,3.0947324727639,4.33118238301569,2.08473049362373,2.99878171018289,0.171189551311925,2.84393107466539,2.81224475320105,3.84790460497104,2.22635629018669,4.65534893578883,2.93823739919973,1.57159819537209,2.88478516546798,1.51963230280442,4.19561538396639,4.42934394886001,3.93840904689845,4.5802606371097,0.960769473315099,3.14905865449874,3.74777964238542,3.14992849522666,4.04627221345134,2.77834511637495,1.80357680680399,2.38607207069578,0.888342084117858,2.79393337088386,3.05623814685052,1.789606032024,0.587091200208278,3.26069105023446,0.967245027121367,3.77229812866871,1.67630309493077,2.12817006403116,3.63572376754027,2.57556149281122,3.19262222622754,2.82565740668303,1.9655270972819,4.21245708348548,3.73253142212668,3.89611170229434,1.40992933125738,0.509002572152073
"POT1",3.8321195125012,0.91200915686181,1.3942595729549,2.71115593386599,0.513820465993457,1.8788947126118,1.96733238841783,4.17907615368547,1.3490418270972,1.425374846265,2.02028594203539,1.33595642792809,1.33995604342657,0.255315788471314,2.50290036389526,0.448063514236857,0.321677413802543,0.716456590451541,2.03828798965315,2.97887813638623,3.02924431948569,4.14154323039991,2.01020176251088,1.8860080139703,1.80981618346468,0.961834687802196,2.42129335207697,1.20905649061246,2.16486481480292,0.0130667948922175,0.168920811164375,2.52412968669391,3.24364840866281,2.06766515440294,2.85214101413118,2.70481380998472,2.93167891673079,3.60771412100485,2.83745821552802,2.71699055548305,0.751474999523105,3.33813838803155,0.743161045789451,1.09263168502626,0.334179143445778,2.03748930178402,1.09012984293377,2.20996276986602,2.86924298299809,4.08029897966366
"QCR8",5.58602903053719,1.05463441210411,3.2828603611941,5.24713847437559,2.10982491579491,1.19646114741335,1.38377631806075,3.0305750510627,4.38051689479989,0.601115019667015,3.47856858288407,4.64525840692608,3.8960474176308,3.09726646270163,2.05257269663269,1.30797827702118,2.22557680815933,2.59715893745501,0.904775277832823,2.62728280923563,2.90593448182145,2.22889594502186,1.92354859964385,3.80224136442879,3.89108403081846,4.9316927265812,0.722790017618422,1.47664080527508,3.83657771625628,3.5555424035284,4.9980434469473,4.38741532335418,0.440779479600737,2.29538821385115,2.47554769729033,4.48119557075912,4.53595301193795,3.59648088709254,5.42627291026298,5.06342923333052,4.1074645158082,7.06873947216751,6.49052346149917,0.568201418393019,2.19946509568389,2.07797689651373,6.68422034450217,4.71075334616054,3.2218904460026,1.75451922410555
"RPL4A",2.29342425247664,4.37796625203674,1.88324375927853,2.12988955126485,3.99541039568236,4.60086896292262,1.86615971516139,5.7333807902735,3.46256763260674,3.37353732944962,1.75930307652578,4.24004626642302,3.48905839596972,3.18168671844422,2.7456312279246,0.357462121781145,2.41198321055964,7.47541332757219,1.62855790944373,1.94230599554593,2.69148610836283,2.16965277648041,0.859192037989042,2.43123543627417,3.54983532173502,4.65163144563232,5.2714124786619,3.37265648017082,4.14189563089703,0.621527646324713,4.37564855152496,2.77425334440962,5.41938436992215,1.73881565412536,1.46522046077164,2.93665227768877,0.227656996832154,4.16031313256512,4.41538124546176,3.48478502435503,2.83827848396861,3.78774141619327,3.57318602225455,3.16539589140781,2.87555339926371,1.88398242969606,4.3819777368366,3.35092320818668,3.79148333158809,2.18451970988656
"RPL4B",2.11018786261186,0.835221466556708,3.83768036319601,3.11422711166554,4.80784047111152,2.26175647831779,2.44739656154158,2.67764331629503,3.5486774558772,0.526234052196946,2.42712830695266,2.35867248522779,1.33717418342606,3.19411316862425,2.9596511852718,0.921143369940223,3.49181830335499,4.22413214071907,3.40071937506315,6.11068515094021,2.77774089582688,2.99412898203207,2.45675598689054,2.36714630676869,2.43251493646789,7.03716239195895,4.27325531297866,1.60409021923033,2.83196203651395,0.36573508890845,3.57338267141671,3.33242696744463,3.49293477757445,2.732251689958,2.39692976677262,2.72336158199986,0.0569017776514951,1.14126240931682,2.90446297392892,3.67444987753068,1.86486902112613,4.60015369366842,1.11478137710263,3.72844712986148,2.59190295137287,2.73923501243585,3.48657772968436,1.49512347025671,0.159460079469021,3.41294840317696
"SPR3",5.49810597466086,0.170817861442792,4.9832855525047,4.60042323769091,2.96634544553393,8.57397792072485,0.204355024557613,5.25040342953001,4.81161518348479,3.989660964686,1.55087250791726,4.58087613136228,3.91062909295622,2.92131091463333,2.90888709227184,3.05838301499617,4.16852506194231,3.90904818052024,4.8414228528061,4.33325100056564,4.2113298907045,4.8210406544579,0.842509900661736,5.39275143121473,6.43541071509894,6.43060956611012,5.58471304645719,2.49970616845873,4.67788665033956,5.88760981402798,6.11344670588959,3.33644746905207,5.8330983818884,2.73842765321158,4.50042007785435,2.25847251060556,4.88773100858887,4.20335128978987,6.39455651267725,5.95447883553013,4.04347591672247,6.90930795598981,6.27111044803539,3.67878691610863,3.11200392240378,8.85451901246596,0.911369687442874,3.08008831745753,6.3514701087121,4.11925904555038
"TUB2",0.596487191674632,6.80767800359065,7.49153297801922,6.97531472832131,3.9627996282216,8.26331559731243,2.90295120960914,8.17983229182552,3.64604282180085,4.45728414088576,1.75642700415238,6.37654815605201,3.48222464153647,5.27316057530701,4.54690159110984,3.86862395141018,3.90528224577743,2.88785790259568,3.38139627780756,6.03665503415854,0.992403354066851,5.54211236483321,6.21681459954858,2.78738250116203,3.37986658848462,6.70697563968364,8.03785536361628,5.20855923055384,3.97713826915827,3.39123575229839,4.2532865853818,2.98245998277582,5.29147009567128,4.99151621177354,2.11614947021011,2.68049131054431,8.1052874098995,4.81936450367838,3.0670899695386,5.98483491360284,0.678857270755434,0.296464300674539,4.45978261765196,5.56310867297137,3.05050579708192,4.34261745066969,8.3015548399519,1.31845118678016,4.72950998405119,3.70514533666127
"CDC6",2.27447190885241,3.54587115744579,2.66488714369997,2.79325358185966,1.9330721850651,0.121565144844276,4.68628371959172,2.45567534282833,4.44960375355832,2.82371489803047,1.01735107056488,4.30272515447052,1.39573920411427,2.06429658777853,2.55289676576437,2.27115063742212,3.38997862229085,4.06495149683592,3.09458181718175,3.29240044679698,2.38426739833893,4.02986680968274,2.50697910423233,4.26084863207863,3.46206374825919,2.09808093182947,3.50051616145743,0.0396792330701242,2.83792463402732,2.72287933542805,1.82331404299207,2.34392421461544,1.49743413207399,2.85062445877377,0.110085578912975,3.95779735348295,0.443910676719997,3.64093055569607,3.91427489622449,2.05188194743459,2.25772857650464,2.03634802559305,1.98434755796796,4.41472027936082,2.49937875018844,2.26344150224492,2.12728263915764,2.98138217677594,2.36513983249071,0.0506306127649943
"CTS1",0.85847519578273,1.64718017726095,1.58132816489343,0.106250351339634,0.812724091145953,2.12836964883875,2.49497259196788,2.72532728822346,3.029030677539,0.491905188200572,2.02778844184043,0.957573470008013,1.61712525534423,1.32046389544264,0.741163217451069,1.44641857333691,2.27314322498728,2.51693937077918,0.624025166426823,2.69887551339243,1.77554123194488,3.23201432829569,1.58716745067924,2.05952927561512,1.09904220345581,0.829752366260363,1.31271146015463,2.69794982568349,0.0168449846040972,1.86807034944402,2.46996726870684,3.54651537477521,0.374089451945018,0.407326441071844,2.3825955095031,2.73629957014807,3.01011267574856,1.06801205466265,1.82908178760454,1.300253217656,0.762850357205363,0.375246107126784,2.32432380235191,2.2212080330518,2.31017298718761,3.23328087672048,2.66926576068164,3.0892096603132,2.80148870403291,1.91479318620319
"EGT2",0.559926639234327,1.99021047389006,1.70497974342543,0.464833416563983,3.84878910700886,0.634358777473642,3.94249794256774,0.72479904062725,2.75879729484162,3.43489123089709,4.12398184514528,4.46420491061991,3.27568033682602,3.10902637584595,3.52041164414266,4.25898021275695,1.83512078412163,3.75548352475561,2.51111129256768,2.24593711638231,2.32113294904486,2.16507664095068,0.240737103160042,2.08350719851286,1.53083339351421,2.11468936030116,3.32276396571216,3.76454932480083,0.373977459764471,1.99357633536867,2.84422678469759,0.11331031381722,2.20681103931279,1.85824230643986,2.41748743373364,0.573127164513244,2.25364237925957,2.37543758473808,2.68065077739171,0.207626747359494,3.92818582107332,1.52806103554954,2.31049540319577,2.82998516281823,4.16757749054814,1.12241985096958,1.67903091830855,0.993942313009501,1.25673492778861,3.16965375067151
"HO",3.70843697259861,4.84049086683241,0.535392955303176,4.4016830958738,4.62447359966553,2.1274677280812,3.13036056604271,3.83734120332204,0.0670126702233539,2.97272052929356,2.7851211778631,3.94524732509853,2.93957936969408,3.64308596921845,4.25415749247293,1.37627827962741,2.25586289477522,4.38730485967271,3.1315731439652,3.06708481552588,3.71801436813667,1.19567943701393,3.40151572325114,1.01875765257669,4.83658449729371,3.79425787292709,0.37619577973664,0.198294512415542,3.76281600537177,2.3253915347893,5.01459999581139,1.29420587603013,0.342176691862997,2.12042270201896,2.61093113894569,0.769213287124771,4.37980370574894,2.98373307896635,0.0626363271811575,3.24835199150786,5.31753499204564,3.29323345831774,4.65850854832567,2.34418878224971,4.77241691922766,1.77191030834911,5.86407439054191,3.83490495126581,3.65594131262486,1.43329442084977
"ADH2",3.10346686175969,2.16482432127974,1.68654876320844,3.12163842658409,2.23636373735317,2.86739549608073,2.8049338489508,2.63724445822587,1.25829870306317,2.36283484262187,2.42560424045055,1.99889301448361,1.99242061041664,0.617196702341061,0.547540674200076,2.70717730568657,1.55330198432057,2.53523280363116,1.40271411399922,0.791219132131071,1.74399122880007,2.34000332855027,1.8420909888217,1.4772437465337,3.54751132854089,1.34319883301933,1.92939691297041,2.43985862436748,0.346234177184659,1.26890530201355,2.82648153082701,2.91344126291732,2.82363139899698,1.61814680169513,3.13929953407121,3.1687076428131,1.89296900986583,4.19914725158886,1.55996260613942,2.30309240657012,2.69251427796774,2.62869759735341,2.73530108358313,0.30087930191166,2.75918026032871,0.871586014893335,0.112185154842264,1.09926976869452,2.68903073591506,1.13097788941282
"CTA1",4.92013341884591,2.59234376623704,0.334600864833233,1.82889549655123,2.00574383387631,4.01514456172353,1.15981090924443,3.95461878633935,1.4126194008484,2.54042254397169,2.61284374137574,0.961684193007295,3.47950549280397,1.04100198775435,1.37669796452511,1.78607275171042,4.51343089455253,3.28498157167067,3.82077573461139,2.21966669524606,2.94858307682753,3.03215817237403,3.14981823059494,4.12556564220346,0.0382860423224251,1.81948620431945,0.295182450526244,2.42385659081981,3.78140557269024,2.95039315582973,1.72955463483986,0.969042293482374,2.37984131444309,1.9725599203904,4.85964047493221,3.45329474810823,2.07400556516176,1.95259663107273,2.73128560238665,1.73267140647514,1.63514551821229,0.328126169192982,0.306149896116593,2.95015027431925,3.08010971177041,3.16740860509632,1.61105843953238,4.30445161011333,0.934899697909908,1.64667468798948
"FOX2",1.76383915047919,2.56325896956155,0.807768736998269,2.30662834432245,2.00962174177324,0.183904748815068,1.50084063654423,2.03567281475642,2.61790210474329,1.11652187984961,0.266564549514611,2.17893253538809,2.7988706168945,2.52623187999518,0.923541023825677,2.46498349224545,2.01157526700847,1.75809497476549,0.441026424469339,0.860013538160869,0.463187566347139,2.62357506728833,1.99776782815831,0.184512161285118,2.5160014986351,0.801237406608852,2.60152579162444,3.12497680225705,3.10587611162022,2.52178724019665,2.35098265358082,2.41025749581756,2.72590750371426,1.73445681022691,1.50326184250415,1.77547227766774,0.0706586689238222,0.0810419941010222,1.94922476204602,3.41174262284695,0.216521824994373,1.67710848567336,3.84926817505917,1.91997174969197,0.965201671472564,1.43331575729677,0.337157205453964,3.47134159732351,1.12022615813219,1.20898424081525
"GUT1",2.07867886897475,1.16809797187427,2.23027085590368,1.60542246525833,4.78101623081308,2.71172909994203,2.23514909429216,3.01300810629704,4.76724164236919,4.52302073127264,3.25462980847836,3.73159564954667,3.19033722802538,2.38075203879079,3.8785696316675,7.87658011886963,3.72864236726191,5.00202768968957,2.71812601056781,3.05397924286771,1.96339416415921,3.73461128443087,3.44794233500509,3.36905042499961,2.71296369875391,3.5918800554394,3.80281623028621,2.7935234107672,2.29081238128709,1.646403545574,1.66013785412688,3.1639983551427,1.80525497094985,1.78948311022059,2.52407623867096,3.91896116043437,3.41093299704978,2.35225108892697,2.77396246168355,5.08093685250908,2.62988284606546,3.10868000901215,0.451070378441413,2.93672079060939,4.01509040560517,5.97637722030045,1.51523697173707,1.53367932930219,3.34435747205302,4.21087473947949
"PEX1",1.57550965347998,3.25928061233829,1.42752526926504,0.817814755358649,1.16114088576775,3.6818028351403,3.4367387392081,3.61431897665234,1.35936862674834,1.03885313569272,0.460639375002342,2.49902219910336,2.25519426156572,1.74220192626886,2.45594103317477,1.8393144603334,2.30675288804922,2.59947823409529,1.86500158035639,0.719891855130983,1.24226395943939,3.67292583176613,4.03121641983897,3.07536474665169,2.83625406353255,2.07001481820294,0.600282470981953,4.75036426911953,0.191028049484408,1.27147345687348,2.57405397701887,0.890662971154751,0.96715919640824,0.156663562701667,3.3283858033649,0.336810392164555,2.68830157207701,1.97915531426759,0.288276617084153,3.77558586844358,2.55152978577081,3.84034797186465,0.531811731932963,0.506710683913019,1.86351625935495,1.60207595816733,0.539147001974389,4.11537675357485,2.97161834621781,2.56897828067096
"MFALPHA1",1.17184575097949,1.34525760959704,2.66960721105213,1.28958228289948,0.00843941335853168,4.47110629491232,1.82763939661728,2.87963538617987,4.52033256087813,2.43447469012069,0.647787753122609,2.41438906651257,1.79993754045273,2.37525603610641,0.890493106147033,3.35941770262409,3.89747447412006,2.2811894015373,3.45454065428947,3.35952331774492,3.95656529352337,0.547477896322639,1.51407807227249,3.92253634409664,0.365162052334295,1.59954820482936,0.841989518510902,0.419443641778428,1.83328908610244,2.69651010240185,4.47392893562942,2.89923332023558,0.344565448392177,3.0922017906857,6.06446027261168,3.25771742175314,4.80814887732223,3.78137666978704,2.84406086831958,1.23913608012902,2.71010018346371,4.35152303235308,3.71691778254075,0.0323504986531509,2.74459368600385,3.69278766135498,6.63616571991033,3.14789223718134,2.84627108944694,0.957582395605175
"STE3",3.64742845339115,3.16196357754403,5.02810953176194,2.92033355907745,4.24507109943132,5.16430789485588,2.48803280989965,2.7000256224627,1.72987665575872,1.59007680983836,4.51490439727973,3.54788461205891,4.2722841296177,1.80787145987511,2.63499515798067,2.54705421212379,0.288837057793532,0.370499107036983,2.12765716104297,3.49247503663931,3.42464700640128,5.06306119285589,3.82520324828489,0.696998043746528,2.34786757131995,4.27635909559025,7.62852456393358,1.86297305970476,5.05074698147981,0.606596951447905,0.266180125060654,3.73238882159573,2.16541726355218,2.12893817627179,3.85915420066522,1.44806860991341,0.224404207787443,2.31453809737148,1.97975440806724,1.693178310306,4.41112940452479,0.465407393259328,1.60850533473665,0.809072854562179,5.65530646378135,4.02023260304609,5.80772554964609,2.83381087608597,2.03730002118893,1.41882655048389
"STE6",2.03072675821375,1.83168510211006,2.55248572092609,2.36619809018057,1.56648632837642,2.59225090822583,2.17356789141666,3.73564610975517,0.67131918297459,2.91654337853639,3.0077695721417,1.84528845317491,1.63972178709588,5.01169540312256,2.81579365315018,3.5681744579483,2.80831460859078,2.06931358350227,2.71076893260463,1.07305850049732,2.00978228939157,3.68342696135075,2.98342984356764,2.52675417549503,4.17136117209057,2.3989954620312,1.65928820528389,0.845648157176018,2.82740503204929,0.20185131825212,3.58700902502462,3.38731893581153,3.10500885373301,1.85649929977152,3.05422820273833,2.74329765349374,3.5951827176374,3.61484734436684,1.78787419702554,1.34972970466124,1.28636500807435,1.03171679379878,4.81870474489213,0.509434944649119,1.23519395369028,3.39208173195169,1.15707764280652,0.632278634923358,2.40243879680275,4.38197547191956
"MUC1",2.39262171032762,3.34707142512461,4.59976828974763,2.43439582789353,1.86017660529079,3.43377835714184,3.49556229931766,1.52124493781122,0.709017000753737,3.26887315660191,2.98835826364037,3.31709871663866,0.772363314535259,4.32918798064371,1.39879743315325,1.66201761579034,2.2262875521576,2.88743956506635,0.0387782371881626,4.29208558263321,2.86757907749682,0.406085259306146,2.49078783020579,1.97904789191526,2.90348387715888,2.51486115009967,1.04523140695193,4.47658409818787,2.03532544987674,1.22897166618774,2.56262990061219,1.5938663195446,3.1639674951099,0.907352625314637,2.55688026910953,3.68534771604973,1.59510014683242,3.1752601165042,2.47207689903597,3.1760683611593,2.77624332255181,1.34516039286846,2.69052276901821,1.79233402397678,2.92191676172287,1.65377725454321,3.86065566212884,1.64895772386477,1.87026343330137,3.5702098704537
"FKS1",4.58809494548881,1.15193054491275,1.4201883027365,0.972946755308564,8.11070867729087,4.59305183305813,6.75154972293289,2.27162368065478,2.3153538019843,3.35931834251603,1.43908230037807,2.28454224489568,0.233477957691284,8.23299865913723,0.179868796446236,1.22052877970277,6.11221895711232,0.660835210821491,1.58750030331172,2.78836378315767,5.47595206666695,4.92548512727576,3.17629374208225,3.60872522276234,5.44010425197954,5.25316512832588,3.58454954509355,5.01672084353956,4.91029804871547,5.84645947884829,5.77132286579735,6.31194594794107,4.98201655426189,3.65780897798026,2.11152199788886,2.23348094420257,3.83231756006542,5.91215149574695,6.44457138280129,2.38344597626374,2.51044511849441,4.95714101620906,5.16713612789635,4.9753918615871,4.47294950863387,1.37236535842232,4.11779355333493,2.81962864459158,2.66542286312714,2.93901004628227
"GAL1",0.776147452995575,1.97604877747617,3.30204252046078,3.36719885897856,1.61605366354446,2.62550094439696,2.68389593085708,3.1497648112272,1.43925162442603,1.14550573598718,2.2789520357,2.4816587627809,2.3809809701197,2.58312419028268,1.55141116056832,1.71131357419528,1.59195867657653,1.68479626913103,3.07232143611878,2.33134403531741,2.67077439445698,2.45865862656523,3.15950120063748,2.59878813849197,2.22848315349359,1.59963830375374,3.90383724047835,0.976710818950745,2.09565925290345,0.345962984808593,1.27598101248455,0.498862760662491,2.18366322979251,0.396470053848126,2.08525550706247,0.327557648092057,1.83359108278897,2.28162629380371,1.39263078481863,0.3358568969055,0.222847555079488,1.36844360914581,2.10312847341862,1.19936790854362,1.16382834242771,1.08587012709684,4.87103444404629,3.72765873591133,1.28309803988424,1.60281672596176
"CAT5",1.68406641676431,3.80408322358744,3.34492262294488,7.24505585622975,6.80595624041465,0.0397443968195767,4.39057226943612,4.66134098765935,3.56449590099438,4.75959100597404,3.20296989871896,4.65173838069161,3.84605867308814,3.83019526183521,4.32825822845271,7.28254980823094,9.17350640905106,4.07503125632846,2.47523716628484,10.3748621793004,3.37955380206333,3.05960417118771,0.286616706144145,3.89524233710036,3.45570297137048,5.33906954792015,2.69980807928202,5.34773422443077,2.05972555531052,0.856768416859646,3.22534067189143,5.28515967215134,4.75240844806591,1.00803509322958,0.567526190623778,9.7988716884318,6.81691105709134,1.70111343228663,5.09670455065472,4.1560203254496,6.24605239828198,1.41093126907081,3.64614510698269,7.00151011259487,5.73463626010725,3.60703260228538,4.17508049974005,1.31955563788087,4.25963918390404,3.56463141043164
"IDP2",3.62472285278894,1.97120522131809,5.05293882181399,3.99203264767468,0.56622604062777,1.03892021426975,3.84680787099489,0.782172013110838,3.43053388463961,4.59403728231696,4.20255813917094,2.26765786753883,1.05816302688238,4.06323441213797,1.06753482852607,3.71712978145262,1.54110685075883,3.17783093018411,6.12421573917088,0.401083449595739,0.798572972340683,2.80560501417791,0.807594783012545,5.03512265621783,5.0008417210831,4.30383822143722,1.15330421923779,3.14047081183945,4.10755610890869,3.95743717959655,3.75484652606027,1.96209993452136,3.5944617668402,2.45120170254288,3.23796111012104,4.25927055249094,4.29156752550126,5.13830289239831,0.0589002697907388,2.23639134779612,4.30603158204987,1.33156089050572,6.13090325305303,1.73013299707565,1.71748323565406,4.2601664001952,0.093865254991306,3.58463205809599,1.65011404540037,1.3724082719289
"JEN1",2.68828010440906,0.508088395744577,1.27111061416205,1.14677742642544,0.293644465737708,0.523101618468954,4.25024568401286,2.50009996696533,3.051558964505,1.46086025605667,0.786830992071406,0.103394635588089,2.47429338507223,3.23624643475678,3.48874552451981,0.153738129227445,2.89010652788113,1.08881178363804,4.65953369949424,1.69734929215167,3.23144732531369,3.31635914297493,0.10768594285627,1.70412149820663,1.67824283985762,1.97502683134661,3.28439104211116,2.31857497013944,0.449778501562842,1.44664088782117,3.59666674980111,3.40514230100221,3.22519560478791,3.93325953898474,2.45557632967606,2.19456354602287,2.53880058647923,1.60838906357505,2.95886706122354,3.48585783342989,0.0695165314146705,1.90439647970075,2.45044014252556,0.813319070167709,4.10999898606739,2.4510933732014,1.8093894430047,3.30478322971343,3.19337849909142,2.87941478383886
"MDH2",0.769949834749435,7.12936404998515,1.90984367543102,5.42370587959052,0.983557453728502,3.31928997846274,5.46462273658505,6.07913946217494,6.22970027581504,4.59560169883453,5.32742639864507,1.54977853181125,3.48550675467788,4.62405147099445,5.21535100171452,6.71052190309301,6.43660972968113,5.58633019601843,1.27773285989626,7.90700902882373,2.94481284765621,6.4365170294906,6.61586129669877,2.57424354444232,5.02717595543787,1.25754560011678,3.71596502288584,2.93910830179578,7.26096477736882,1.89681285924622,1.90866048616133,0.551145180293279,4.2819947199825,3.24381530620004,6.25533186367084,1.56201056745485,6.72383549699219,2.38874169294351,0.822571441254548,6.24720687502243,9.07367178896499,3.45433327565239,4.83940300151289,0.809405843486638,5.36415598761323,6.11980682086858,0.87080323084758,3.18338193080372,2.76748975693761,5.04139132391283
"CYT1",4.46325155969469,1.06612908083444,2.65285689713655,2.25485065814001,0.656681107734416,3.9019088970343,2.66855100628064,3.78810890813346,2.05917548793456,3.12908615821393,1.45689884531904,3.57766399009003,2.98535964608302,0.42313596557103,2.00360997220541,2.37326316135121,2.23293231895382,0.456724389022182,3.40756270354686,3.59590214925604,0.293764761012282,0.617565364637726,0.139356381097211,3.85511690519745,1.99236167714098,3.60266167936267,2.42120917518253,6.10101807158864,2.56478210825629,1.84152781383348,1.27031518508725,1.23443880873127,3.02949693067746,0.575503431184029,3.4750323170978,3.782631630943,2.65830802284612,2.85722280036893,3.84688063967793,4.77419112166777,1.96983722261596,1.20287585984723,4.94266361712583,0.92516725376238,4.1000643669812,0.871377510317531,2.87636927939884,1.70362372332001,3.48544632880576,4.57670389633684
"GAL2",0.166485164814505,1.254221835063,4.4185135744869,0.392484407679336,1.86012771997424,1.88630697377286,2.10661900659488,2.24531215988002,1.77654207322894,3.17868386075406,2.02019270754921,4.63199700051852,2.67558679150346,4.09328762511579,3.58502767729505,1.11025636161882,3.50855320682435,1.54132268126689,2.06942847828719,2.04602689508287,0.164309147069684,3.80269499968245,2.67487584758782,5.94210562583926,1.11173391152851,1.87613636995267,3.06433344677561,1.30978895963838,3.99942270923559,2.80963447601923,4.3644404106601,3.81834490922138,3.19493797111067,4.43339675180296,1.32520793805442,0.627492031752572,2.12442909036232,1.22553195669657,3.53978124557864,1.51833722701795,3.23485159994907,1.3188386873775,3.25901171158851,3.31722105801526,4.41328444805133,3.80209561077048,2.73525743224326,3.15147090829682,3.8492985225862,0.539262833836609
"MET14",5.12482156425501,1.46755816793657,2.79358281557302,4.67162916246652,4.77235118976581,5.59770161625914,4.40854383110274,6.48629711332106,4.76738799529351,5.45475890078865,1.47534358395067,4.85163956969217,3.41567444215518,2.97039375003042,5.2973061020879,2.56471500514295,3.26299987767796,4.89897873177707,3.45148986094246,6.52579217947261,6.2498696380205,5.9123113668436,4.14530085603254,0.0970170271926305,2.01980099243696,4.45589791453201,5.58818359085923,3.01097977305162,0.587762503923917,3.49554351422968,4.03068078799256,4.89668129739719,2.59845609616432,2.54308645092397,5.44286717993312,2.62927755267962,3.48023339235048,6.16762601976047,5.13931394372283,1.48749554920619,5.34886435373672,5.20831551095455,0.0451340260955448,2.39057623679839,7.58662427635702,0.890995690049265,5.6166021711912,5.0059450695788,3.21029027324795,2.33958187065993
