,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
ENO1,8.56294005,23.83265347,26.03615878,11.37017824,16.96838982,11.62488616,28.77283082,35.54645602,22.65903358,11.97183952,36.52144573,52.96523751,27.97153978,32.89912185,24.87678079,11.84910942,20.59343221,8.729848698,9.7818175,12.32910713,39.11262951,42.01489306,39.37809029,20.489341,30.74319057,7.814776518,18.15951676,33.23167689,37.59588067,13.08396671,28.03540324,30.63750332,22.99597963,32.84125871,22.61215454,35.38061642,29.44548231,27.29858564,19.65299197,22.32869055,30.20569799,8.800398653,27.67935423,36.41128474,29.01326712,26.7528035,18.21903094,23.50020553,22.48477187,14.52838602,26.7036523,14.65847925,32.92187979,22.84110805,60.52935368,24.93590995,12.05799667,25.08683983,18.74925932,27.13064657
ENO2,49.8532093,10.45696062,32.30800974,43.43835344,28.58512507,61.54247784,38.69150454,33.40774019,8.842262919,10.201104,9.312929818,72.88664808,40.97561756,15.57627356,43.64322993,31.7084257,22.8379751,77.218867,25.10595834,18.61765647,35.68394939,30.73396778,74.81914882,13.9569408,17.94453704,37.66588776,18.91424827,18.07723686,57.32029304,23.44469233,64.71709277,10.72655329,38.7303736,15.63331282,63.37476011,38.15928244,21.05503206,44.64102903,49.80256784,9.086806455,23.12084996,79.86023676,30.18605663,23.94120579,21.4430402,18.64375772,20.53038999,59.29885341,26.66710791,18.285556,16.76292886,10.74668225,58.23533567,7.61581822,36.7600687,54.75296221,10.44009243,25.12981285,43.63473913,95.12063556
GPD1,17.20453169,34.3395733,14.05232894,19.35142334,15.75244338,65.04596065,35.07046274,17.65116355,26.49237255,8.678316909,22.55036518,20.87437148,44.03926205,22.70423045,31.82254934,21.62377599,29.0012883,63.12216448,43.23189068,5.353770203,104.2734898,28.68065274,84.9931973,51.00864045,17.35729689,35.19166422,17.01052615,23.3901419,51.66999705,18.36149401,65.7674052,33.50040759,12.74597065,26.53231178,8.747763035,54.08197587,39.66736806,48.29140402,32.97743557,21.13988401,40.71074419,60.43217202,30.50566561,31.25016605,26.30859082,21.84211964,24.81544819,48.98697621,67.08479941,14.15384369,44.627129,35.82254923,58.30949232,13.13438452,28.05606143,46.0781775,32.29603738,51.09498191,41.57072026,28.42632253
RPL19A,12.85682205,15.21953497,13.2008803,28.40535209,18.19126769,21.41607245,27.65983669,24.26778624,21.710994,19.41407786,24.82016664,32.0370461,31.66603381,21.71583887,25.03113758,21.76590541,13.25435179,7.673516845,14.15993878,13.78087709,10.60169234,29.2321056,24.28567014,22.26715418,6.381450705,7.743418073,22.96107712,16.64407537,14.29485106,15.16175827,19.84069357,30.15614277,30.39586311,12.58204949,19.52367098,13.66143604,16.78677563,26.10262064,26.08338779,27.33919497,20.14358459,24.77535449,16.56573741,15.855453,30.31920383,9.228355435,25.28883634,11.91101516,16.1910802,14.73437402,22.46322005,15.4202,27.9249289,18.26781386,36.27829928,23.36489528,41.37117814,14.50108147,34.95423149,17.17611244
RPL19B,112.564888,62.15057761,9.496863501,39.29863919,59.92314754,19.72954729,27.99242331,20.82850483,17.7746473,23.29487189,13.48744193,29.61278601,47.89304867,68.63293371,12.38673521,43.54434476,50.33902838,52.81996992,53.49353217,35.63856937,32.7170619,24.80598502,16.5612997,53.15018667,51.35167698,19.67692726,24.51888275,14.33848798,38.70220009,30.12499869,35.40184029,67.4617395,25.09519138,39.34118697,38.14238856,24.32001217,45.64486114,21.91951805,20.10442892,45.58311311,59.13182303,20.34110386,25.86606713,53.73021387,42.92802337,11.94903305,78.895517,47.88792976,66.33776218,48.14540568,40.46087925,34.11665466,44.19575525,22.50412008,52.16373977,36.7888333,54.80010115,36.69142294,10.21180994,45.91943613
RPP2B,64.15842828,49.4464901,24.97981745,83.9987334,16.37730496,14.95120231,37.41271084,37.30213507,14.59124016,59.58905545,53.52146312,119.560101,20.03036451,59.10837331,55.9077396,35.21349153,37.48664189,38.23173076,37.85185303,47.59617812,78.50812635,27.96613857,31.94116481,10.54051079,18.3470298,52.80907425,66.63861499,38.87337127,25.6448558,61.62770519,22.72559023,55.55989725,29.97028206,76.58551621,79.1332785,40.28741387,14.81160703,68.50943712,66.37091569,34.38930691,41.89540252,25.84625485,29.69929267,38.65875351,26.98146055,60.11605292,22.27570448,33.83952107,50.22405914,56.23165888,56.37021276,70.06623407,58.57410762,58.2579715,26.60961806,59.29777074,80.54393591,23.77462276,13.76224404,86.62063136
RPS13,33.1752481,18.27778458,29.533407,24.82646861,39.71183908,38.35728717,19.54572992,17.88926413,35.96284345,30.10417754,28.2024988,52.11657031,9.093730493,28.37780453,14.79616598,21.46478952,11.22218867,23.83984397,29.87857848,23.10757474,21.34648317,24.6040871,63.59077021,9.794696712,24.26664623,31.79058623,12.00002505,14.85743969,34.63290465,21.36904824,30.49298401,6.342921497,20.34227527,19.8635023,26.9534018,25.35843964,16.92702647,15.1776997,19.07681595,40.55525767,29.99647219,13.29093755,10.51646216,13.45268408,25.54890726,18.79749837,20.30020219,21.97836141,23.51952562,26.0835953,15.38532019,31.77107044,32.59373826,20.47046628,12.58669107,19.14115315,9.102178221,43.72702915,32.83648634,21.1260095
RPS6A,19.77567932,32.20795895,28.46465257,39.24727654,63.41647042,34.55716154,23.46834576,27.3094097,48.86804671,22.65681303,31.94882976,49.31420462,41.96008595,14.35081708,30.22096679,15.18637772,30.19579709,43.02119961,27.50633082,13.65977931,32.36038394,44.02540666,93.0049524,32.44478045,41.8907732,54.36423276,35.1612828,20.57372065,30.18906983,36.01526377,49.32969788,30.10553183,48.37033879,38.86145035,22.02759245,58.51659136,25.96593371,22.67435585,38.18000446,34.12344617,35.52071178,73.90606605,15.45319635,9.467978985,17.18222733,29.39650473,27.45234273,54.43058771,26.86395028,14.47759277,39.70052092,24.48889813,56.16814945,44.06830281,18.56216823,67.85569017,32.72658953,27.78884697,11.88208967,54.29099924
ACT1,35.80983801,16.67521201,24.11353434,30.86958202,20.34102958,11.22232992,21.18844786,28.15826936,10.59200424,27.05957194,23.23944135,37.0489899,22.82742086,13.87364797,21.63149441,24.61888558,6.7713664,15.98466407,14.31408931,26.09750986,11.41712336,12.06854262,24.23503523,26.20895844,7.287273384,18.86716709,24.02945409,23.29832325,18.77395205,10.66926183,32.42387916,26.97611692,19.10965363,17.27452119,39.36541356,9.497643346,19.17183287,35.93677754,19.21323022,17.08652625,8.097198597,8.300474081,21.54180119,30.93048879,18.58146459,8.555753994,19.29920703,16.17736171,12.97479672,24.53327129,13.55200274,28.06814306,15.69766423,18.31003855,13.0499961,14.94740738,25.5647127,13.32182596,20.99919705,32.04699769
TPI1,81.746974,73.97982416,65.05603249,76.93731557,71.21622673,151.9820822,89.67471426,40.45288809,53.90965847,82.25470598,103.0721573,196.1584267,31.59993646,73.16971897,94.93175945,68.53592929,36.42221551,121.1154934,62.49904556,27.31635608,175.9233327,73.85712365,144.3697363,54.55399685,55.17311831,75.84152698,26.46634176,60.33455069,56.97114989,103.7994983,122.81479,93.80197498,46.44139533,104.4813359,118.1532263,84.60275853,58.37636861,30.61557403,75.62040974,62.40241333,80.54382525,61.65236989,82.27593752,67.15709645,41.98982034,80.9468903,17.99663682,120.6979285,56.69920033,78.63819541,73.29456693,40.64640326,105.9373788,16.86682823,109.4333422,131.1809491,35.36773871,22.15116919,77.21697586,49.60100883
HUG1,25.09637767,48.70409578,29.98929205,19.54082333,58.41988881,33.57549255,19.83871465,10.62075081,24.29637811,36.77060351,30.12002986,55.0187187,21.74191075,29.31427595,37.71400875,8.223321599,57.23670309,23.65611282,23.572908,50.24055488,59.0515133,76.44787864,18.68848242,38.71711953,50.76810331,73.99601229,63.39749779,24.62481793,24.15555616,44.49185652,56.28945516,44.49999211,24.07278538,20.57104333,28.32889241,69.94185179,63.88417368,65.12031181,26.74369345,49.19918772,40.81730424,36.21073819,27.31048866,48.04527713,64.76126058,17.87566831,55.87716741,57.22931731,34.06758597,18.34690935,19.78695868,53.06770581,34.25555817,56.70036615,56.84686491,56.78548296,43.54001536,42.04114795,44.32739252,56.80269359
PYC1,43.20586368,21.77652591,73.98406705,49.14748755,38.43231957,40.32669365,14.20273635,22.20728149,8.408806083,55.74554159,42.64638439,99.23855488,23.04056591,31.86872043,24.35026151,41.91519042,33.3606082,45.28435303,30.89087812,51.80688798,15.10544971,60.79302811,62.79455467,31.06403213,32.12245922,31.49719356,34.99507582,40.64016033,48.57622531,64.35183287,49.30585285,59.40560661,24.48511973,31.54207696,64.28049313,42.77533341,55.17023727,40.85094893,19.55980181,35.72219583,75.67853607,76.90313819,107.6503008,73.4897087,28.11905391,37.62544775,33.43563426,22.18221791,46.17089376,23.0589421,47.99266582,21.58521292,65.00905766,25.68395859,43.2673003,33.82423223,30.33577659,9.343200025,90.43498912,42.05831697
DIT2,35.61496877,22.53456646,24.44400127,15.12644873,12.31820392,19.11075557,19.3031863,9.064637329,12.42505191,21.79928528,22.91451523,16.6222988,25.89325433,13.50390606,10.12456191,7.817034968,10.09495079,23.11727911,21.6581164,6.785025533,15.20773913,14.47857399,16.06374164,36.45746866,11.08386845,14.6879187,23.79918285,12.9285005,25.11577691,11.72090905,10.23513049,19.4858136,8.111451547,9.356204847,12.72516287,9.968721347,34.40144229,7.531099159,10.15134228,24.59585838,15.81249566,4.663483462,11.04609853,13.96021968,28.49560136,24.94090574,22.27069052,28.67536587,31.18184507,15.06699227,20.94384427,9.553676363,4.592749739,13.45670247,14.30364348,7.47438748,16.10719815,17.98826905,20.84909798,25.36322855
CLN2,12.87500775,24.31793829,28.306997,40.25257579,35.64108461,11.64225896,22.54498537,39.56581415,35.47568853,34.54103505,31.62685676,50.40693005,13.84639818,28.5579437,24.02214286,37.83129485,21.42628137,21.74095997,25.24559509,25.6738185,39.25925011,34.68676544,10.58932148,38.1077265,21.46164806,17.37746532,39.61214379,23.09570912,28.74199364,31.51039457,24.86136432,27.41499715,30.55429548,16.35225117,15.99751764,21.82320373,26.63895118,36.64786541,12.70524355,24.12123067,35.89021232,20.75580261,29.47528316,41.19103181,26.92782149,24.75411759,9.22313415,19.63904949,34.03574286,38.28030408,25.05380354,30.95232783,17.12256491,22.52730591,26.85426973,27.46957203,51.48127577,35.53679692,28.24153485,42.72370973
