,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
RPL19A,0.339791307,0.141643517,0.257366383,0.341219037,0.152059296,0.245784028,0.228277165,0.209195648,0.276944017,0.226863468,0.480810682,0.161916785,0.254846183,0.166880487,0.159405736,0.365602507,0.294437125,0.393455666,0.251679131,0.27975092,0.360686702,0.513603581,0.29387851,0.235287583,0.433432271,0.49163864,0.217518097,0.296025264,0.274304552,0.257654643,0.256704173,0.47212652,0.177614071,0.109403286,0.182750025,0.345838287,0.247711043,0.358907892,0.282129501,0.087656762,0.497956121,0.123488979,0.321458358,0.167081507,0.239655085,0.429297995,0.171667945,0.356697561,0.25479187,0.129844165,0.237681052,0.496560903,0.296157707,0.231891816,0.40437104,0.424964569,0.339137259,0.260112974,0.501075991,0.329627378
RPL19B,0.449513227,0.550860584,0.52365081,0.388714569,0.436943572,0.47474489,0.620984385,0.585254402,0.532599102,0.238964478,0.784554604,0.175330742,0.235273605,0.255192169,0.597542512,0.780511339,0.62780146,0.460050053,0.658606147,0.63551827,0.491238707,0.565016399,0.612843126,0.437094634,0.59003935,0.268634369,0.234383768,0.28445808,0.244974857,0.577933833,0.461931707,0.916182049,0.130118424,0.386047133,0.380812029,0.943202061,0.851385172,0.563429777,0.322137032,0.587704801,0.616987637,0.350043892,0.788616255,0.423755912,0.578519267,0.616337564,0.61150207,0.695405679,0.6039144,0.608629519,0.443395338,0.449727755,0.648419281,0.526586398,0.497582448,0.416026293,0.756314221,0.170799276,0.510946822,0.69714452
RPP2B,0.397058482,0.477187905,0.663441758,0.410288101,0.552128357,0.214718685,0.223958732,0.131288258,0.428789578,0.427839132,0.231236138,0.224697257,0.171043956,0.496021081,0.490316658,0.388585603,0.237413237,0.332120599,0.705122526,0.287843822,0.443068103,0.531586139,0.148906446,0.393589142,0.431834389,0.187068585,0.416418291,0.490536941,0.578809429,0.365433334,0.221961245,0.551109087,0.161621815,0.268715925,0.431801076,0.562177355,0.25802846,0.546880191,0.50208028,0.277075962,0.448542081,0.359777613,0.588589966,0.546308802,0.611232845,0.394723224,0.391683088,0.265593125,0.588543017,0.514173463,0.351023173,0.752868422,0.477012805,0.107510779,0.414226251,0.34431833,0.384830396,0.290417026,0.505275244,0.572903271
RPS13,0.474437624,0.425489457,0.241267263,0.590428494,0.510922469,0.514838305,0.300183805,0.247806077,0.39436103,0.671340408,0.408295775,0.722314984,0.330886847,0.441268276,0.435724288,0.385144275,0.434034973,0.415783838,0.264824514,0.182610157,0.447376964,0.417577367,0.218901788,0.250229567,0.384914033,0.521792954,0.325534565,0.460947496,0.505090342,0.507176107,0.31563418,0.352135342,0.555625502,0.780826903,0.541205793,0.289090461,0.208896212,0.102024633,0.350040907,0.571273152,0.345059835,0.290510389,0.306508373,0.466345179,0.222345089,0.534555044,0.105989907,0.328388347,0.545525714,0.386983295,0.210747055,0.289340854,0.262539187,0.497081681,0.091125478,0.391712889,0.094164963,0.296583189,0.573130074,0.208455758
RPS6A,0.20551084,0.408756741,0.499725515,0.564116654,0.643894142,0.186635207,0.111671283,0.316547786,0.380816391,0.575774047,0.291000646,0.745282766,0.352095127,0.17896797,0.20821674,0.326467232,0.460741158,0.283429819,0.336270278,0.701113224,0.46242411,0.351421562,0.322249441,0.228999164,0.394271166,0.365229522,0.539211318,0.2583144,0.442288548,0.425419604,0.366946526,0.180586956,0.508355703,0.545578161,0.607888738,0.43503513,0.405461441,0.246581934,0.581726692,0.364652292,0.447648329,0.170185863,0.443759159,0.126151423,0.40293363,0.412156122,0.443365814,0.399944749,0.429775817,0.345203985,0.688525541,0.312491569,0.426719957,0.326157646,0.326566263,0.182274371,0.278769454,0.301340338,0.375026272,0.28346573
ACT1,0.330389777,0.483271333,0.402258448,0.444391155,0.267992906,0.274366665,0.240888281,0.270798878,0.39545115,0.276968133,0.215077109,0.60279067,0.458034799,0.209391567,0.326483936,0.234363908,0.25313693,0.138342116,0.482216027,0.409590234,0.501568798,0.375048931,0.350534679,0.400627298,0.491790412,0.36888798,0.275640742,0.268517134,0.402647963,0.372585966,0.147653861,0.231475929,0.315785725,0.397988096,0.463471698,0.404597632,0.553060362,0.150055967,0.195632299,0.39582549,0.182645454,0.331644267,0.357680719,0.380332183,0.176622087,0.198181867,0.371788069,0.438039147,0.488481663,0.234694795,0.503610455,0.328395613,0.31046434,0.508536712,0.342665227,0.455459286,0.480686309,0.476405231,0.319890488,0.28264809
TPI1,0.696796026,0.65975087,0.36761924,1.337389074,0.667285497,0.587691684,0.219155739,0.623006692,0.399698762,0.715930565,0.338330676,0.963441304,0.777031,1.092107558,0.650993287,0.585168512,0.424283857,0.695807315,0.847766204,0.314035997,1.182608331,0.539303224,0.599784551,0.987872243,0.262450628,0.987349922,0.912844315,0.601864897,0.413186117,0.4376378,0.380303839,0.217600454,0.548660452,0.853467546,1.187364081,0.677305012,0.373791111,0.856965244,0.827336984,0.396964913,0.450180922,0.79621891,0.7879559,0.799747164,0.40136789,0.737853515,0.675248507,0.691885044,0.873492459,0.696603188,0.448832541,0.75203427,0.710246791,0.844283999,0.85314947,0.93738316,0.554873475,0.462354811,0.649592315,0.766873685
HUG1,0.73447066,0.654780169,0.631655319,0.54229597,0.396619288,0.273538043,0.303376125,0.394641974,0.557514464,0.61316917,0.996959508,0.504298985,0.761687051,0.509280379,0.576208872,0.563860796,0.513240839,0.397854526,1.009692705,0.513801613,0.697248233,0.200278156,0.785732851,0.226144691,0.705105779,0.775924242,0.792833314,0.546844613,0.818068717,0.538521481,0.493833521,0.475300385,0.543319669,0.882793362,0.248693963,1.044532762,0.237229785,0.590414926,0.762551609,0.53222239,0.752722144,0.656989861,0.623442482,0.622851183,0.405358524,0.681194173,0.367533577,0.397767283,0.67924381,0.460444285,0.445416055,0.714761773,0.855341389,0.507586385,0.794315294,0.247944267,0.517182625,0.676866632,0.470189075,0.763379456
PYC1,0.297781405,0.610999623,0.441966283,0.734621718,0.572207834,0.561306714,0.534817817,0.710836029,0.731387494,0.432791468,0.195987371,0.659651037,0.517451108,0.28930703,0.312870862,0.411204727,0.576007851,0.340117182,0.674481482,0.472152537,0.414204302,0.468599288,0.342542459,0.456662612,0.426035986,0.52619555,0.650820447,0.43914285,0.357878445,0.575896453,0.479924534,0.499688676,0.476716519,0.559961774,0.294830596,0.183299556,0.60181103,0.175206533,0.315069713,0.340446881,0.490435199,0.506854779,0.194954792,0.577826186,0.568415996,0.396626541,0.67687253,0.591461651,0.595376165,0.695898857,0.379339476,0.912267318,0.558344535,0.580481829,0.985189913,0.30441743,0.591914248,0.206947077,0.614515889,0.437842843
DIT2,0.123080981,0.256560578,0.395279455,0.249922553,0.276911075,0.103145245,0.09500423,0.116247275,0.392348566,0.235827413,0.361295334,0.333428518,0.381384857,0.185049809,0.270288758,0.173932834,0.431857279,0.15829904,0.190190289,0.269475264,0.302202852,0.36454134,0.325370727,0.308137324,0.284912431,0.107965722,0.210180597,0.331882444,0.48148524,0.236375125,0.44745552,0.321014548,0.082152649,0.260771391,0.239037027,0.187227662,0.209450164,0.303237696,0.248918144,0.305045827,0.387223565,0.240033557,0.505357473,0.361467617,0.078434725,0.290804755,0.270181924,0.431767382,0.269156895,0.087458687,0.245036557,0.327631455,0.245232692,0.333034045,0.308977832,0.173522591,0.371299098,0.205532219,0.295113946,0.493570274
CLN2,0.323390226,0.588482375,0.659467468,0.205577016,0.481910143,0.340905681,0.447078903,0.412624622,0.483666014,0.44289372,0.518872484,0.412124161,0.415681391,0.298226795,0.116983207,0.217769635,0.331963233,0.420449277,0.402913388,0.472274895,0.377766206,0.603360819,0.512972934,0.305216605,0.545012197,0.310900334,0.40799556,0.321701516,0.164291377,0.509983076,0.261574669,0.404609199,0.409329362,0.403761825,0.332766911,0.411138834,0.375970351,0.360767614,0.385480171,0.729429392,0.211361968,0.253914796,0.486973086,0.556362799,0.478235314,0.471853511,0.448958685,0.760222909,0.291102032,0.301605883,0.403339054,0.507332022,0.57626561,0.529888681,0.327919713,0.550722182,0.502711658,0.384148622,0.341984963,0.330608314
GEF1,0.27481342,0.351690269,0.216959404,0.478948896,0.516846908,0.238348368,0.663211386,0.171895691,0.744188102,0.72915513,0.895529121,0.342785555,0.756966035,0.690993565,0.283846395,0.484611402,0.451895119,0.249813021,0.923884968,0.384962392,0.755503499,0.450995973,0.625260417,0.538959124,0.189849092,0.337630094,0.323071248,0.35428111,0.487293201,0.393694122,0.522125938,0.429448798,0.445954845,0.376931502,0.440744869,0.252513594,0.597733242,0.213545112,0.30741114,0.346308558,0.275907766,0.597036743,0.167967442,0.36727402,0.783543276,0.613316064,0.518539642,0.402866941,0.380312073,0.475556234,0.769831742,0.57720605,0.682992177,0.184939896,0.369029864,0.413758639,0.373674068,0.594469407,0.570374447,0.618347147
OLE1,0.577437347,0.298220129,0.226842339,0.44154013,0.75741863,0.55964194,0.552721529,0.69740517,0.294140532,0.601400312,0.817283043,0.515136994,0.786882352,0.586317089,0.359547829,0.522579206,0.56158605,0.916528496,0.496878339,0.330493731,0.705657863,0.444404214,0.296956826,0.291202729,0.354772781,0.412280503,0.505188735,0.32775512,0.679353233,0.501653527,0.677287232,0.809529001,0.702864874,0.564991862,0.362356167,0.508518676,0.644850894,0.73958585,0.598398511,0.606141442,0.797400343,0.579760338,0.523286923,0.827785869,0.200431706,0.972267628,0.473447615,0.434907424,0.806344121,0.601842493,0.960960091,0.681910185,0.785849652,0.613398318,0.394215837,1.008289379,0.531877431,0.642701082,0.383855941,0.419362748
CIT1,0.937871726,0.195280215,0.301951114,0.566394913,0.186412711,0.187880722,0.695253139,0.550425768,0.460731836,0.338746163,0.526803214,0.547031039,0.623132795,0.289265139,0.348807073,0.713340858,0.479985499,0.589116786,0.430274413,0.293300805,0.817996964,1.08137971,0.206843379,0.437913602,0.407231169,0.701952669,0.606434304,0.183429203,0.546998152,0.243400495,0.157206026,0.671401469,0.532605473,0.338632062,0.916863598,0.138668045,0.88525663,0.690487693,0.811662703,0.665446707,0.219153918,0.610418512,0.737751569,0.485552399,0.416086213,0.729594883,0.60393511,0.643681732,0.595806915,0.187175762,0.839551475,0.388422553,0.895586448,0.620009196,0.551332183,0.387549491,0.909064874,0.6765079,0.440443889,0.454293603
CIT2,0.364069098,1.169909117,0.293729865,0.257729838,0.203859591,0.511079151,0.88680566,0.616324434,0.309823201,0.485393755,0.513205272,0.150657638,0.364363609,0.185377331,0.511572842,0.627890533,0.459699322,0.348212381,0.818033934,0.612509123,0.701737086,0.236627885,0.486110854,0.344424584,0.767506905,0.263053022,0.725010747,0.53786663,0.656437055,0.69725184,0.475496948,0.3658634,0.520117481,0.616610632,0.526537421,1.2305105,0.647367781,0.78442064,0.781056282,0.260113105,0.695043593,0.603613509,0.60173051,0.468020403,0.775903033,0.646423736,0.351327144,0.559135466,0.551061359,0.237438339,0.629134416,0.552840138,0.60387516,0.752342076,0.516437727,0.307558293,0.725766049,0.223667367,0.495779817,0.293493936
IDH2,0.380807865,0.371675215,0.238638778,0.197372558,0.245697237,0.35355944,0.153869086,0.095751804,0.46368818,0.46344057,0.67310865,0.5170313,0.397848851,0.353640524,0.578175762,0.562901573,0.534488053,0.2223237,0.44431452,0.410869399,0.464863534,0.402730214,0.457073688,0.29955545,0.706125056,0.301120245,0.562972587,0.12404162,0.186908575,0.668593531,0.283814783,0.545219656,0.166605918,0.507957594,0.162860242,0.537709316,0.498683163,0.278094848,0.32221351,0.382486141,0.510515947,0.179014688,0.367416409,0.353193231,0.190547858,0.246018569,0.220036,0.445868371,0.280597633,0.469861757,0.381335822,0.277180801,0.197702421,0.256905097,0.12448086,0.343311268,0.299302609,0.449462571,0.234992761,0.525195227
BAR1,0.509209382,0.21245408,0.401836514,0.219159468,0.227037187,0.410238943,0.385841911,0.258150186,0.18679592,0.438210755,0.279158538,0.214867776,0.276153002,0.412020976,0.349380066,0.381672586,0.298603771,0.429818433,0.385687727,0.225180672,0.262800961,0.443283975,0.443693568,0.169089558,0.476110764,0.492200267,0.533977321,0.461029022,0.480840506,0.460400478,0.420969321,0.366800212,0.220032414,0.174249262,0.53414786,0.399079941,0.392274452,0.308551941,0.553998313,0.246726884,0.334813555,0.427846874,0.287866609,0.395042336,0.330845857,0.420953142,0.417122963,0.335840516,0.34697201,0.513160006,0.543613275,0.279872575,0.36940521,0.259053516,0.320014562,0.387057367,0.213854026,0.281139751,0.369831146,0.185275398
CYS3,0.203308059,0.262093268,0.121490469,0.644340188,0.637140446,0.159681689,0.219287314,0.178385419,0.785799755,0.212785191,0.251152702,0.132023613,0.524302445,0.351816902,0.295485825,0.210593731,0.131617002,0.373693754,0.334644791,0.58155778,0.247408543,0.250441481,0.713263506,0.398074269,0.625814017,0.245900226,0.431464402,0.466168794,0.553083347,0.21793199,0.483300973,0.339433754,0.295531371,0.550983357,0.441357488,0.599046061,0.570174673,0.437277175,0.184871831,0.416536617,0.692364772,0.31365035,0.48007389,0.659620657,0.233663269,0.436458116,0.439166264,0.180695846,0.262276815,0.428156535,0.662878496,0.393081755,0.292858671,0.464478315,0.777397678,0.218121109,0.172372069,0.31193575,0.660417982,0.418698882
CLN1,0.147599139,0.454710297,0.350995214,0.285178583,0.293937507,0.398248909,0.209859041,0.162978665,0.456690668,0.383391738,0.15927826,0.165556015,0.353469098,0.203731494,0.326593384,0.439434355,0.465730807,0.363018406,0.386661576,0.216036079,0.477862315,0.473518349,0.242403736,0.274585775,0.475524462,0.126708952,0.24544729,0.293951879,0.293689112,0.471524862,0.482241414,0.397543079,0.245757548,0.258652293,0.171712103,0.234027416,0.41090453,0.354327672,0.4634615,0.310804716,0.547898865,0.291177728,0.335700163,0.105957772,0.693200149,0.220016124,0.385547905,0.455710081,0.300400361,0.407181183,0.203409527,0.306539586,0.347774045,0.381802097,0.217419261,0.165708806,0.307522386,0.382784615,0.438136009,0.388259052
CLN3,0.602514047,0.327457146,0.472593387,0.345732095,0.422015056,0.192295046,0.293629448,0.230378841,0.640073831,0.35091038,0.52842593,0.163449184,0.332884303,0.41505941,0.326576415,0.500480311,0.333704406,0.606779579,0.626850512,0.400615722,0.462201644,0.476250513,0.532401706,0.159159351,0.648055819,0.240721589,0.436201276,0.528967544,0.392762807,0.241104317,0.539905942,0.728708463,0.300730855,0.336276923,0.273363194,0.156812246,0.568746985,0.591445157,0.38523607,0.45515034,0.365633956,0.516942567,0.626629474,0.286731732,0.588718248,0.358687831,0.135388936,0.289155946,0.347455132,0.232728809,0.501500227,0.312778873,0.365154499,0.47635875,0.401132777,0.681768499,0.419359312,0.737579716,0.358923403,0.40392584
HTA1,0.484967787,0.16702809,0.631355655,0.691152572,0.295459379,0.388031951,0.480941125,0.621428967,0.344612108,0.424162732,0.47314896,0.279840372,0.480862594,0.702207808,0.564993029,0.191844849,0.193617251,0.300174147,0.52043038,0.181029533,0.620478768,0.444539883,0.717689118,0.520447667,0.451124927,0.430183063,0.629576151,0.586896758,0.220221474,0.328273903,0.482945656,0.490693656,0.138211499,0.260628397,0.616598942,0.506563531,0.410489333,0.69845896,0.57624952,0.314324713,0.160358494,0.548700765,0.411648315,0.569153369,0.607814532,0.57136817,0.411009474,0.26558357,0.243628582,0.409094922,0.613309432,0.667124201,0.56312334,0.208847831,0.315849114,0.371478555,0.363298121,0.361115673,0.450053189,0.518610419
HTB1,0.299233284,0.405520996,0.400250113,0.180361501,0.316717687,0.443306676,0.489200873,0.423076639,0.288599156,0.546931872,0.666925434,0.203012095,0.222144498,0.333196686,0.265766144,0.425846744,0.531231813,0.425625955,0.283038334,0.354183018,0.515769916,0.946711494,0.19649987,0.415973952,0.275422604,0.337327017,0.725633541,0.418353717,0.160375767,0.33263643,0.262007681,0.511899685,0.475870116,0.331979682,0.445704123,0.872411805,0.570530088,0.609993025,0.545696307,0.585948337,0.588356494,0.157966372,0.413993007,0.528479834,0.420759509,0.678302492,0.551182633,0.48246546,0.462079546,0.380505029,0.403104227,0.653585996,0.501045828,0.394527442,0.629481441,0.503716399,0.533366779,0.653641974,0.728738656,0.644699503
SAN1,0.111757564,0.546588589,0.211997147,0.305481621,0.15064049,0.226771839,0.249195461,0.384167302,0.398757351,0.343811278,0.516600004,0.283658859,0.223615746,0.170230242,0.36367832,0.118183849,0.311931661,0.163629119,0.086973606,0.370926851,0.388258186,0.345660412,0.222324602,0.429885479,0.242452464,0.490899054,0.280828766,0.115871007,0.11552324,0.351252866,0.237182641,0.364594591,0.239639572,0.375301373,0.092620461,0.403806425,0.219828923,0.388576317,0.409074949,0.161657201,0.10621939,0.572607918,0.13611057,0.150847064,0.332459077,0.13985266,0.274329242,0.303840785,0.219519668,0.306640659,0.377615652,0.385190733,0.166072028,0.373875809,0.32339298,0.335734379,0.16030272,0.434281668,0.410234279,0.296743425
SWI6,0.645368641,0.754283944,0.156564341,0.662982755,0.468817911,0.503184135,0.658962118,0.464630771,0.625423871,0.352027829,0.634569815,0.76594496,0.584576285,0.290437058,0.332813246,0.326608334,0.575369597,0.358574664,0.271189003,0.248018168,0.337663524,0.494630259,0.281591867,0.140372427,0.499922996,0.498075208,0.459282606,0.556343162,0.315460875,0.203963516,0.437948373,0.205381089,0.704983758,0.893507855,0.516552318,0.342895195,0.646314418,0.504729949,0.446708193,0.859405216,0.451696938,0.703363665,0.394002759,0.601495294,0.75701396,0.533340491,0.232014271,0.751589502,0.400694439,0.16512118,0.336406931,0.501153557,0.363011035,0.30148649,0.55035931,0.40470443,0.432057102,0.589243388,0.581163796,0.453391215
HHF1,0.361335836,0.349544729,0.329831089,0.388512463,0.309207049,0.253661372,0.139276498,0.300234984,0.257890452,0.259980941,0.300189472,0.131361327,0.326156685,0.252768427,0.479914143,0.177789669,0.272532346,0.29718748,0.179449265,0.371794413,0.43273818,0.42645763,0.149149125,0.421252255,0.308768863,0.35448508,0.103252268,0.337831986,0.224179813,0.357544645,0.397863592,0.611056775,0.35729601,0.205756214,0.425270571,0.231285016,0.311500411,0.289366386,0.183180854,0.239251793,0.349673118,0.213939656,0.624905067,0.352528225,0.504625181,0.391823579,0.482181861,0.239510364,0.443984366,0.163066395,0.112194566,0.263426481,0.362119739,0.347008305,0.455625015,0.105887647,0.29734436,0.395080399,0.352027931,0.292143193
HHF2,0.185078075,0.542069556,0.417803664,0.41207307,0.638406796,0.401125093,0.555381024,0.144902058,0.312001013,0.622748133,0.135807511,0.375690224,0.20325167,0.454527306,0.319030727,0.359213262,0.379004959,0.510630598,0.290713823,0.438919894,0.222489494,0.56691551,0.220515116,0.57825433,0.276840752,0.650644915,0.335941026,0.225065417,0.330526368,0.803419593,0.299769984,0.285533417,0.186733868,0.252570168,0.167563202,0.496012097,0.635702231,0.308849262,0.382334529,0.392073356,0.646413578,0.279002553,0.553691943,0.430231271,0.58204334,0.583757397,0.606045692,0.250971735,0.557544801,0.559957781,0.194531333,0.435431299,0.549518775,0.513187623,0.253412498,0.48067158,0.265816134,0.31068163,0.271411088,0.421944472
HTB2,0.191941528,0.248773915,0.382162895,0.379247409,0.586706159,0.413112533,0.46878546,0.163980454,0.443024827,0.173241925,0.282126986,0.499710987,0.349154843,0.450355231,0.170913158,0.364552907,0.350779615,0.255760657,0.214419175,0.443181173,0.181386059,0.480120729,0.299252659,0.367293423,0.173029051,0.365312148,0.400686525,0.382362339,0.317696003,0.333363634,0.438993052,0.729645525,0.183626274,0.105115665,0.352078425,0.243964905,0.617098611,0.106243921,0.391828761,0.43993521,0.27570222,0.115177854,0.610344838,0.43906654,0.601395217,0.245341441,0.401492146,0.54482925,0.36660663,0.48301634,0.40079815,0.208390574,0.47997772,0.135422222,0.338201343,0.281329151,0.266708867,0.395663506,0.187701936,0.2443844
TDH1,0.35848686,0.809192534,0.60545347,0.590627267,0.481882741,0.723027885,0.729890153,0.642073811,0.542966435,0.707562213,0.378324775,0.899325779,0.248203298,0.658215213,0.566981671,0.286283026,0.145054928,0.550128756,0.332883407,0.396476299,0.529222112,0.945841347,0.634053752,0.525077164,0.81883088,0.478290129,0.534937425,0.510395575,0.611031533,0.53665056,0.328914087,0.771788687,0.832106335,0.484601739,0.235071394,0.676199426,0.625602205,0.307677302,0.381869545,0.261872724,0.49772196,0.6821536,0.941468766,0.447651232,0.625641867,0.644177734,0.82832574,0.582078398,0.479857183,0.330210193,0.433433523,0.36507614,0.433734321,0.317532511,0.445466293,0.311254795,0.781424169,0.560114627,0.663687759,0.562118213
ICL1,0.544233781,0.411728194,0.616106384,0.128175448,0.554426531,0.159709695,0.26343793,0.204329471,0.162355177,0.269755796,0.130564661,0.432448034,0.232433889,0.909497555,0.348417269,0.45195689,0.556554518,0.401158343,0.559477042,0.425332761,0.401011562,0.192326519,0.452331972,0.258820946,0.157036889,0.379343323,0.428943023,0.42427745,0.518180792,0.498380392,0.233902026,0.384945371,0.588133036,0.607244174,0.305253952,0.452661212,0.350934245,0.10360532,0.160758501,0.458434538,0.401029315,0.426652319,0.346192208,0.292661287,0.526119451,0.396559064,0.363430723,0.759970117,0.869817893,0.278619275,0.30463402,0.437867268,0.386524141,0.558382109,0.5211858,0.514591591,0.737581245,0.466488523,0.373127576,0.392863826
PCL2,0.186116722,0.382303776,0.109625172,0.336781082,0.341499382,0.250681266,0.272438734,0.438433552,0.266479011,0.195368921,0.152575876,0.525232848,0.399070225,0.382993303,0.128998728,0.421027567,0.299464132,0.328952706,0.353300373,0.164980968,0.121053205,0.413395782,0.385699826,0.457456792,0.472520435,0.214873928,0.298797724,0.347179075,0.191124326,0.397103497,0.357113061,0.319353398,0.203248072,0.307622815,0.139867152,0.239272298,0.462339889,0.270760124,0.194041616,0.203249635,0.287753264,0.224158455,0.353152445,0.215106147,0.413118696,0.341734181,0.248830603,0.192627625,0.405602419,0.110913777,0.268093312,0.357261034,0.113691545,0.292275501,0.424160006,0.420191023,0.092506342,0.312020774,0.379633199,0.372425284
PGM1,0.402046549,0.179535508,0.146792573,0.240514327,0.099583474,0.091516157,0.263883003,0.196057135,0.169643517,0.346297532,0.193374079,0.139143219,0.252853242,0.145867667,0.261044951,0.374450363,0.386740032,0.299416766,0.252336677,0.184295243,0.300361565,0.290960559,0.292889517,0.144489321,0.374490098,0.324588881,0.471947825,0.171201466,0.247333922,0.353408987,0.358908661,0.315956035,0.369799036,0.217897115,0.344763354,0.265397293,0.097021295,0.099736853,0.154791401,0.452116645,0.26830378,0.245507025,0.098021073,0.310635727,0.269421603,0.184992151,0.113903645,0.119793274,0.289617083,0.285763385,0.260739977,0.119602293,0.44528904,0.316007059,0.177040458,0.184443383,0.217765324,0.10293837,0.240073091,0.31502286
SST2,0.16490391,0.370383813,0.433095645,0.581665788,0.331520032,0.509268248,0.713647877,0.472708765,0.25946868,0.652643113,0.241729732,0.151644019,0.493204847,0.323804986,0.497367292,0.535806243,0.431737515,0.207235205,0.248931811,0.713916762,0.595275968,0.643377434,0.226567541,0.531749186,0.558785572,0.282707521,0.275424886,0.360452358,0.203939661,0.207497881,0.540868917,0.149949806,0.436742807,0.603491913,0.195395975,0.368339262,0.504146132,0.287599452,0.29267431,0.202261611,0.526259124,0.667027155,0.498493428,0.328668123,0.637535185,0.297885064,0.14710939,0.176675489,0.522937346,0.502109583,0.619323852,0.441507837,0.570995819,0.536042929,0.546347728,0.641699191,0.456071047,0.52484312,0.313051734,0.27706044
SMK1,0.315725731,0.117905857,0.081005935,0.257393659,0.231911031,0.36107845,0.228518771,0.26359959,0.43638023,0.520474309,0.321492392,0.231697016,0.293155246,0.299727583,0.17047618,0.27240126,0.176690078,0.216868068,0.186993241,0.262123412,0.440392222,0.273176132,0.354738633,0.14273601,0.388616511,0.350343459,0.36434886,0.093982397,0.088727885,0.209335539,0.25994235,0.583692574,0.158291437,0.144845557,0.141102953,0.103368204,0.450276856,0.395288039,0.236330432,0.227877746,0.263183915,0.354176904,0.220261962,0.449626461,0.355554945,0.285073495,0.218331873,0.416482794,0.173641027,0.091564204,0.334607386,0.098591984,0.333376612,0.150919756,0.361616357,0.317545112,0.421388223,0.13415163,0.383993734,0.4383328
CDC10,0.398763849,0.356508828,0.781414761,0.180619197,0.135230649,0.415161074,0.682790581,0.816204696,0.916592641,0.326108736,0.767097285,0.610572901,0.526168185,0.213396565,0.408168124,0.849622436,0.533264929,0.209380884,0.582802308,0.632173264,0.452858863,0.84241123,0.740156849,0.251511811,0.362458625,0.579931626,0.303437282,0.656822112,0.206862947,0.6000325,0.269698274,1.001264364,0.68236178,0.422202917,0.566071851,0.634256583,0.629082968,0.228128265,0.475881362,0.42488464,0.511901412,0.532021194,0.789322989,0.573641205,0.706200897,0.246337804,0.167275527,0.678987229,0.3940922,0.430057601,0.506959343,0.670505475,0.404882259,0.306635159,0.744350031,0.293838042,0.403552541,0.793966117,0.339407419,0.651509164
CDC11,0.674931212,0.373536603,0.81423486,0.508652996,0.667601277,0.477888415,0.505932772,0.279657426,0.266687156,0.513009319,0.928593593,0.272772877,0.284489306,0.390440981,0.518103816,0.660932058,0.707983373,0.637056237,0.424247245,0.346904952,0.503579907,0.544047195,0.543971868,0.308560831,0.3283812,0.158552497,0.615052357,0.359485156,0.386898788,0.693154554,0.268702153,0.856228778,0.594846378,0.541611907,0.66067829,0.612239588,0.610812263,0.235288756,0.357246304,0.458027699,0.518437236,0.821586303,1.100827896,0.316338159,0.765567424,0.525713707,0.38011535,0.656895426,0.356029424,0.558196609,0.363959664,0.744965762,0.430687093,0.373255134,0.557835979,0.617742965,0.615178362,0.258126409,0.378583711,0.453491614
PCL1,0.663461725,0.393159942,0.50929244,0.165885999,0.294305058,0.713810403,0.501537675,0.235277412,0.822491813,0.549358569,0.670420544,0.674362397,0.353647369,0.463335061,0.210341569,0.513897089,0.147732316,0.684604527,0.157078159,0.773438246,0.301934952,0.76269244,0.295566215,0.39154831,0.223304946,0.259689894,0.697224559,0.60493778,0.250894873,0.819392828,0.268409326,0.876673145,0.455498043,0.70309639,0.476002577,0.198768786,0.702575136,0.594485883,0.154811533,0.26946016,0.549601112,0.430689758,0.589728448,0.769523243,0.363978773,0.419640733,0.532351406,0.652150447,0.306170372,0.477774819,0.486464785,0.591362597,0.627839318,0.684651848,0.506911384,0.260717038,0.389397206,0.417247149,0.510684661,0.899357571
PCL9,0.563560997,0.466485174,0.391848527,0.730049755,0.367083294,0.444074947,0.144072554,0.428469775,0.189549752,0.258805074,0.434902799,0.711373973,0.431703684,0.220427023,0.387501649,0.196435386,0.465681815,0.459449028,0.179265379,0.435089151,0.524068481,0.183856003,0.291752964,0.195844213,0.154224425,0.413409034,0.476919462,0.546740359,0.357662439,0.342918706,0.553024117,0.391689314,0.475229999,0.736567724,0.262583919,0.486959428,0.195424274,0.311684212,0.34845233,0.397882649,0.128457188,0.558985761,0.424443911,0.173853385,0.306136887,0.499861281,0.30764286,0.348486917,0.302917751,0.568954468,0.50027077,0.149984473,0.411644596,0.263982115,0.40943632,0.252372756,0.704628117,0.455402022,0.130364729,0.467847599
